frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
5000000.0,7.455186545848846,7.455186545848846,7.455186545848846
5500000.0,9.29232269525528,9.29232269525528,9.29232269525528
6000000.0,11.165993213653564,11.165993213653564,11.165993213653564
6500000.0,13.064938187599182,13.064938187599182,13.064938187599182
7000000.0,14.984278678894043,14.984278678894043,14.984278678894043
7500000.0,16.916657388210297,16.916657388210297,16.916657388210297
8000000.0,18.857871294021606,18.857871294021606,-341.1421287059784
8500000.0,20.812024176120758,20.812024176120758,20.812024176120758
9000000.0,22.772391736507416,22.772391736507416,22.772391736507416
9500000.0,24.735320806503296,24.735320806503296,24.735320806503296
10000000.0,26.701559722423553,26.701559722423553,26.701559722423553
10500000.0,28.669939041137695,28.669939041137695,28.669939041137695
11000000.0,30.6434628367424,30.6434628367424,30.6434628367424
11500000.0,32.61737287044525,32.61737287044525,32.61737287044525
12000000.0,34.50492650270462,34.50492650270462,34.50492650270462
12500000.0,36.47061288356781,36.47061288356781,36.47061288356781
13000000.0,38.44008654356003,38.44008654356003,38.44008654356003
13500000.0,40.40831297636032,40.40831297636032,-319.5916870236397
14000000.0,42.37500250339508,42.37500250339508,-317.6249974966049
14500000.0,44.338465332984924,44.338465332984924,44.338465332984924
15000000.0,46.30096256732941,46.30096256732941,46.30096256732941
15500000.0,48.26431542634964,48.26431542634964,48.26431542634964
16000000.0,50.22544741630554,50.22544741630554,50.22544741630554
16500000.0,52.18285918235779,52.18285918235779,52.18285918235779
17000000.0,54.140984416007996,54.140984416007996,54.140984416007996
17500000.0,56.09437823295593,56.09437823295593,56.09437823295593
18000000.0,58.04503619670868,58.04503619670868,58.04503619670868
18500000.0,59.98826175928116,59.98826175928116,-300.01173824071884
19000000.0,61.93138808012009,61.93138808012009,61.93138808012009
19500000.0,63.87205481529236,63.87205481529236,63.87205481529236
20000000.0,65.81170499324799,65.81170499324799,65.81170499324799
20500000.0,67.74938106536865,67.74938106536865,67.74938106536865
21000000.0,69.68246251344681,69.68246251344681,69.68246251344681
21500000.0,71.61914080381393,71.61914080381393,-288.38085919618607
22000000.0,73.55310201644897,73.55310201644897,73.55310201644897
22500000.0,75.48614859580994,75.48614859580994,-284.51385140419006
23000000.0,77.41897255182266,77.41897255182266,77.41897255182266
23500000.0,79.31940346956253,79.31940346956253,79.31940346956253
24000000.0,81.23007237911224,81.23007237911224,-278.76992762088776
24500000.0,83.14296215772629,83.14296215772629,83.14296215772629
25000000.0,85.05555421113968,85.05555421113968,85.05555421113968
25500000.0,86.96900188922882,86.96900188922882,86.96900188922882
26000000.0,88.87761890888214,88.87761890888214,88.87761890888214
26500000.0,90.7845488190651,90.7845488190651,-269.2154511809349
27000000.0,92.6882466673851,92.6882466673851,-267.3117533326149
27500000.0,94.60038274526596,94.60038274526596,94.60038274526596
28000000.0,96.50448024272919,96.50448024272919,96.50448024272919
28500000.0,98.2664555311203,98.2664555311203,98.2664555311203
29000000.0,100.16224086284637,100.16224086284637,100.16224086284637
29500000.0,102.06452786922455,102.06452786922455,102.06452786922455
30000000.0,103.96255552768707,103.96255552768707,103.96255552768707
30500000.0,105.85613876581192,105.85613876581192,-254.14386123418808
31000000.0,107.75169342756271,107.75169342756271,-252.2483065724373
31500000.0,109.6437880396843,109.6437880396843,109.6437880396843
32000000.0,111.53443157672882,111.53443157672882,111.53443157672882
32500000.0,113.42482566833496,113.42482566833496,113.42482566833496
33000000.0,115.31441509723663,115.31441509723663,-244.68558490276337
33500000.0,117.20347881317139,117.20347881317139,117.20347881317139
34000000.0,119.09473657608032,119.09473657608032,119.09473657608032
34500000.0,120.98246186971664,120.98246186971664,-239.01753813028336
35000000.0,122.8669148683548,122.8669148683548,-237.1330851316452
35500000.0,124.74701195955276,124.74701195955276,124.74701195955276
36000000.0,126.62507593631744,126.62507593631744,-233.37492406368256
36500000.0,128.5013696551323,128.5013696551323,128.5013696551323
37000000.0,130.37782430648804,130.37782430648804,-229.62217569351196
37500000.0,132.2548770904541,132.2548770904541,-227.7451229095459
38000000.0,134.12524044513702,134.12524044513702,134.12524044513702
38500000.0,136.00169241428375,136.00169241428375,136.00169241428375
39000000.0,137.87335127592087,137.87335127592087,137.87335127592087
39500000.0,139.7199073433876,139.7199073433876,139.7199073433876
40000000.0,141.65300220251083,141.65300220251083,141.65300220251083
40500000.0,143.52089256048203,143.52089256048203,143.52089256048203
41000000.0,145.38859248161316,145.38859248161316,145.38859248161316
41500000.0,147.25446045398712,147.25446045398712,-212.74553954601288
42000000.0,149.1120484471321,149.1120484471321,-210.8879515528679
42500000.0,150.96770256757736,150.96770256757736,-209.03229743242264
43000000.0,152.82700181007385,152.82700181007385,152.82700181007385
43500000.0,154.67903226613998,154.67903226613998,154.67903226613998
44000000.0,156.52878016233444,156.52878016233444,-203.47121983766556
44500000.0,158.38592559099197,158.38592559099197,158.38592559099197
45000000.0,160.235595703125,160.235595703125,-199.764404296875
45500000.0,162.08771735429764,162.08771735429764,162.08771735429764
46000000.0,163.93228322267532,163.93228322267532,163.93228322267532
46500000.0,165.77776104211807,165.77776104211807,165.77776104211807
47000000.0,167.61730045080185,167.61730045080185,167.61730045080185
47500000.0,169.46127891540527,169.46127891540527,169.46127891540527
48000000.0,171.15663081407547,171.15663081407547,171.15663081407547
48500000.0,172.98708021640778,172.98708021640778,-187.01291978359222
49000000.0,174.8143270611763,174.8143270611763,-185.1856729388237
49500000.0,176.65865689516068,176.65865689516068,176.65865689516068
50000000.0,178.51420372724533,178.51420372724533,-181.48579627275467
50500000.0,-179.63624954223633,180.36375045776367,-179.63624954223633
51000000.0,-177.7936550974846,182.2063449025154,182.2063449025154
51500000.0,-175.9403881430626,184.0596118569374,-175.9403881430626
52000000.0,-174.09903556108475,185.90096443891525,-174.09903556108475
52500000.0,-172.25829988718033,187.74170011281967,-172.25829988718033
53000000.0,-170.4212200641632,189.5787799358368,189.5787799358368
53500000.0,-168.5855108499527,191.4144891500473,191.4144891500473
54000000.0,-166.74545645713806,193.25454354286194,193.25454354286194
54500000.0,-164.9103346467018,195.0896653532982,-164.9103346467018
55000000.0,-163.0761757493019,196.9238242506981,-163.0761757493019
55500000.0,-161.24955654144287,198.75044345855713,-161.24955654144287
56000000.0,-159.41454470157623,200.58545529842377,-159.41454470157623
56500000.0,-157.58157938718796,202.41842061281204,-157.58157938718796
57000000.0,-155.7545980811119,204.2454019188881,-155.7545980811119
57500000.0,-153.91948968172073,206.08051031827927,-153.91948968172073
58000000.0,-152.09763407707214,207.90236592292786,-152.09763407707214
58500000.0,-150.27328670024872,209.72671329975128,209.72671329975128
59000000.0,-148.44035893678665,211.55964106321335,211.55964106321335
59500000.0,-146.60592645406723,213.39407354593277,213.39407354593277
60000000.0,-144.7782450914383,215.2217549085617,-144.7782450914383
60500000.0,-142.93686300516129,217.06313699483871,217.06313699483871
61000000.0,-141.1073336005211,218.8926663994789,-141.1073336005211
61500000.0,-139.2746365070343,220.7253634929657,220.7253634929657
62000000.0,-137.44101405143738,222.55898594856262,222.55898594856262
62500000.0,-135.61402469873428,224.38597530126572,-135.61402469873428
63000000.0,-133.7392196059227,226.2607803940773,-133.7392196059227
63500000.0,-131.91109031438828,228.08890968561172,-131.91109031438828
64000000.0,-130.06751954555511,229.93248045444489,-130.06751954555511
64500000.0,-128.24008494615555,231.75991505384445,-128.24008494615555
65000000.0,-126.40464663505554,233.59535336494446,233.59535336494446
65500000.0,-124.5645734667778,235.4354265332222,235.4354265332222
66000000.0,-122.73428231477737,237.26571768522263,237.26571768522263
66500000.0,-120.90178102254868,239.09821897745132,-120.90178102254868
67000000.0,-119.0749043226242,240.9250956773758,-119.0749043226242
67500000.0,-117.23779231309891,242.7622076869011,242.7622076869011
