frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
20000000.0,73.7606030702591,73.7606030702591,73.7606030702591
20010000.0,72.00407803058624,72.00407803058624,-287.99592196941376
20020000.0,70.24637818336487,70.24637818336487,-289.75362181663513
20030000.0,68.48913431167603,68.48913431167603,68.48913431167603
20040000.0,66.73034816980362,66.73034816980362,66.73034816980362
20050000.0,64.97189193964005,64.97189193964005,64.97189193964005
20060000.0,63.2167911529541,63.2167911529541,63.2167911529541
20070000.0,61.46160185337067,61.46160185337067,61.46160185337067
20080000.0,59.70192790031433,59.70192790031433,59.70192790031433
20090000.0,57.946923673152924,57.946923673152924,57.946923673152924
20100000.0,56.18833065032959,56.18833065032959,56.18833065032959
20110000.0,54.433787763118744,54.433787763118744,54.433787763118744
20120000.0,52.67551928758621,52.67551928758621,-307.3244807124138
20130000.0,50.919128358364105,50.919128358364105,50.919128358364105
20140000.0,49.165848791599274,49.165848791599274,49.165848791599274
20150000.0,47.40843862295151,47.40843862295151,47.40843862295151
20160000.0,45.65007895231247,45.65007895231247,-314.34992104768753
20170000.0,43.89421373605728,43.89421373605728,43.89421373605728
20180000.0,42.13674992322922,42.13674992322922,-317.8632500767708
20190000.0,40.37750244140625,40.37750244140625,40.37750244140625
20200000.0,38.62189203500748,38.62189203500748,38.62189203500748
20210000.0,36.8656861782074,36.8656861782074,36.8656861782074
20220000.0,35.110663175582886,35.110663175582886,35.110663175582886
20230000.0,33.352346420288086,33.352346420288086,33.352346420288086
20240000.0,31.59415304660797,31.59415304660797,31.59415304660797
20250000.0,29.84058916568756,29.84058916568756,29.84058916568756
20260000.0,28.082081973552704,28.082081973552704,28.082081973552704
20270000.0,26.32503390312195,26.32503390312195,26.32503390312195
20280000.0,24.567993879318237,24.567993879318237,24.567993879318237
20290000.0,22.809773683547974,22.809773683547974,22.809773683547974
20300000.0,21.05163663625717,21.05163663625717,21.05163663625717
20310000.0,19.294945299625397,19.294945299625397,19.294945299625397
20320000.0,17.539007663726807,17.539007663726807,17.539007663726807
20330000.0,15.782619416713715,15.782619416713715,15.782619416713715
20340000.0,14.02979850769043,14.02979850769043,14.02979850769043
20350000.0,12.270132601261139,12.270132601261139,12.270132601261139
20360000.0,10.511097013950348,10.511097013950348,10.511097013950348
20370000.0,8.754494190216064,8.754494190216064,8.754494190216064
20380000.0,7.000082731246948,7.000082731246948,7.000082731246948
20390000.0,5.2378445863723755,5.2378445863723755,5.2378445863723755
20400000.0,3.483191728591919,3.483191728591919,3.483191728591919
20410000.0,1.7263475060462952,1.7263475060462952,1.7263475060462952
20420000.0,-0.02909928560256958,-0.02909928560256958,-0.02909928560256958
20430000.0,-1.785281002521515,-1.785281002521515,-1.785281002521515
20440000.0,-3.544665277004242,-3.544665277004242,-3.544665277004242
20450000.0,-5.300938189029694,-5.300938189029694,-5.300938189029694
20460000.0,-7.056328654289246,-7.056328654289246,-7.056328654289246
