time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;417964;420699;0;0;3973;0;0;0;0;0;0;0;0;0;0
2.00;49999945;418559;421083;0;0;3975;0;0;0;0;0;0;0;0;0;0
4.00;49999945;418035;420628;0;0;4105;0;0;0;0;0;0;0;0;0;0
6.00;49999945;418521;421209;0;0;4052;0;0;0;0;0;0;0;0;0;0
8.00;49999945;418007;420610;0;0;4079;0;0;0;0;0;0;0;0;0;0
10.00;49999945;418565;421109;0;0;3970;0;0;0;0;0;0;0;0;0;0
12.00;49999945;418183;420649;0;0;4171;0;0;0;0;0;0;0;0;0;0
14.00;49999945;418517;421152;0;0;3882;0;0;0;0;0;0;0;0;0;0
16.00;49999945;417992;420635;0;0;3988;0;0;0;0;0;0;0;0;0;0
18.00;49999945;418488;421106;0;0;4110;0;0;0;0;0;0;0;0;0;0
20.00;49999945;417965;420697;0;0;3935;0;0;0;0;0;0;0;0;0;0
22.00;49999945;418451;421082;0;0;3945;0;0;0;0;0;0;0;0;0;0
24.00;49999945;417975;420773;0;0;4014;0;0;0;0;0;0;0;0;0;0
26.00;49999945;418332;420917;0;0;3953;0;0;0;0;0;0;0;0;0;0
28.00;49999945;418094;420783;0;0;4058;0;0;0;0;0;0;0;0;0;0
30.00;49999945;418435;420989;0;0;3988;0;0;0;0;0;0;0;0;0;0
32.00;49999944;418025;420763;0;0;3912;0;0;0;0;0;0;0;0;0;0
34.01;49999945;418485;421118;0;0;4008;0;0;0;0;0;0;0;0;0;0
36.01;49999946;418015;420745;0;0;3927;0;0;0;0;0;0;0;0;0;0
38.01;49999945;418364;420990;0;0;3969;0;0;0;0;0;0;0;0;0;0
40.01;49999945;418247;420802;0;0;4098;0;0;0;0;0;0;0;0;0;0
42.01;49999945;418344;421018;0;0;4101;0;0;0;0;0;0;0;0;0;0
44.01;49999945;418136;420837;0;0;4100;0;0;0;0;0;0;0;0;0;0
46.01;49999945;418235;420961;0;0;3976;0;0;0;0;0;0;0;0;0;0
48.01;49999945;418064;420775;0;0;4056;0;0;0;0;0;0;0;0;0;0
50.01;49999945;418263;420736;0;0;4074;0;0;0;0;0;0;0;0;0;0
52.01;49999945;418059;420549;0;0;4052;0;0;0;0;0;0;0;0;0;0
54.01;49999945;418260;420841;0;0;3983;0;0;0;0;0;0;0;0;0;0
56.01;49999944;418142;420812;0;0;4148;0;0;0;0;0;0;0;0;0;0
58.01;49999945;418262;420917;0;0;4099;0;0;0;0;0;0;0;0;0;0
