run_id,timestamp,attenuation_dB,csv_file,log_file,note
20260821_113207,20260821_113207,-20.0,att_-20p00dB_run_20260821_113207.csv,att_-20p00dB_run_20260821_113207.log,using CH24 as heralding
20260821_113808,20260821_113808,-20.0,att_-20p00dB_run_20260821_113808.csv,att_-20p00dB_run_20260821_113808.log,using CH24 as heralding
20260821_113850,20260821_113850,-18.0,att_-18p00dB_run_20260821_113850.csv,att_-18p00dB_run_20260821_113850.log,using CH24 as heralding
20260821_114417,20260821_114417,-16.0,att_-16p00dB_run_20260821_114417.csv,att_-16p00dB_run_20260821_114417.log,using CH24 as heralding
20260821_114949,20260821_114949,-14.0,att_-14p00dB_run_20260821_114949.csv,att_-14p00dB_run_20260821_114949.log,using CH24 as heralding
20260821_115511,20260821_115511,-12.0,att_-12p00dB_run_20260821_115511.csv,att_-12p00dB_run_20260821_115511.log,using CH24 as heralding
20260821_120039,20260821_120039,-10.0,att_-10p00dB_run_20260821_120039.csv,att_-10p00dB_run_20260821_120039.log,using CH24 as heralding
20260821_120558,20260821_120558,-8.0,att_-8p00dB_run_20260821_120558.csv,att_-8p00dB_run_20260821_120558.log,using CH24 as heralding
20260821_121446,20260821_121446,-6.0,att_-6p00dB_run_20260821_121446.csv,att_-6p00dB_run_20260821_121446.log,using CH24 as heralding
