time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999942;42417;49079;116129;0;19;1097;0;1043;0;0;0;0;0;0;0
2.00;49999942;43065;49347;116626;0;26;1112;0;1045;0;0;6;0;0;0;0
4.00;49999939;42594;49078;116547;0;19;1130;0;1090;0;0;1;0;0;0;0
6.00;49999936;43818;49268;116787;0;13;1102;0;1063;0;0;1;0;0;0;0
8.00;49999934;42956;48905;116259;0;16;1154;0;1054;0;0;1;0;0;0;0
10.00;49999939;42579;49437;117223;0;9;1146;0;1078;0;0;0;0;0;0;0
12.00;49999936;42418;48775;116663;0;26;1151;0;1095;0;0;0;0;0;0;0
14.00;49999944;42842;48999;117013;0;17;1153;0;1049;0;0;2;0;0;0;0
16.00;49999942;42917;48483;115978;0;16;1102;0;1067;0;0;2;0;0;0;0
18.00;49999939;43402;48715;117058;0;11;1141;0;1105;0;0;2;0;0;0;0
20.00;49999941;42873;48658;115895;0;9;1085;0;1076;0;0;0;0;0;0;0
22.00;49999945;42986;49410;116663;0;17;1169;0;1042;0;0;0;0;0;0;0
24.00;49999943;42785;48635;115401;0;21;1110;0;1071;0;0;1;0;0;0;0
26.00;49999942;43114;49672;117092;0;13;1123;0;1101;0;0;2;0;0;0;0
28.00;49999942;42788;49163;115851;0;15;1198;0;1037;0;0;0;0;0;0;0
30.01;49999944;42714;49025;116605;0;16;1157;0;1034;0;0;1;0;0;0;0
32.01;49999943;42489;48933;116043;0;13;1050;0;1031;0;0;1;0;0;0;0
34.01;49999946;42884;48702;117264;0;18;1166;0;1020;0;0;3;0;0;0;0
36.01;49999943;42716;48479;115714;0;12;1140;0;1089;0;0;0;0;0;0;0
38.01;49999944;42985;49382;117318;0;21;1152;0;1062;0;0;2;0;0;0;0
40.01;49999946;42786;48503;115380;0;17;1169;0;1027;0;0;3;0;0;0;0
42.01;49999946;42491;49273;116444;0;18;1159;0;1019;0;0;1;0;0;0;0
44.01;49999940;42479;48608;115734;0;14;1185;0;1100;0;0;0;0;0;0;0
46.01;49999945;42559;49046;116671;0;14;1119;0;1069;0;0;0;0;0;0;0
48.01;49999944;42862;49325;116276;0;15;1105;0;1094;0;0;2;0;0;0;0
50.01;49999943;43273;49550;117092;0;22;1112;0;1082;0;0;0;0;0;0;0
52.01;49999945;43161;49117;116600;0;11;1119;0;1067;0;0;1;0;0;0;0
54.01;49999939;43367;49399;117282;0;21;1114;0;1033;0;0;2;0;0;0;0
56.01;49999945;42768;49272;116714;0;21;1128;0;1126;0;0;1;0;0;0;0
58.01;49999942;43010;49320;117652;0;17;1108;0;1080;0;0;0;0;0;0;0
60.01;49999942;42960;49853;116137;0;20;1144;0;956;0;0;4;0;0;0;0
62.01;49999942;42977;49324;117716;0;29;1165;0;1086;0;0;1;0;0;0;0
64.01;49999946;43298;49302;116550;0;13;1124;0;1093;0;0;1;0;0;0;0
66.01;49999944;43298;50004;117521;0;10;1082;0;1092;0;0;0;0;0;0;0
68.01;49999941;43062;49784;116110;0;25;1143;0;1044;0;0;2;0;0;0;0
70.01;49999945;42994;49951;116901;0;16;1116;0;1072;0;0;0;0;0;0;0
72.01;49999943;43488;50277;117098;0;14;1129;0;1072;0;0;0;0;0;0;0
74.01;49999940;43448;50063;116904;0;15;1137;0;1055;0;0;1;0;0;0;0
76.01;49999944;42913;49516;116193;0;23;1110;0;1029;0;0;1;0;0;0;0
78.01;49999943;42742;50055;116760;0;18;1119;0;1047;0;0;1;0;0;0;0
80.01;49999945;43228;49837;116963;0;22;1218;0;1032;0;0;1;0;0;0;0
82.02;49999941;43606;49817;117538;0;22;1226;0;1097;0;0;3;0;0;0;0
84.02;49999943;42682;49168;116165;0;21;1128;0;1086;0;0;1;0;0;0;0
86.02;49999942;43500;49441;116741;0;24;1137;0;1049;0;0;0;0;0;0;0
88.02;49999938;42765;49057;116583;0;17;1132;0;1055;0;0;2;0;0;0;0
90.02;49999939;43081;49846;117549;0;24;1084;0;1059;0;0;1;0;0;0;0
92.02;49999937;42993;49792;117115;0;15;1102;0;1035;0;0;3;0;0;0;0
94.02;49999931;43641;49777;117223;0;18;1138;0;1061;0;0;1;0;0;0;0
96.02;49999937;42827;49630;116168;0;17;1086;0;1039;0;0;0;0;0;0;0
98.02;49999940;43249;50015;116767;0;22;1160;0;1077;0;0;3;0;0;0;0
100.02;49999936;43168;49816;116554;0;11;1126;0;1056;0;0;1;0;0;0;0
102.02;49999936;43221;50151;117327;0;23;1108;0;1079;0;0;0;0;0;0;0
104.02;49999934;43120;50295;116485;0;16;1121;0;1083;0;0;1;0;0;0;0
106.02;49999938;43782;50303;117768;0;16;1166;0;1059;0;0;1;0;0;0;0
108.02;49999941;43884;50363;116826;0;20;1146;0;1033;0;0;1;0;0;0;0
110.02;49999938;43549;50757;116976;0;21;1112;0;1041;0;0;3;0;0;0;0
112.02;49999939;43386;50855;116658;0;16;1087;0;1140;0;0;1;0;0;0;0
114.02;49999937;43217;51005;117323;0;12;1128;0;1099;0;0;0;0;0;0;0
116.02;49999934;43138;50712;116956;0;18;1153;0;1100;0;0;2;0;0;0;0
118.02;49999939;43323;50765;116948;0;20;1061;0;1040;0;0;4;0;0;0;0
120.02;49999945;43238;50826;116682;0;10;1098;0;1093;0;0;1;0;0;0;0
122.02;49999943;43135;50368;116796;0;17;1112;0;1076;0;0;2;0;0;0;0
124.02;49999940;43091;51186;117111;0;19;1142;0;1079;0;0;0;0;0;0;0
126.02;49999943;43267;51437;117221;0;22;1123;0;1063;0;0;1;0;0;0;0
128.02;49999942;43214;51087;116705;0;23;1163;0;1098;0;0;1;0;0;0;0
130.02;49999945;43727;51461;117156;0;18;1140;0;1019;0;0;0;0;0;0;0
132.02;49999944;43268;50960;116495;0;15;1087;0;1102;0;0;2;0;0;0;0
134.02;49999944;43217;51443;117271;0;21;1100;0;1110;0;0;1;0;0;0;0
