time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999939;6047;20766;10205;0;0;58;0;60;0;0;0;0;0;0;0
2.00;49999933;5886;20566;9825;0;0;54;0;66;0;0;0;0;0;0;0
4.00;49999939;6056;20815;10079;0;0;46;0;53;0;0;0;0;0;0;0
6.00;49999931;5927;20522;10115;0;1;67;0;49;0;0;0;0;0;0;0
8.00;49999917;6005;20541;10162;0;0;69;0;50;0;0;0;0;0;0;0
10.00;49999932;6017;20438;9900;0;0;56;0;61;0;0;0;0;0;0;0
12.00;49999925;6074;20529;10098;0;1;57;0;54;0;0;0;0;0;0;0
14.01;49999916;5970;20649;10442;0;1;69;0;50;0;0;0;0;0;0;0
16.01;49999923;6045;20333;10207;0;0;65;0;49;0;0;0;0;0;0;0
18.01;49999914;6158;20304;10180;0;0;45;0;63;0;0;0;0;0;0;0
20.01;49999934;5977;20570;10144;0;0;75;0;56;0;0;0;0;0;0;0
22.01;49999936;6118;20930;10192;0;0;75;0;61;0;0;0;0;0;0;0
24.01;49999941;6017;20461;10012;0;0;68;0;55;0;0;0;0;0;0;0
26.01;49999931;6058;20881;10238;0;0;78;0;48;0;0;0;0;0;0;0
28.01;49999937;5831;20603;10474;0;0;60;0;84;0;0;0;0;0;0;0
30.01;49999935;6031;20883;10173;0;0;62;0;60;0;0;0;0;0;0;0
32.01;49999940;6132;20747;10021;0;0;64;0;59;0;0;0;0;0;0;0
34.01;49999939;6144;20298;10399;0;1;68;0;60;0;0;0;0;0;0;0
36.01;49999927;5895;20825;10142;0;0;46;0;49;0;0;0;0;0;0;0
38.01;49999924;6009;20727;10450;0;0;46;0;64;0;0;0;0;0;0;0
40.01;49999927;6088;20372;10268;0;0;66;0;52;0;0;0;0;0;0;0
42.01;49999936;5979;20209;10011;0;0;60;0;61;0;0;0;0;0;0;0
44.01;49999942;5972;20784;10411;0;0;75;0;58;0;0;0;0;0;0;0
46.01;49999938;6239;20727;10259;0;0;49;0;61;0;0;0;0;0;0;0
48.01;49999941;6191;20654;10310;0;0;52;0;45;0;0;0;0;0;0;0
50.01;49999935;5900;20286;10184;0;0;57;0;51;0;0;0;0;0;0;0
52.01;49999932;5994;20348;10205;0;0;63;0;71;0;0;0;0;0;0;0
54.01;49999930;6042;20541;9997;0;0;72;0;64;0;0;0;0;0;0;0
56.01;49999938;6126;20615;10147;0;0;73;0;52;0;0;0;0;0;0;0
58.01;49999932;6143;20688;10488;0;0;66;0;48;0;0;0;0;0;0;0
60.01;49999935;6235;20567;10622;0;0;77;0;60;0;0;0;0;0;0;0
62.01;49999934;6053;20494;10211;0;0;59;0;45;0;0;0;0;0;0;0
64.01;49999939;6006;20413;10211;0;0;75;0;45;0;0;0;0;0;0;0
66.01;49999925;5892;20562;10446;0;0;57;0;54;0;0;0;0;0;0;0
68.01;49999933;6148;20683;10281;0;0;62;0;74;0;0;0;0;0;0;0
70.01;49999930;5948;20616;10493;0;0;56;0;64;0;0;0;0;0;0;0
72.02;49999930;5990;20697;10324;0;0;59;0;54;0;0;0;0;0;0;0
74.02;49999915;5906;20608;10423;0;0;65;0;54;0;0;0;0;0;0;0
76.02;49999937;6144;20593;10017;0;1;64;0;62;0;0;0;0;0;0;0
78.02;49999932;6091;20851;10204;0;1;63;0;49;0;0;0;0;0;0;0
80.02;49999937;6139;20274;10190;0;1;64;0;80;0;0;0;0;0;0;0
82.02;49999932;5995;20483;10537;0;0;62;0;75;0;0;0;0;0;0;0
84.02;49999935;6088;20958;10251;0;0;46;0;62;0;0;0;0;0;0;0
86.02;49999923;5947;20490;10482;0;0;64;0;62;0;0;0;0;0;0;0
88.02;49999938;6053;20431;10487;0;0;65;0;57;0;0;0;0;0;0;0
90.02;49999932;5903;20459;10419;0;0;56;0;51;0;0;0;0;0;0;0
92.02;49999935;6001;20251;10238;0;0;57;0;53;0;0;0;0;0;0;0
94.02;49999934;5923;20589;10323;0;0;59;0;64;0;0;0;0;0;0;0
96.02;49999940;5945;20434;10458;0;0;70;0;50;0;0;0;0;0;0;0
98.02;49999930;5967;20426;10535;0;0;63;0;63;0;0;0;0;0;0;0
100.02;49999928;6102;20127;10555;0;0;75;0;59;0;0;0;0;0;0;0
102.02;49999935;6044;20344;10171;0;0;64;0;54;0;0;0;0;0;0;0
104.02;49999935;5991;20062;10266;0;0;59;0;55;0;0;0;0;0;0;0
106.02;49999914;6079;20056;10509;0;0;73;0;55;0;0;0;0;0;0;0
108.02;49999932;5870;20642;10219;0;0;57;0;45;0;0;0;0;0;0;0
110.02;49999921;5955;20022;10142;0;0;60;0;62;0;0;0;0;0;0;0
112.02;49999937;6048;20443;10288;0;0;55;0;56;0;0;0;0;0;0;0
114.02;49999928;6010;19718;9798;0;1;65;0;53;0;0;0;0;0;0;0
116.02;49999942;5954;19830;10283;0;0;72;0;48;0;0;0;0;0;0;0
118.02;49999932;5943;19955;10329;0;0;66;0;50;0;0;0;0;0;0;0
120.02;49999933;6016;20120;10464;0;0;64;0;53;0;0;0;0;0;0;0
122.02;49999935;5959;19980;10201;0;1;60;0;57;0;0;0;0;0;0;0
124.02;49999937;5891;19716;10220;0;0;79;0;58;0;0;0;0;0;0;0
126.02;49999941;6006;19535;10155;0;1;50;0;60;0;0;0;0;0;0;0
128.02;49999931;5866;19931;10126;0;0;56;0;65;0;0;0;0;0;0;0
130.02;49999939;5878;19749;10442;0;1;77;0;50;0;0;0;0;0;0;0
132.03;49999941;5951;19941;10379;0;0;76;0;52;0;0;0;0;0;0;0
134.03;49999942;5916;19774;10249;0;0;56;0;55;0;0;0;0;0;0;0
136.03;49999939;5836;19732;10571;0;0;62;0;67;0;0;0;0;0;0;0
138.03;49999933;5735;19832;10330;0;1;60;0;57;0;0;0;0;0;0;0
140.03;49999936;6148;19796;10285;0;0;70;0;45;0;0;0;0;0;0;0
142.03;49999932;5956;19762;10525;0;1;52;0;55;0;0;0;0;0;0;0
144.03;49999933;5844;19830;10199;0;0;63;0;61;0;0;0;0;0;0;0
146.03;49999938;6036;19845;10167;0;0;62;0;40;0;0;0;0;0;0;0
148.03;49999931;6009;20008;10113;0;0;67;0;63;0;0;0;0;0;0;0
150.03;49999934;5924;19969;10408;0;0;59;0;63;0;0;0;0;0;0;0
152.03;49999938;6067;20027;10436;0;0;60;0;63;0;0;0;0;0;0;0
154.03;49999933;5827;19570;10238;0;0;58;0;54;0;0;0;0;0;0;0
156.03;49999934;5929;20041;10437;0;0;64;0;51;0;0;0;0;0;0;0
158.03;49999942;6033;19892;10199;0;0;61;0;55;0;0;0;0;0;0;0
160.03;49999942;6126;19670;10538;0;0;61;0;47;0;0;0;0;0;0;0
162.03;49999942;5990;19800;10297;0;0;69;0;56;0;0;0;0;0;0;0
164.03;49999939;5957;20002;10290;0;0;52;0;59;0;0;0;0;0;0;0
166.03;49999942;6064;20284;9993;0;0;60;0;52;0;0;0;0;0;0;0
168.03;49999940;5906;19719;10424;0;0;65;0;64;0;0;0;0;0;0;0
170.03;49999935;5916;20177;10209;0;1;49;0;52;0;0;0;0;0;0;0
172.04;49999940;6029;20272;10532;0;0;64;0;50;0;0;0;0;0;0;0
174.04;49999933;6014;20123;10244;0;1;49;0;49;0;0;0;0;0;0;0
176.04;49999930;6090;20279;10566;0;1;64;0;62;0;0;0;0;0;0;0
178.04;49999930;5773;20474;10106;0;0;54;0;58;0;0;0;0;0;0;0
180.04;49999930;5951;20386;10008;0;1;56;0;60;0;0;0;0;0;0;0
182.04;49999938;6005;20143;10161;0;0;48;0;44;0;0;0;0;0;0;0
184.04;49999925;5985;20108;10319;0;0;49;0;55;0;0;0;0;0;0;0
186.04;49999935;5793;20261;10211;0;0;60;0;59;0;0;0;0;0;0;0
188.04;49999942;6025;20184;10359;0;0;64;0;51;0;0;0;0;0;0;0
190.04;49999939;6026;20740;10064;0;0;69;0;65;0;0;0;0;0;0;0
192.04;49999938;5933;20159;10296;0;2;45;0;65;0;0;0;0;0;0;0
194.04;49999935;6032;20462;10495;0;0;70;0;62;0;0;0;0;0;0;0
196.04;49999939;6101;20432;10180;0;0;58;0;60;0;0;0;0;0;0;0
198.04;49999935;5904;20543;10171;0;0;57;0;56;0;0;0;0;0;0;0
200.04;49999938;5975;20344;10157;0;1;68;0;54;0;0;0;0;0;0;0
202.04;49999943;5867;20042;10328;0;0;60;0;50;0;0;0;0;0;0;0
204.04;49999939;6125;20431;10399;0;0;53;0;63;0;0;0;0;0;0;0
206.04;49999941;5986;20655;10137;0;0;58;0;54;0;0;0;0;0;0;0
208.04;49999941;6190;20316;10196;0;0;64;0;56;0;0;0;0;0;0;0
210.04;49999945;5995;20582;10395;0;0;61;0;55;0;0;0;0;0;0;0
212.04;49999942;6166;20287;10156;0;0;60;0;59;0;0;0;0;0;0;0
