time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999930;22510;30790;67456;0;6;646;0;591;0;0;1;0;0;0;0
2.00;49999900;22124;30736;67118;0;5;621;0;580;0;0;0;0;0;0;0
4.00;49999893;22341;31046;67524;0;4;629;0;565;0;0;1;0;0;0;0
6.00;49999915;22474;31521;67121;0;8;620;0;605;0;0;1;0;0;0;0
8.00;49999929;22750;31925;67615;0;2;603;0;555;0;0;1;0;0;0;0
10.00;49999930;22628;31734;67710;0;2;650;0;558;0;0;0;0;0;0;0
12.00;49999911;22819;31941;67497;0;5;609;0;590;0;0;0;0;0;0;0
14.00;49999929;22127;31684;66622;0;5;556;0;564;0;0;0;0;0;0;0
16.00;49999919;22559;31803;67954;0;5;620;0;537;0;0;0;0;0;0;0
18.00;49999929;22274;32082;66820;0;4;594;0;586;0;0;0;0;0;0;0
20.00;49999930;22559;32239;67405;0;4;568;0;573;0;0;0;0;0;0;0
22.00;49999928;22224;31634;66723;0;4;626;0;576;0;0;0;0;0;0;0
24.00;49999927;22850;31940;67812;0;4;614;0;538;0;0;0;0;0;0;0
26.00;49999939;22176;32410;66534;0;2;619;0;594;0;0;0;0;0;0;0
28.01;49999944;22778;32355;67729;0;2;660;0;593;0;0;0;0;0;0;0
30.01;49999942;22661;31989;66409;0;2;635;0;551;0;0;0;0;0;0;0
32.01;49999937;22849;32542;67355;0;4;618;0;577;0;0;0;0;0;0;0
34.01;49999932;21964;32234;66549;0;4;597;0;534;0;0;0;0;0;0;0
36.01;49999937;22620;32648;67534;0;5;621;0;587;0;0;0;0;0;0;0
38.01;49999937;22945;32157;66619;0;5;622;0;579;0;0;1;0;0;0;0
40.01;49999937;22636;32207;66947;0;2;654;0;559;0;0;0;0;0;0;0
42.01;49999941;22462;32557;66272;0;3;609;0;543;0;0;0;0;0;0;0
44.01;49999944;22816;32510;66603;0;7;594;0;567;0;0;0;0;0;0;0
46.01;49999935;22626;32393;66811;0;1;629;0;550;0;0;0;0;0;0;0
