run_number,status,start_time_iso,elapsed_start_s,raw_csv,end_time_iso,elapsed_end_s,elapsed_midpoint_s,run_duration_s,measurement_slope_deg_per_hz,measurement_slope_std_deg_per_hz,calibration_slope_deg_per_hz,calibration_slope_std_deg_per_hz,slope_difference_deg_per_hz,slope_difference_std_deg_per_hz,group_delay_s,fibre_length_m,fibre_length_fit_std_m,fibre_length_ng_std_m,fibre_length_total_std_m,fit_r_squared,fit_residual_rms_deg,fit_points_used,fit_points_total,error_message
1,ok,2026-08-13T15:48:53.512,0.0006216000001586508,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-13_15-48-45\FUT_run_001_2026-08-13_15-48-53-512.csv,2026-08-13T15:55:42.369,408.85811509999985,204.42936835,408.8574934999997,-0.007211498020570859,5.542903909637321e-10,-7.228711645613336e-06,4.3594786047631805e-11,-0.007204269308925245,5.560021069072184e-10,2.0011859191459013e-05,4086.7877766739716,0.00031540500734728613,2.7839153792057028,2.783915397072682,0.9999999999970757,0.017739796228442184,497,501,
