time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;79999912;134159;131886;0;0;867;0;0;0;0;0;0;0;0;0;0
2.00;79999913;135601;132674;0;0;793;0;0;0;0;0;0;0;0;0;0
4.00;79999913;134556;132088;0;0;768;0;0;0;0;0;0;0;0;0;0
6.00;79999913;134808;132143;0;0;830;0;0;0;0;0;0;0;0;0;0
8.00;79999913;134887;132261;0;0;794;0;0;0;0;0;0;0;0;0;0
10.00;79999913;135616;132576;0;0;848;0;0;0;0;0;0;0;0;0;0
12.00;79999913;134527;131892;0;0;899;0;0;0;0;0;0;0;0;0;0
14.00;79999913;135797;132536;0;0;920;0;0;0;0;0;0;0;0;0;0
16.00;79999914;134847;131715;0;0;842;0;0;0;0;0;0;0;0;0;0
18.00;79999913;135476;132634;0;0;901;0;0;0;0;0;0;0;0;0;0
20.00;79999913;134686;131473;0;0;840;0;0;0;0;0;0;0;0;0;0
22.00;79999913;135121;132054;0;0;821;0;0;0;0;0;0;0;0;0;0
24.00;79999913;134773;131783;0;0;895;0;0;0;0;0;0;0;0;0;0
26.00;79999913;135310;132303;0;0;867;0;0;0;0;0;0;0;0;0;0
28.00;79999912;134308;131833;0;0;851;0;0;0;0;0;0;0;0;0;0
30.00;79999913;134819;131968;0;0;842;0;0;0;0;0;0;0;0;0;0
32.01;79999912;134684;131542;0;0;865;0;0;0;0;0;0;0;0;0;0
34.01;79999913;134772;132040;0;0;867;0;0;0;0;0;0;0;0;0;0
36.01;79999913;134516;132095;0;0;813;0;0;0;0;0;0;0;0;0;0
38.01;79999913;134566;132058;0;0;820;0;0;0;0;0;0;0;0;0;0
40.01;79999913;134669;131911;0;0;864;0;0;0;0;0;0;0;0;0;0
42.01;79999913;134269;131587;0;0;853;0;0;0;0;0;0;0;0;0;0
44.01;79999913;134634;131438;0;0;841;0;0;0;0;0;0;0;0;0;0
46.01;79999913;134725;131480;0;0;860;0;0;0;0;0;0;0;0;0;0
48.01;79999913;134164;131737;0;0;803;0;0;0;0;0;0;0;0;0;0
50.01;79999913;133931;131824;0;0;891;0;0;0;0;0;0;0;0;0;0
52.01;79999913;133600;131119;0;0;793;0;0;0;0;0;0;0;0;0;0
54.01;79999913;133696;130946;0;0;748;0;0;0;0;0;0;0;0;0;0
56.01;79999913;133709;131050;0;0;845;0;0;0;0;0;0;0;0;0;0
58.01;79999913;133536;130879;0;0;880;0;0;0;0;0;0;0;0;0;0
60.01;79999913;133497;130812;0;0;852;0;0;0;0;0;0;0;0;0;0
62.01;79999913;133265;130682;0;0;840;0;0;0;0;0;0;0;0;0;0
64.01;79999914;133777;130609;0;0;823;0;0;0;0;0;0;0;0;0;0
66.01;79999913;133019;130923;0;0;803;0;0;0;0;0;0;0;0;0;0
68.01;79999913;133548;130921;0;0;873;0;0;0;0;0;0;0;0;0;0
70.01;79999913;132982;130423;0;0;865;0;0;0;0;0;0;0;0;0;0
72.01;79999913;133866;130348;0;0;888;0;0;0;0;0;0;0;0;0;0
74.01;79999912;133256;130409;0;0;854;0;0;0;0;0;0;0;0;0;0
76.01;79999913;133610;130825;0;0;825;0;0;0;0;0;0;0;0;0;0
78.01;79999913;133303;130285;0;0;805;0;0;0;0;0;0;0;0;0;0
80.01;79999913;133334;130858;0;0;807;0;0;0;0;0;0;0;0;0;0
82.01;79999913;133315;130219;0;0;817;0;0;0;0;0;0;0;0;0;0
84.01;79999913;133315;130784;0;0;852;0;0;0;0;0;0;0;0;0;0
86.01;79999913;132970;130079;0;0;866;0;0;0;0;0;0;0;0;0;0
88.02;79999913;133544;130378;0;0;838;0;0;0;0;0;0;0;0;0;0
90.02;79999913;132592;129790;0;0;774;0;0;0;0;0;0;0;0;0;0
92.02;79999913;133556;131104;0;0;850;0;0;0;0;0;0;0;0;0;0
94.02;79999913;132607;129943;0;0;881;0;0;0;0;0;0;0;0;0;0
96.02;79999913;133798;130661;0;0;863;0;0;0;0;0;0;0;0;0;0
98.02;79999913;132951;129976;0;0;850;0;0;0;0;0;0;0;0;0;0
100.02;79999913;133651;130659;0;0;846;0;0;0;0;0;0;0;0;0;0
102.02;79999913;132570;129851;0;0;875;0;0;0;0;0;0;0;0;0;0
104.02;79999913;133627;130796;0;0;883;0;0;0;0;0;0;0;0;0;0
106.02;79999913;132464;129895;0;0;813;0;0;0;0;0;0;0;0;0;0
108.02;79999913;133847;131134;0;0;804;0;0;0;0;0;0;0;0;0;0
110.02;79999913;132328;130111;0;0;838;0;0;0;0;0;0;0;0;0;0
112.02;79999912;134494;131877;0;0;832;0;0;0;0;0;0;0;0;0;0
114.02;79999913;133957;130900;0;0;825;0;0;0;0;0;0;0;0;0;0
116.02;79999913;134889;131831;0;0;881;0;0;0;0;0;0;0;0;0;0
118.02;79999913;133763;130834;0;0;861;0;0;0;0;0;0;0;0;0;0
