time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;79999913;43583;42701;0;0;257;0;0;0;0;0;0;0;0;0;0
2.00;79999913;43257;42311;0;0;268;0;0;0;0;0;0;0;0;0;0
4.00;79999914;43697;42887;0;0;299;0;0;0;0;0;0;0;0;0;0
6.00;79999913;43230;42108;0;0;300;0;0;0;0;0;0;0;0;0;0
8.00;79999913;43685;42931;0;0;291;0;0;0;0;0;0;0;0;0;0
10.00;79999913;43416;42450;0;0;281;0;0;0;0;0;0;0;0;0;0
12.00;79999913;44189;42821;0;0;308;0;0;0;0;0;0;0;0;0;0
14.00;79999913;43550;42434;0;0;270;0;0;0;0;0;0;0;0;0;0
16.00;79999913;43690;42672;0;0;284;0;0;0;0;0;0;0;0;0;0
18.00;79999913;43795;42520;0;0;315;0;0;0;0;0;0;0;0;0;0
20.00;79999912;43330;43264;0;0;272;0;0;0;0;0;0;0;0;0;0
22.00;79999913;43280;42264;0;0;305;0;0;0;0;0;0;0;0;0;0
24.00;79999913;43473;43062;0;0;274;0;0;0;0;0;0;0;0;0;0
26.00;79999913;43494;42612;0;0;287;0;0;0;0;0;0;0;0;0;0
28.00;79999913;43645;42705;0;0;299;0;0;0;0;0;0;0;0;0;0
30.01;79999913;43382;42622;0;0;303;0;0;0;0;0;0;0;0;0;0
32.01;79999913;43290;42464;0;0;285;0;0;0;0;0;0;0;0;0;0
34.01;79999913;43619;42493;0;0;295;0;0;0;0;0;0;0;0;0;0
36.01;79999913;43878;42651;0;0;316;0;0;0;0;0;0;0;0;0;0
38.01;79999913;43607;42342;0;0;266;0;0;0;0;0;0;0;0;0;0
40.01;79999913;43675;42564;0;0;290;0;0;0;0;0;0;0;0;0;0
42.01;79999913;43705;42798;0;0;306;0;0;0;0;0;0;0;0;0;0
44.01;79999913;43388;42381;0;0;278;0;0;0;0;0;0;0;0;0;0
46.01;79999913;43246;42147;0;0;276;0;0;0;0;0;0;0;0;0;0
48.01;79999913;43152;42362;0;0;301;0;0;0;0;0;0;0;0;0;0
50.01;79999913;43332;42485;0;0;289;0;0;0;0;0;0;0;0;0;0
52.01;79999913;43369;42449;0;0;321;0;0;0;0;0;0;0;0;0;0
54.01;79999913;43236;42676;0;0;295;0;0;0;0;0;0;0;0;0;0
56.01;79999913;43243;41997;0;0;321;0;0;0;0;0;0;0;0;0;0
58.01;79999913;43637;42458;0;0;344;0;0;0;0;0;0;0;0;0;0
60.01;79999913;43496;42458;0;0;293;0;0;0;0;0;0;0;0;0;0
62.01;79999913;43148;42249;0;0;294;0;0;0;0;0;0;0;0;0;0
64.01;79999913;43453;42629;0;0;306;0;0;0;0;0;0;0;0;0;0
66.01;79999914;43261;42696;0;0;279;0;0;0;0;0;0;0;0;0;0
68.01;79999913;43692;42572;0;0;296;0;0;0;0;0;0;0;0;0;0
70.01;79999913;43633;42586;0;0;261;0;0;0;0;0;0;0;0;0;0
72.01;79999913;42980;42410;0;0;284;0;0;0;0;0;0;0;0;0;0
74.01;79999913;43422;42451;0;0;283;0;0;0;0;0;0;0;0;0;0
76.01;79999913;43275;42373;0;0;307;0;0;0;0;0;0;0;0;0;0
78.01;79999913;43350;42607;0;0;300;0;0;0;0;0;0;0;0;0;0
80.01;79999913;43900;42327;0;0;300;0;0;0;0;0;0;0;0;0;0
82.01;79999913;43274;42462;0;0;278;0;0;0;0;0;0;0;0;0;0
84.02;79999913;43019;42116;0;0;313;0;0;0;0;0;0;0;0;0;0
86.02;79999913;43406;42585;0;0;296;0;0;0;0;0;0;0;0;0;0
88.02;79999913;43478;42140;0;0;262;0;0;0;0;0;0;0;0;0;0
90.02;79999913;43325;42558;0;0;288;0;0;0;0;0;0;0;0;0;0
92.02;79999913;43153;41989;0;0;284;0;0;0;0;0;0;0;0;0;0
94.02;79999913;43312;42275;0;0;293;0;0;0;0;0;0;0;0;0;0
96.02;79999912;42807;41910;0;0;317;0;0;0;0;0;0;0;0;0;0
98.02;79999912;43162;42397;0;0;300;0;0;0;0;0;0;0;0;0;0
100.02;79999913;42970;42039;0;0;275;0;0;0;0;0;0;0;0;0;0
102.02;79999913;43328;42175;0;0;300;0;0;0;0;0;0;0;0;0;0
104.02;79999913;42483;41580;0;0;262;0;0;0;0;0;0;0;0;0;0
106.02;79999913;43055;41803;0;0;272;0;0;0;0;0;0;0;0;0;0
108.02;79999913;42628;41785;0;0;273;0;0;0;0;0;0;0;0;0;0
110.02;79999912;43265;42408;0;0;293;0;0;0;0;0;0;0;0;0;0
112.02;79999913;42606;42014;0;0;307;0;0;0;0;0;0;0;0;0;0
114.02;79999913;43258;42165;0;0;271;0;0;0;0;0;0;0;0;0;0
116.02;79999913;42858;41777;0;0;288;0;0;0;0;0;0;0;0;0;0
118.02;79999913;43018;42415;0;0;288;0;0;0;0;0;0;0;0;0;0
