run,filename,length_m,sigma_L_fit_m,sigma_L_ng_m,sigma_L_timebase_m,sigma_L_total_m
01,fut_FBS_100m_5_av_10kHz_BW_FBM__start-20260316_144336__run-01.csv,0.044026680265424174,0.0186043352702396,2.999092661132437e-06,2.2013340132712086e-08,0.01860433551198544
02,fut_FBS_100m_5_av_10kHz_BW_FBM__start-20260316_145127__run-02.csv,0.04833309959772598,0.025687811288514304,3.292445476684331e-06,2.4166549798862987e-08,0.02568781149952452
