frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
10000000.0,118.01259934902191,118.01259934902191,-6361.987400650978
10502793.296089385,-145.99994838237762,214.00005161762238,214.00005161762238
11005586.592178771,-50.61254382133484,309.38745617866516,-50.61254382133484
11508379.888268156,45.81441521644592,405.8144152164459,45.81441521644592
12011173.184357543,141.7526650428772,501.7526650428772,-218.2473349571228
12513966.480446927,-122.65256345272064,597.3474365472794,-122.65256345272064
13016759.776536312,-26.266728043556213,693.7332719564438,-26.266728043556213
13519553.072625699,69.48570907115936,789.4857090711594,69.48570907115936
14022346.368715083,164.54995036125183,884.5499503612518,164.54995036125183
14525139.66480447,-99.07945990562439,980.9205400943756,-99.07945990562439
15027932.960893854,-3.282895088195801,1076.7171049118042,-3.282895088195801
15530726.25698324,92.07440435886383,1172.0744043588638,92.07440435886383
16033519.553072626,-172.34301209449768,1267.6569879055023,-172.34301209449768
16536312.849162012,-76.52872323989868,1363.4712767601013,-76.52872323989868
17039106.145251397,19.629687666893005,1459.629687666893,19.629687666893005
17541899.44134078,115.38384139537811,1555.383841395378,115.38384139537811
18044692.737430166,-149.3036037683487,1650.6963962316513,210.6963962316513
18547486.03351955,-53.2392418384552,1746.7607581615448,-53.2392418384552
19050279.32960894,42.702752351760864,1842.7027523517609,-317.29724764823914
19553072.625698324,138.5048747062683,1938.5048747062683,138.5048747062683
20055865.92178771,-126.41538619995117,2033.5846138000488,-126.41538619995117
20558659.217877097,-31.092134714126587,2128.9078652858734,-31.092134714126587
21061452.51396648,65.24262070655823,2225.2426207065582,65.24262070655823
21564245.810055867,161.3848900794983,2321.3848900794983,161.3848900794983
22067039.10614525,-102.58274674415588,2417.417253255844,-102.58274674415588
22569832.402234636,-7.1062928438186646,2512.8937071561813,-7.1062928438186646
23072625.698324025,88.06899726390839,2608.0689972639084,88.06899726390839
23575418.994413406,-175.6260734796524,2704.3739265203476,184.3739265203476
24078212.290502794,-79.74181652069092,2800.258183479309,-79.74181652069092
24581005.58659218,16.22857689857483,2896.228576898575,16.22857689857483
25083798.882681563,111.65912210941315,2991.659122109413,111.65912210941315
25586592.178770952,-152.2291910648346,3087.7708089351654,-152.2291910648346
26089385.474860333,-56.21282458305359,3183.7871754169464,-56.21282458305359
26592178.77094972,39.42563474178314,3279.425634741783,39.42563474178314
27094972.067039106,134.66807663440704,3374.668076634407,134.66807663440704
27597765.36312849,-129.51397061347961,3470.4860293865204,-129.51397061347961
28100558.659217875,-32.967100739479065,3567.032899260521,-32.967100739479065
28603351.955307264,62.455424666404724,3662.4554246664047,62.455424666404724
29106145.25139665,157.58098661899567,3757.5809866189957,157.58098661899567
29608938.547486033,-106.12489342689514,3853.875106573105,253.87510657310486
30111731.843575418,-10.251204371452332,3949.7487956285477,-10.251204371452332
