frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
20000000.0,66.05945527553558,66.05945527553558,66.05945527553558
20010000.0,66.10771089792252,66.10771089792252,-293.8922891020775
20020000.0,66.14749878644943,66.14749878644943,66.14749878644943
20030000.0,66.18482977151871,66.18482977151871,66.18482977151871
20040000.0,66.22191399335861,66.22191399335861,66.22191399335861
20050000.0,66.25962316989899,66.25962316989899,66.25962316989899
20060000.0,66.29913210868835,66.29913210868835,66.29913210868835
20070000.0,66.33718460798264,66.33718460798264,66.33718460798264
20080000.0,66.37441903352737,66.37441903352737,66.37441903352737
20090000.0,66.41017556190491,66.41017556190491,66.41017556190491
20100000.0,66.44818246364594,66.44818246364594,66.44818246364594
20110000.0,66.48700475692749,66.48700475692749,66.48700475692749
20120000.0,66.5242338180542,66.5242338180542,-293.4757661819458
20130000.0,66.56315803527832,66.56315803527832,66.56315803527832
20140000.0,66.60273939371109,66.60273939371109,66.60273939371109
20150000.0,66.64011597633362,66.64011597633362,66.64011597633362
20160000.0,66.67504906654358,66.67504906654358,66.67504906654358
20170000.0,66.71116232872009,66.71116232872009,-293.2888376712799
20180000.0,66.74627244472504,66.74627244472504,66.74627244472504
20190000.0,66.7843759059906,66.7843759059906,66.7843759059906
20200000.0,66.81967914104462,66.81967914104462,66.81967914104462
20210000.0,66.85809910297394,66.85809910297394,66.85809910297394
20220000.0,66.89346134662628,66.89346134662628,66.89346134662628
20230000.0,66.93033635616302,66.93033635616302,-293.069663643837
20240000.0,66.96644693613052,66.96644693613052,66.96644693613052
20250000.0,67.00432240962982,67.00432240962982,-292.9956775903702
20260000.0,67.04035520553589,67.04035520553589,-292.9596447944641
20270000.0,67.07744210958481,67.07744210958481,67.07744210958481
20280000.0,67.11582720279694,67.11582720279694,67.11582720279694
20290000.0,67.15219795703888,67.15219795703888,67.15219795703888
20300000.0,67.18960672616959,67.18960672616959,-292.8103932738304
20310000.0,67.22722202539444,67.22722202539444,67.22722202539444
20320000.0,67.26371347904205,67.26371347904205,67.26371347904205
20330000.0,67.30104178190231,67.30104178190231,67.30104178190231
20340000.0,67.33861148357391,67.33861148357391,67.33861148357391
20350000.0,67.37558841705322,67.37558841705322,67.37558841705322
20360000.0,67.41191625595093,67.41191625595093,67.41191625595093
20370000.0,67.44794636964798,67.44794636964798,-292.552053630352
20380000.0,67.48525857925415,67.48525857925415,-292.51474142074585
20390000.0,67.52186268568039,67.52186268568039,67.52186268568039
20400000.0,67.5570210814476,67.5570210814476,67.5570210814476
20410000.0,67.59405970573425,67.59405970573425,67.59405970573425
20420000.0,67.63125389814377,67.63125389814377,-292.36874610185623
20430000.0,67.67036855220795,67.67036855220795,67.67036855220795
20440000.0,67.7059480547905,67.7059480547905,67.7059480547905
20450000.0,67.74354457855225,67.74354457855225,67.74354457855225
20460000.0,67.78052419424057,67.78052419424057,67.78052419424057
20470000.0,67.81604200601578,67.81604200601578,67.81604200601578
20480000.0,67.85531222820282,67.85531222820282,-292.1446877717972
20490000.0,67.89219528436661,67.89219528436661,67.89219528436661
20500000.0,67.92956918478012,67.92956918478012,-292.0704308152199
20510000.0,67.96409726142883,67.96409726142883,67.96409726142883
20520000.0,68.00426065921783,68.00426065921783,68.00426065921783
20530000.0,68.04010301828384,68.04010301828384,-291.95989698171616
20540000.0,68.07785779237747,68.07785779237747,68.07785779237747
