frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
5000000.0,-30.345852971076965,-30.345852971076965,-30.345852971076965
5500000.0,-33.05311918258667,-33.05311918258667,-33.05311918258667
6000000.0,-35.75795531272888,-35.75795531272888,-35.75795531272888
6500000.0,-38.45571845769882,-38.45571845769882,-38.45571845769882
7000000.0,-41.14684581756592,-41.14684581756592,-41.14684581756592
7500000.0,-43.832547068595886,-43.832547068595886,316.1674529314041
8000000.0,-46.51180028915405,-46.51180028915405,-46.51180028915405
8500000.0,-49.18854296207428,-49.18854296207428,310.8114570379257
9000000.0,-51.875805258750916,-51.875805258750916,-51.875805258750916
9500000.0,-54.544243812561035,-54.544243812561035,-54.544243812561035
10000000.0,-57.210461497306824,-57.210461497306824,-57.210461497306824
10500000.0,-59.87653702497482,-59.87653702497482,-59.87653702497482
11000000.0,-62.53911763429642,-62.53911763429642,-62.53911763429642
11500000.0,-65.22328734397888,-65.22328734397888,-65.22328734397888
12000000.0,-67.87322402000427,-67.87322402000427,292.1267759799957
12500000.0,-70.53321093320847,-70.53321093320847,-70.53321093320847
13000000.0,-73.18423390388489,-73.18423390388489,-73.18423390388489
13500000.0,-75.8369654417038,-75.8369654417038,-75.8369654417038
14000000.0,-78.48688334226608,-78.48688334226608,-78.48688334226608
14500000.0,-81.13847762346268,-81.13847762346268,-81.13847762346268
15000000.0,-83.78813803195953,-83.78813803195953,-83.78813803195953
15500000.0,-86.43672823905945,-86.43672823905945,-86.43672823905945
16000000.0,-89.08448964357376,-89.08448964357376,-89.08448964357376
16500000.0,-91.73170655965805,-91.73170655965805,-91.73170655965805
17000000.0,-94.37576919794083,-94.37576919794083,-94.37576919794083
17500000.0,-97.02549666166306,-97.02549666166306,-97.02549666166306
18000000.0,-99.6665632724762,-99.6665632724762,260.3334367275238
18500000.0,-102.30741262435913,-102.30741262435913,257.69258737564087
19000000.0,-104.94512647390366,-104.94512647390366,255.05487352609634
19500000.0,-107.58370131254196,-107.58370131254196,-107.58370131254196
20000000.0,-110.2213642001152,-110.2213642001152,-110.2213642001152
20500000.0,-112.8615590929985,-112.8615590929985,247.1384409070015
21000000.0,-115.49897521734238,-115.49897521734238,-115.49897521734238
21500000.0,-118.13668370246887,-118.13668370246887,-118.13668370246887
22000000.0,-120.7713532447815,-120.7713532447815,239.2286467552185
22500000.0,-123.42110216617584,-123.42110216617584,-123.42110216617584
23000000.0,-126.0653606057167,-126.0653606057167,-126.0653606057167
23500000.0,-128.69077652692795,-128.69077652692795,-128.69077652692795
24000000.0,-131.3185179233551,-131.3185179233551,228.6814820766449
24500000.0,-133.95612716674805,-133.95612716674805,-133.95612716674805
25000000.0,-136.5820688009262,-136.5820688009262,-136.5820688009262
25500000.0,-139.207581281662,-139.207581281662,-139.207581281662
26000000.0,-141.83349072933197,-141.83349072933197,-141.83349072933197
26500000.0,-144.4579115509987,-144.4579115509987,-144.4579115509987
27000000.0,-147.08630204200745,-147.08630204200745,212.91369795799255
27500000.0,-149.71489638090134,-149.71489638090134,-149.71489638090134
28000000.0,-152.3436141014099,-152.3436141014099,-152.3436141014099
28500000.0,-154.97272610664368,-154.97272610664368,205.02727389335632
29000000.0,-157.59991228580475,-157.59991228580475,202.40008771419525
29500000.0,-160.23145705461502,-160.23145705461502,199.76854294538498
30000000.0,-162.85663962364197,-162.85663962364197,197.14336037635803
30500000.0,-165.4859098792076,-165.4859098792076,-165.4859098792076
31000000.0,-168.116035759449,-168.116035759449,-168.116035759449
31500000.0,-170.74527114629745,-170.74527114629745,189.25472885370255
32000000.0,-173.37361603975296,-173.37361603975296,-173.37361603975296
32500000.0,-176.00697934627533,-176.00697934627533,183.99302065372467
33000000.0,-178.64099711179733,-178.64099711179733,181.35900288820267
33500000.0,178.72949928045273,-181.27050071954727,-181.27050071954727
34000000.0,176.1012777686119,-183.8987222313881,-183.8987222313881
34500000.0,173.4677454829216,-186.5322545170784,173.4677454829216
35000000.0,170.83352386951447,-189.16647613048553,-189.16647613048553
35500000.0,168.20092231035233,-191.79907768964767,168.20092231035233
36000000.0,165.56462466716766,-194.43537533283234,-194.43537533283234
36500000.0,162.93296456336975,-197.06703543663025,162.93296456336975
37000000.0,160.2985578775406,-199.7014421224594,160.2985578775406
37500000.0,157.66405999660492,-202.33594000339508,157.66405999660492
38000000.0,155.0285080075264,-204.9714919924736,155.0285080075264
38500000.0,152.39696592092514,-207.60303407907486,-207.60303407907486
39000000.0,149.76310640573502,-210.23689359426498,149.76310640573502
39500000.0,147.12822765111923,-212.87177234888077,147.12822765111923
40000000.0,144.49395775794983,-215.50604224205017,144.49395775794983
40500000.0,141.85722559690475,-218.14277440309525,-218.14277440309525
41000000.0,139.22101378440857,-220.77898621559143,-220.77898621559143
41500000.0,136.58877700567245,-223.41122299432755,136.58877700567245
42000000.0,133.9517605304718,-226.0482394695282,133.9517605304718
42500000.0,131.3121262192726,-228.6878737807274,131.3121262192726
43000000.0,128.66747617721558,-231.33252382278442,128.66747617721558
43500000.0,126.0315003991127,-233.9684996008873,126.0315003991127
44000000.0,123.39176148176193,-236.60823851823807,-236.60823851823807
44500000.0,120.73662400245667,-239.26337599754333,120.73662400245667
45000000.0,118.08857023715973,-241.91142976284027,118.08857023715973
45500000.0,115.44111996889114,-244.55888003110886,115.44111996889114
46000000.0,112.7918753027916,-247.2081246972084,112.7918753027916
46500000.0,110.14032393693924,-249.85967606306076,110.14032393693924
47000000.0,107.48374074697495,-252.51625925302505,-252.51625925302505
47500000.0,104.83464360237122,-255.16535639762878,104.83464360237122
48000000.0,102.17831522226334,-257.82168477773666,102.17831522226334
48500000.0,99.51625496149063,-260.48374503850937,-260.48374503850937
49000000.0,96.8508929014206,-263.1491070985794,96.8508929014206
49500000.0,94.20482933521271,-265.7951706647873,94.20482933521271
50000000.0,91.5658038854599,-268.4341961145401,91.5658038854599
50500000.0,88.91615688800812,-271.0838431119919,88.91615688800812
51000000.0,86.27468526363373,-273.7253147363663,86.27468526363373
51500000.0,83.6576834321022,-276.3423165678978,83.6576834321022
52000000.0,81.00431084632874,-278.99568915367126,81.00431084632874
52500000.0,78.35562139749527,-281.64437860250473,78.35562139749527
53000000.0,75.70380181074142,-284.2961981892586,75.70380181074142
53500000.0,73.05112391710281,-286.9488760828972,73.05112391710281
54000000.0,70.40086805820465,-289.59913194179535,-289.59913194179535
54500000.0,67.75054782629013,-292.24945217370987,67.75054782629013
55000000.0,65.09467273950577,-294.90532726049423,65.09467273950577
55500000.0,62.438540160655975,-297.561459839344,62.438540160655975
56000000.0,59.78318810462952,-300.2168118953705,59.78318810462952
56500000.0,57.12440550327301,-302.875594496727,57.12440550327301
57000000.0,54.473621249198914,-305.5263787508011,54.473621249198914
57500000.0,51.82117134332657,-308.17882865667343,51.82117134332657
58000000.0,49.15889650583267,-310.8411034941673,49.15889650583267
58500000.0,46.50217652320862,-313.4978234767914,46.50217652320862
59000000.0,43.85042130947113,-316.14957869052887,43.85042130947113
59500000.0,41.19861513376236,-318.80138486623764,-318.80138486623764
60000000.0,38.54345351457596,-321.45654648542404,38.54345351457596
60500000.0,35.892604887485504,-324.1073951125145,35.892604887485504
61000000.0,33.23944687843323,-326.7605531215668,33.23944687843323
61500000.0,30.585446655750275,-329.4145533442497,30.585446655750275
62000000.0,27.93847918510437,-332.06152081489563,27.93847918510437
62500000.0,25.29154121875763,-334.70845878124237,25.29154121875763
63000000.0,22.643575966358185,-337.3564240336418,22.643575966358185
63500000.0,19.991434514522552,-340.00856548547745,-340.00856548547745
64000000.0,17.342787981033325,-342.6572120189667,17.342787981033325
64500000.0,14.700369536876678,-345.2996304631233,14.700369536876678
65000000.0,12.046034038066864,-347.95396596193314,12.046034038066864
65500000.0,9.399450123310089,-350.6005498766899,-350.6005498766899
66000000.0,6.749151349067688,-353.2508486509323,6.749151349067688
66500000.0,4.100671112537384,-355.8993288874626,4.100671112537384
67000000.0,1.4564448595046997,-358.5435551404953,1.4564448595046997
67500000.0,-1.1916035413742065,-361.1916035413742,-1.1916035413742065
68000000.0,-3.845560848712921,-363.8455608487129,-3.845560848712921
68500000.0,-6.4877888560295105,-366.4877888560295,-6.4877888560295105
69000000.0,-9.13973182439804,-369.13973182439804,-9.13973182439804
69500000.0,-11.786136031150818,-371.7861360311508,-11.786136031150818
70000000.0,-14.433454871177673,-374.4334548711777,-14.433454871177673
70500000.0,-17.08721101284027,-377.08721101284027,-17.08721101284027
71000000.0,-19.72915470600128,-379.7291547060013,-19.72915470600128
71500000.0,-22.36975461244583,-382.36975461244583,-22.36975461244583
72000000.0,-25.007055401802063,-385.00705540180206,-25.007055401802063
72500000.0,-27.648985683918,-387.648985683918,-27.648985683918
73000000.0,-30.291487276554108,-390.2914872765541,-30.291487276554108
73500000.0,-32.938741743564606,-392.9387417435646,327.0612582564354
74000000.0,-35.590344071388245,-395.59034407138824,-35.590344071388245
74500000.0,-38.23273301124573,-398.2327330112457,-38.23273301124573
75000000.0,-40.87933301925659,-400.8793330192566,-40.87933301925659
75500000.0,-43.52908730506897,-403.52908730506897,-43.52908730506897
76000000.0,-46.171154379844666,-406.17115437984467,-46.171154379844666
76500000.0,-48.81729573011398,-408.817295730114,-48.81729573011398
77000000.0,-51.46903485059738,-411.4690348505974,-51.46903485059738
