time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999944;4935;4782;0;0;30;0;0;0;0;0;0;0;0;0;0
2.00;49999945;5021;4716;0;0;21;0;0;0;0;0;0;0;0;0;0
4.00;49999944;5036;4816;0;0;21;0;0;0;0;0;0;0;0;0;0
6.00;49999945;5078;4681;0;0;27;0;0;0;0;0;0;0;0;0;0
8.00;49999944;4967;4772;0;0;34;0;0;0;0;0;0;0;0;0;0
10.00;49999945;4940;4756;0;0;19;0;0;0;0;0;0;0;0;0;0
12.00;49999945;5032;4807;0;0;29;0;0;0;0;0;0;0;0;0;0
14.00;49999945;4946;4718;0;0;33;0;0;0;0;0;0;0;0;0;0
16.00;49999944;5047;4832;0;0;28;0;0;0;0;0;0;0;0;0;0
18.00;49999945;4935;4609;0;0;34;0;0;0;0;0;0;0;0;0;0
20.00;49999944;5049;4722;0;0;22;0;0;0;0;0;0;0;0;0;0
22.00;49999945;5103;4837;0;0;33;0;0;0;0;0;0;0;0;0;0
24.00;49999945;4975;4753;0;0;34;0;0;0;0;0;0;0;0;0;0
26.00;49999945;4967;4738;0;0;34;0;0;0;0;0;0;0;0;0;0
28.00;49999945;5155;4814;0;0;33;0;0;0;0;0;0;0;0;0;0
30.01;49999944;5022;4678;0;0;23;0;0;0;0;0;0;0;0;0;0
32.01;49999945;4933;4705;0;0;45;0;0;0;0;0;0;0;0;0;0
34.01;49999945;5048;4840;0;0;23;0;0;0;0;0;0;0;0;0;0
36.01;49999944;5071;4641;0;0;29;0;0;0;0;0;0;0;0;0;0
38.01;49999945;5087;4880;0;0;30;0;0;0;0;0;0;0;0;0;0
40.01;49999945;5095;4546;0;0;24;0;0;0;0;0;0;0;0;0;0
42.01;49999944;4676;4695;0;0;27;0;0;0;0;0;0;0;0;0;0
44.01;49999945;5011;4798;0;0;34;0;0;0;0;0;0;0;0;0;0
46.01;49999944;5026;4809;0;0;34;0;0;0;0;0;0;0;0;0;0
48.01;49999945;5020;4856;0;0;34;0;0;0;0;0;0;0;0;0;0
50.01;49999945;4926;4684;0;0;24;0;0;0;0;0;0;0;0;0;0
52.01;49999944;4952;4847;0;0;35;0;0;0;0;0;0;0;0;0;0
54.01;49999945;5020;4795;0;0;35;0;0;0;0;0;0;0;0;0;0
56.01;49999945;5041;4879;0;0;39;0;0;0;0;0;0;0;0;0;0
58.01;49999945;5185;4693;0;0;37;0;0;0;0;0;0;0;0;0;0
