time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;191416;191203;0;0;946;0;0;0;0;0;0;0;0;0;0
2.00;49999944;191449;191229;0;0;1014;0;0;0;0;0;0;0;0;0;0
4.00;49999945;191418;191169;0;0;1088;0;0;0;0;0;0;0;0;0;0
6.00;49999945;191445;191208;0;0;1146;0;0;0;0;0;0;0;0;0;0
8.00;49999945;191412;191181;0;0;1086;0;0;0;0;0;0;0;0;0;0
10.00;49999945;191457;191231;0;0;1032;0;0;0;0;0;0;0;0;0;0
12.00;49999945;191408;191160;0;0;941;0;0;0;0;0;0;0;0;0;0
14.00;49999945;191446;191221;0;0;1023;0;0;0;0;0;0;0;0;0;0
16.00;49999944;191414;191195;0;0;1135;0;0;0;0;0;0;0;0;0;0
18.00;49999945;191450;191220;0;0;1144;0;0;0;0;0;0;0;0;0;0
20.00;49999944;191432;191189;0;0;1080;0;0;0;0;0;0;0;0;0;0
22.00;49999945;191445;191217;0;0;1025;0;0;0;0;0;0;0;0;0;0
24.00;49999945;191417;191185;0;0;1065;0;0;0;0;0;0;0;0;0;0
26.00;49999945;191472;191242;0;0;1042;0;0;0;0;0;0;0;0;0;0
28.00;49999945;191409;191175;0;0;1094;0;0;0;0;0;0;0;0;0;0
30.00;49999945;191439;191217;0;0;1075;0;0;0;0;0;0;0;0;0;0
32.00;49999945;191412;191177;0;0;1129;0;0;0;0;0;0;0;0;0;0
34.00;49999945;191451;191227;0;0;1038;0;0;0;0;0;0;0;0;0;0
36.01;49999945;191400;191161;0;0;1056;0;0;0;0;0;0;0;0;0;0
38.01;49999945;191437;191228;0;0;1137;0;0;0;0;0;0;0;0;0;0
40.01;49999944;191403;191179;0;0;976;0;0;0;0;0;0;0;0;0;0
42.01;49999945;191450;191208;0;0;1115;0;0;0;0;0;0;0;0;0;0
44.01;49999944;191404;191182;0;0;1067;0;0;0;0;0;0;0;0;0;0
46.01;49999945;191451;191226;0;0;987;0;0;0;0;0;0;0;0;0;0
48.01;49999945;191401;191171;0;0;1099;0;0;0;0;0;0;0;0;0;0
50.01;49999945;191454;191224;0;0;1097;0;0;0;0;0;0;0;0;0;0
52.01;49999945;191419;191181;0;0;1027;0;0;0;0;0;0;0;0;0;0
54.01;49999945;191453;191207;0;0;1020;0;0;0;0;0;0;0;0;0;0
56.01;49999945;191429;191174;0;0;1024;0;0;0;0;0;0;0;0;0;0
58.01;49999945;191432;191218;0;0;1001;0;0;0;0;0;0;0;0;0;0
