time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;79999912;80516;75191;0;0;1644;0;0;0;0;0;0;0;0;0;0
2.00;79999912;80248;74707;0;0;1567;0;0;0;0;0;0;0;0;0;0
4.00;79999912;79505;73613;0;0;1625;0;0;0;0;0;0;0;0;0;0
6.00;79999913;78900;74699;0;0;1642;0;0;0;0;0;0;0;0;0;0
8.00;79999913;80110;76618;0;0;1639;0;0;0;0;0;0;0;0;0;0
10.00;79999912;80025;75738;0;0;1521;0;0;0;0;0;0;0;0;0;0
12.00;79999913;81789;75375;0;0;1582;0;0;0;0;0;0;0;0;0;0
14.00;79999912;80207;74588;0;0;1620;0;0;0;0;0;0;0;0;0;0
16.00;79999911;79584;75368;0;0;1617;0;0;0;0;0;0;0;0;0;0
18.00;79999912;80692;76183;0;0;1555;0;0;0;0;0;0;0;0;0;0
20.00;79999912;83174;77274;0;0;1711;0;0;0;0;0;0;0;0;0;0
22.00;79999913;82176;76003;0;0;1710;0;0;0;0;0;0;0;0;0;0
24.00;79999912;82122;75677;0;0;1714;0;0;0;0;0;0;0;0;0;0
26.00;79999912;80460;74706;0;0;1697;0;0;0;0;0;0;0;0;0;0
28.00;79999912;81508;77141;0;0;1660;0;0;0;0;0;0;0;0;0;0
30.01;79999912;81825;75803;0;0;1659;0;0;0;0;0;0;0;0;0;0
32.01;79999912;82728;77132;0;0;1743;0;0;0;0;0;0;0;0;0;0
34.01;79999912;81871;75870;0;0;1621;0;0;0;0;0;0;0;0;0;0
36.01;79999912;82200;76487;0;0;1661;0;0;0;0;0;0;0;0;0;0
38.01;79999912;80223;75523;0;0;1668;0;0;0;0;0;0;0;0;0;0
40.01;79999912;81518;76229;0;0;1682;0;0;0;0;0;0;0;0;0;0
42.01;79999912;80531;74840;0;0;1625;0;0;0;0;0;0;0;0;0;0
44.01;79999912;81362;76008;0;0;1696;0;0;0;0;0;0;0;0;0;0
46.01;79999912;80740;75485;0;0;1694;0;0;0;0;0;0;0;0;0;0
48.01;79999912;81096;75267;0;0;1705;0;0;0;0;0;0;0;0;0;0
50.01;79999912;80035;74220;0;0;1618;0;0;0;0;0;0;0;0;0;0
52.01;79999913;80458;76252;0;0;1600;0;0;0;0;0;0;0;0;0;0
54.01;79999913;80722;75387;0;0;1642;0;0;0;0;0;0;0;0;0;0
56.01;79999913;81225;74841;0;0;1688;0;0;0;0;0;0;0;0;0;0
58.01;79999913;79601;73872;0;0;1596;0;0;0;0;0;0;0;0;0;0
60.01;79999912;80646;74575;0;0;1707;0;0;0;0;0;0;0;0;0;0
62.01;79999912;80494;74324;0;0;1575;0;0;0;0;0;0;0;0;0;0
64.01;79999913;81274;75010;0;0;1680;0;0;0;0;0;0;0;0;0;0
66.01;79999913;80846;75309;0;0;1641;0;0;0;0;0;0;0;0;0;0
68.01;79999913;80166;75489;0;0;1679;0;0;0;0;0;0;0;0;0;0
70.01;79999913;80428;75546;0;0;1620;0;0;0;0;0;0;0;0;0;0
72.01;79999913;80340;74537;0;0;1651;0;0;0;0;0;0;0;0;0;0
74.01;79999912;80168;75072;0;0;1639;0;0;0;0;0;0;0;0;0;0
76.01;79999912;81024;76431;0;0;1650;0;0;0;0;0;0;0;0;0;0
78.01;79999912;81069;75680;0;0;1630;0;0;0;0;0;0;0;0;0;0
80.01;79999912;82283;75972;0;0;1664;0;0;0;0;0;0;0;0;0;0
82.01;79999913;80497;75267;0;0;1676;0;0;0;0;0;0;0;0;0;0
84.01;79999913;82152;77022;0;0;1664;0;0;0;0;0;0;0;0;0;0
86.01;79999912;80824;75432;0;0;1664;0;0;0;0;0;0;0;0;0;0
88.02;79999912;81617;77050;0;0;1620;0;0;0;0;0;0;0;0;0;0
90.02;79999912;80141;76023;0;0;1590;0;0;0;0;0;0;0;0;0;0
92.02;79999912;81865;76198;0;0;1662;0;0;0;0;0;0;0;0;0;0
94.02;79999912;82295;77208;0;0;1653;0;0;0;0;0;0;0;0;0;0
96.02;79999913;80053;75107;0;0;1607;0;0;0;0;0;0;0;0;0;0
98.02;79999913;80609;75328;0;0;1653;0;0;0;0;0;0;0;0;0;0
100.02;79999913;81880;74947;0;0;1658;0;0;0;0;0;0;0;0;0;0
102.02;79999913;80846;74107;0;0;1559;0;0;0;0;0;0;0;0;0;0
104.02;79999912;80095;74931;0;0;1613;0;0;0;0;0;0;0;0;0;0
106.02;79999912;79800;75565;0;0;1618;0;0;0;0;0;0;0;0;0;0
108.02;79999912;80347;73564;0;0;1578;0;0;0;0;0;0;0;0;0;0
110.02;79999912;80513;75023;0;0;1592;0;0;0;0;0;0;0;0;0;0
112.02;79999912;80609;74900;0;0;1609;0;0;0;0;0;0;0;0;0;0
114.02;79999912;80425;75569;0;0;1617;0;0;0;0;0;0;0;0;0;0
116.02;79999913;80312;74744;0;0;1649;0;0;0;0;0;0;0;0;0;0
118.02;79999912;79998;74348;0;0;1688;0;0;0;0;0;0;0;0;0;0
