run_number,status,start_time_iso,elapsed_start_s,raw_csv,end_time_iso,elapsed_end_s,elapsed_midpoint_s,run_duration_s,measurement_slope_deg_per_hz,measurement_slope_std_deg_per_hz,calibration_slope_deg_per_hz,calibration_slope_std_deg_per_hz,slope_difference_deg_per_hz,slope_difference_std_deg_per_hz,group_delay_s,fibre_length_m,fibre_length_fit_std_m,fibre_length_ng_std_m,fibre_length_total_std_m,fit_r_squared,fit_residual_rms_deg,fit_points_used,fit_points_total,error_message
1,ok,2026-08-04T12:10:47.912,0.0005028999985370319,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-04_12-10-30\FUT_run_001_2026-08-04_12-10-47-912.csv,2026-08-04T12:25:27.422,879.5105106999999,439.75550679999833,879.5100078000014,-5.287872091559039e-06,4.918333460824305e-10,3.717888037506026e-06,3.1464109293003627e-09,-9.005760129065065e-06,3.1846195654017154e-09,2.5016000358514067e-08,5.1087249569535516,0.0018065488330810476,0.0034800578725841633,0.003921023014831908,0.999998451445779,0.17190789154552366,181,181,
2,ok,2026-08-04T12:25:29.427,881.5155736999986,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-04_12-10-30\FUT_run_002_2026-08-04_12-25-29-427.csv,2026-08-04T12:40:20.644,1772.7325950999984,1327.1240843999985,891.2170213999998,-5.2879744069793816e-06,4.888790244086752e-10,3.717888037506026e-06,3.1464109293003627e-09,-9.005862444485408e-06,3.184164637158002e-09,2.5016284568015022e-08,5.108782997733441,0.0018062907645516868,0.0034800974099001643,0.003920939212548258,0.9999984700526507,0.17087528321603992,181,181,
