time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;78389;84996;0;0;2495;0;0;0;0;0;0;0;0;0;0
2.00;49999945;79003;84968;0;0;2456;0;0;0;0;0;0;0;0;0;0
4.00;49999945;79596;85279;0;0;2544;0;0;0;0;0;0;0;0;0;0
6.00;49999945;79403;84944;0;0;2521;0;0;0;0;0;0;0;0;0;0
8.00;49999945;78726;84862;0;0;2488;0;0;0;0;0;0;0;0;0;0
10.00;49999945;79086;85313;0;0;2454;0;0;0;0;0;0;0;0;0;0
12.00;49999945;78890;85509;0;0;2466;0;0;0;0;0;0;0;0;0;0
14.00;49999945;79138;84518;0;0;2475;0;0;0;0;0;0;0;0;0;0
16.00;49999945;78166;85014;0;0;2470;0;0;0;0;0;0;0;0;0;0
18.00;49999945;79312;84958;0;0;2460;0;0;0;0;0;0;0;0;0;0
20.00;49999945;79013;84928;0;0;2510;0;0;0;0;0;0;0;0;0;0
22.00;49999945;78722;84601;0;0;2465;0;0;0;0;0;0;0;0;0;0
24.00;49999945;79024;84896;0;0;2478;0;0;0;0;0;0;0;0;0;0
26.00;49999945;79143;84747;0;0;2506;0;0;0;0;0;0;0;0;0;0
28.00;49999945;78721;85175;0;0;2560;0;0;0;0;0;0;0;0;0;0
30.01;49999944;78737;84727;0;0;2437;0;0;0;0;0;0;0;0;0;0
32.01;49999946;78326;84590;0;0;2379;0;0;0;0;0;0;0;0;0;0
34.01;49999945;78687;84888;0;0;2444;0;0;0;0;0;0;0;0;0;0
36.01;49999945;78273;84806;0;0;2447;0;0;0;0;0;0;0;0;0;0
38.01;49999945;78460;84594;0;0;2442;0;0;0;0;0;0;0;0;0;0
40.01;49999944;78870;84238;0;0;2556;0;0;0;0;0;0;0;0;0;0
42.01;49999945;78403;85038;0;0;2428;0;0;0;0;0;0;0;0;0;0
44.01;49999944;78085;84380;0;0;2547;0;0;0;0;0;0;0;0;0;0
46.01;49999944;78318;83684;0;0;2361;0;0;0;0;0;0;0;0;0;0
48.01;49999944;78151;83620;0;0;2420;0;0;0;0;0;0;0;0;0;0
50.01;49999945;76625;82350;0;0;2357;0;0;0;0;0;0;0;0;0;0
52.01;49999945;76550;82559;0;0;2367;0;0;0;0;0;0;0;0;0;0
54.01;49999945;75650;81093;0;0;2330;0;0;0;0;0;0;0;0;0;0
56.01;49999944;74676;79983;0;0;2245;0;0;0;0;0;0;0;0;0;0
58.01;49999945;76169;81758;0;0;2302;0;0;0;0;0;0;0;0;0;0
