time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;119999868;104933;111265;0;0;2938;0;0;0;0;0;0;0;0;0;0
2.00;119999867;104549;111651;0;0;2874;0;0;0;0;0;0;0;0;0;0
4.00;119999868;105346;111669;0;0;2974;0;0;0;0;0;0;0;0;0;0
6.00;119999868;104726;111887;0;0;2909;0;0;0;0;0;0;0;0;0;0
8.00;119999868;104705;111414;0;0;3035;0;0;0;0;0;0;0;0;0;0
10.00;119999867;104574;112183;0;0;3027;0;0;0;0;0;0;0;0;0;0
12.00;119999868;104392;111926;0;0;2843;0;0;0;0;0;0;0;0;0;0
14.00;119999869;104538;111908;0;0;2962;0;0;0;0;0;0;0;0;0;0
16.00;119999868;104503;111791;0;0;2846;0;0;0;0;0;0;0;0;0;0
18.00;119999869;104991;111606;0;0;3025;0;0;0;0;0;0;0;0;0;0
20.00;119999868;104036;111421;0;0;2953;0;0;0;0;0;0;0;0;0;0
22.00;119999868;103695;111885;0;0;2895;0;0;0;0;0;0;0;0;0;0
24.00;119999867;103649;110346;0;0;2839;0;0;0;0;0;0;0;0;0;0
26.01;119999868;102215;109440;0;0;2794;0;0;0;0;0;0;0;0;0;0
28.01;119999868;100604;107901;0;0;2682;0;0;0;0;0;0;0;0;0;0
30.01;119999869;99719;106892;0;0;2745;0;0;0;0;0;0;0;0;0;0
32.01;119999867;101400;108425;0;0;2724;0;0;0;0;0;0;0;0;0;0
34.01;119999868;102035;109549;0;0;2917;0;0;0;0;0;0;0;0;0;0
36.01;119999868;102882;110500;0;0;2910;0;0;0;0;0;0;0;0;0;0
38.01;119999869;104302;111496;0;0;2891;0;0;0;0;0;0;0;0;0;0
40.01;119999868;105421;111637;0;0;3010;0;0;0;0;0;0;0;0;0;0
42.01;119999868;105371;112862;0;0;2890;0;0;0;0;0;0;0;0;0;0
44.01;119999868;105543;112909;0;0;2954;0;0;0;0;0;0;0;0;0;0
46.01;119999868;105563;112962;0;0;2836;0;0;0;0;0;0;0;0;0;0
48.01;119999868;104993;112959;0;0;2996;0;0;0;0;0;0;0;0;0;0
50.01;119999868;104832;112549;0;0;2953;0;0;0;0;0;0;0;0;0;0
52.01;119999867;105248;112652;0;0;2973;0;0;0;0;0;0;0;0;0;0
54.01;119999868;105388;113437;0;0;2972;0;0;0;0;0;0;0;0;0;0
56.01;119999866;105635;112748;0;0;2919;0;0;0;0;0;0;0;0;0;0
58.01;119999868;104939;112306;0;0;2942;0;0;0;0;0;0;0;0;0;0
