time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;149998880;105952;114673;0;0;2794;0;0;0;0;0;0;0;0;0;0
2.00;149998902;104691;112881;0;0;2757;0;0;0;0;0;0;0;0;0;0
4.00;149998470;106394;114107;0;0;2846;0;0;0;0;0;0;0;0;0;0
6.00;149999171;105154;112539;0;0;2751;0;0;0;0;0;0;0;0;0;0
8.00;149998970;106613;114384;0;0;2831;0;0;0;0;0;0;0;0;0;0
10.00;149999023;105188;112738;0;0;2769;0;0;0;0;0;0;0;0;0;0
12.00;149998905;107085;114069;0;0;2820;0;0;0;0;0;0;0;0;0;0
14.00;149998954;104650;112486;0;0;2829;0;0;0;0;0;0;0;0;0;0
16.00;149999296;106964;114431;0;0;2873;0;0;0;0;0;0;0;0;0;0
18.00;149999312;105480;112457;0;0;2796;0;0;0;0;0;0;0;0;0;0
20.00;149999232;106577;113783;0;0;2887;0;0;0;0;0;0;0;0;0;0
22.01;149999202;105431;112734;0;0;2760;0;0;0;0;0;0;0;0;0;0
24.01;149999077;106567;114059;0;0;2793;0;0;0;0;0;0;0;0;0;0
26.01;149999160;104747;112755;0;0;2812;0;0;0;0;0;0;0;0;0;0
28.01;149999215;106366;114344;0;0;2860;0;0;0;0;0;0;0;0;0;0
30.01;149999539;104815;112037;0;0;2821;0;0;0;0;0;0;0;0;0;0
32.01;149999393;107308;114584;0;0;2924;0;0;0;0;0;0;0;0;0;0
34.01;149999446;105284;113559;0;0;2830;0;0;0;0;0;0;0;0;0;0
36.01;149999318;106226;114297;0;0;2844;0;0;0;0;0;0;0;0;0;0
38.01;149999534;105026;112459;0;0;2747;0;0;0;0;0;0;0;0;0;0
40.01;149999461;106314;114266;0;0;2901;0;0;0;0;0;0;0;0;0;0
42.01;149999140;105224;112726;0;0;2848;0;0;0;0;0;0;0;0;0;0
44.01;149999072;106430;114386;0;0;2809;0;0;0;0;0;0;0;0;0;0
46.01;149999210;105014;112314;0;0;2880;0;0;0;0;0;0;0;0;0;0
48.01;149999300;106717;114199;0;0;2768;0;0;0;0;0;0;0;0;0;0
50.01;149999163;104596;112660;0;0;2779;0;0;0;0;0;0;0;0;0;0
52.01;149999601;107647;115871;0;0;2835;0;0;0;0;0;0;0;0;0;0
54.01;149999387;106817;114195;0;0;2883;0;0;0;0;0;0;0;0;0;0
56.01;149999351;107887;115837;0;0;2902;0;0;0;0;0;0;0;0;0;0
58.01;149999427;106216;114127;0;0;2881;0;0;0;0;0;0;0;0;0;0
