time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999938;5933;20990;6011;0;0;65;0;51;0;0;0;0;0;0;0
2.00;49999926;6077;20856;6066;0;0;60;0;55;0;0;0;0;0;0;0
4.00;49999921;5733;20937;5913;0;0;65;0;46;0;0;0;0;0;0;0
6.00;49999923;6062;21078;6235;0;0;61;0;55;0;0;0;0;0;0;0
8.00;49999921;5991;20623;5800;0;0;54;0;44;0;0;0;0;0;0;0
10.00;49999926;5837;20933;5870;0;0;50;0;63;0;0;0;0;0;0;0
12.00;49999929;5989;20888;5953;0;0;57;0;73;0;0;0;0;0;0;0
14.00;49999932;5949;21078;5970;0;0;40;0;57;0;0;0;0;0;0;0
16.00;49999922;6112;20898;5899;0;0;70;0;50;0;0;0;0;0;0;0
18.00;49999937;6015;20707;5965;0;0;49;0;68;0;0;0;0;0;0;0
20.00;49999936;5836;21028;5853;0;0;45;0;55;0;0;0;0;0;0;0
22.00;49999934;6065;20562;6227;0;1;47;0;61;0;0;0;0;0;0;0
24.00;49999917;5991;20554;6022;0;0;59;0;41;0;0;0;0;0;0;0
26.00;49999925;6172;20870;5892;0;0;64;0;52;0;0;0;0;0;0;0
28.00;49999929;5997;20863;5867;0;0;58;0;46;0;0;0;0;0;0;0
30.00;49999929;5887;20644;6026;0;0;56;0;58;0;0;0;0;0;0;0
32.00;49999936;6178;20659;5999;0;0;62;0;52;0;0;0;0;0;0;0
34.01;49999933;6192;20491;5993;0;0;57;0;41;0;0;0;0;0;0;0
36.01;49999936;5955;20724;6025;0;1;59;0;49;0;0;0;0;0;0;0
38.01;49999927;6032;20638;6077;0;0;54;0;56;0;0;0;0;0;0;0
40.01;49999937;6060;20785;5968;0;0;39;0;45;0;0;0;0;0;0;0
42.01;49999933;6119;21162;6075;0;0;66;0;62;0;0;0;0;0;0;0
44.01;49999939;6001;20528;6041;0;0;61;0;58;0;0;0;0;0;0;0
46.01;49999938;6140;20553;6037;0;0;52;0;40;0;0;0;0;0;0;0
48.01;49999931;6026;20918;5997;0;0;70;0;50;0;0;0;0;0;0;0
50.01;49999936;6171;21082;6005;0;0;52;0;60;0;0;0;0;0;0;0
52.01;49999933;5884;20697;5896;0;0;49;0;53;0;0;0;0;0;0;0
54.01;49999933;6034;20860;5976;0;0;49;0;50;0;0;0;0;0;0;0
56.01;49999939;5979;20922;5984;0;0;60;0;55;0;0;0;0;0;0;0
58.01;49999935;5721;20851;6100;0;1;59;0;67;0;0;0;0;0;0;0
60.01;49999940;5974;20579;5803;0;0;67;0;55;0;0;0;0;0;0;0
62.01;49999945;5943;20977;5821;0;0;52;0;49;0;0;0;0;0;0;0
64.01;49999941;6058;20605;5945;0;0;65;0;56;0;0;0;0;0;0;0
66.01;49999942;6044;21075;5921;0;0;49;0;56;0;0;0;0;0;0;0
68.01;49999932;6028;21019;5979;0;0;63;0;54;0;0;0;0;0;0;0
70.01;49999938;5964;20866;5973;0;1;47;0;45;0;0;0;0;0;0;0
72.01;49999937;5974;20726;5888;0;0;46;0;51;0;0;0;0;0;0;0
