frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
10000000.0,39.20701861381531,39.20701861381531,39.20701861381531
10250696.378830083,39.90615785121918,39.90615785121918,39.90615785121918
10501392.757660167,40.57479500770569,40.57479500770569,40.57479500770569
10752089.13649025,41.235331892967224,41.235331892967224,41.235331892967224
11002785.515320335,41.89481735229492,41.89481735229492,41.89481735229492
11253481.894150417,42.566152811050415,42.566152811050415,42.566152811050415
11504178.272980502,43.24110388755798,43.24110388755798,43.24110388755798
11754874.651810585,43.923211097717285,43.923211097717285,-316.0767889022827
12005571.03064067,44.55355703830719,44.55355703830719,44.55355703830719
12256267.409470752,45.20416438579559,45.20416438579559,45.20416438579559
12506963.788300835,45.91114640235901,45.91114640235901,45.91114640235901
12757660.16713092,46.61794602870941,46.61794602870941,46.61794602870941
13008356.545961004,47.34155774116516,47.34155774116516,47.34155774116516
13259052.924791086,48.03540229797363,48.03540229797363,48.03540229797363
13509749.30362117,48.721227049827576,48.721227049827576,48.721227049827576
13760445.682451254,49.39647853374481,49.39647853374481,49.39647853374481
14011142.061281336,50.0570422410965,50.0570422410965,50.0570422410965
14261838.440111421,50.72732627391815,50.72732627391815,50.72732627391815
14512534.818941504,51.393951773643494,51.393951773643494,51.393951773643494
14763231.197771586,52.079824805259705,52.079824805259705,52.079824805259705
15013927.576601671,52.766438126564026,52.766438126564026,52.766438126564026
15264623.955431756,53.47617208957672,53.47617208957672,53.47617208957672
15515320.334261838,54.17908787727356,54.17908787727356,54.17908787727356
15766016.713091921,54.85546588897705,54.85546588897705,54.85546588897705
16016713.091922006,55.51762282848358,55.51762282848358,55.51762282848358
16267409.47075209,56.195717453956604,56.195717453956604,56.195717453956604
16518105.849582173,56.87293231487274,56.87293231487274,-303.12706768512726
16768802.228412256,57.548999190330505,57.548999190330505,57.548999190330505
17019498.60724234,58.236417174339294,58.236417174339294,58.236417174339294
17270194.98607242,58.91673266887665,58.91673266887665,-301.08326733112335
17520891.364902508,59.60026144981384,59.60026144981384,59.60026144981384
17771587.74373259,60.256657004356384,60.256657004356384,60.256657004356384
18022284.122562673,60.96046328544617,60.96046328544617,60.96046328544617
18272980.50139276,61.703107953071594,61.703107953071594,-298.2968920469284
18523676.880222842,62.38203942775726,62.38203942775726,62.38203942775726
18774373.259052925,63.03510367870331,63.03510367870331,63.03510367870331
19025069.637883008,63.72946321964264,63.72946321964264,-296.27053678035736
19275766.01671309,64.42152678966522,64.42152678966522,64.42152678966522
