# Rigol MHO-984 Data Acquisition
# Channel: 2
# Timestamp: 2026-07-31 10:44:50
# Measurements:
#   vpp: 0.6138
#   vmax: 0.50913
#   vmin: -0.1096
#   vtop: 0.5064
#   vamp: 0.5022
#   vavg: 0.019467
#   vrms: 0.089421
#   freq: 1000000.0
#   period: 1e-06
#   rise_time: 2.3e-08
#   fall_time: 2.3e-08
#   duty: 0.038
#   negative_duty: 0.961
#
Time (s),Channel 2 (V)
-3.95e-06,0.034134
-3.94e-06,0.017067
-3.9300000000000005e-06,-0.051200999999999997
-3.920000000000001e-06,-0.068268
-3.910000000000001e-06,0.0
-3.9e-06,0.0
-3.89e-06,0.034134
-3.88e-06,0.017067
-3.87e-06,-0.034134
-3.86e-06,-0.051200999999999997
-3.85e-06,-0.017067
-3.8400000000000005e-06,-0.017067
-3.830000000000001e-06,0.017067
-3.820000000000001e-06,0.017067
-3.8100000000000004e-06,-0.017067
-3.8000000000000005e-06,-0.034134
-3.79e-06,-0.017067
-3.7800000000000002e-06,-0.017067
-3.7700000000000003e-06,0.017067
-3.7600000000000004e-06,0.017067
-3.7500000000000005e-06,0.0
-3.7400000000000006e-06,0.0
-3.7300000000000003e-06,-0.034134
-3.7200000000000004e-06,-0.034134
-3.7100000000000005e-06,0.0
-3.7e-06,0.017067
-3.6900000000000002e-06,0.0
-3.6800000000000003e-06,0.0
-3.6700000000000004e-06,-0.034134
-3.6600000000000005e-06,-0.034134
-3.6500000000000006e-06,0.0
-3.6400000000000003e-06,0.0
-3.6300000000000004e-06,0.017067
-3.62e-06,0.0
