time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;79999914;459635;476156;0;0;10428;0;0;0;0;0;0;0;0;0;0
2.00;79999913;459879;477129;0;0;10465;0;0;0;0;0;0;0;0;0;0
4.00;79999913;459053;477154;0;0;10387;0;0;0;0;0;0;0;0;0;0
6.00;79999914;460386;477755;0;0;10341;0;0;0;0;0;0;0;0;0;0
8.00;79999914;459629;476510;0;0;10272;0;0;0;0;0;0;0;0;0;0
10.00;79999914;460291;478142;0;0;10500;0;0;0;0;0;0;0;0;0;0
12.00;79999914;459364;476981;0;0;10327;0;0;0;0;0;0;0;0;0;0
14.00;79999914;461256;478145;0;0;10405;0;0;0;0;0;0;0;0;0;0
16.00;79999913;459283;477222;0;0;10397;0;0;0;0;0;0;0;0;0;0
18.00;79999913;460565;477585;0;0;10412;0;0;0;0;0;0;0;0;0;0
20.00;79999913;460043;477105;0;0;10452;0;0;0;0;0;0;0;0;0;0
22.00;79999914;461036;478265;0;0;10602;0;0;0;0;0;0;0;0;0;0
24.00;79999914;459691;476685;0;0;10448;0;0;0;0;0;0;0;0;0;0
26.00;79999913;460112;478203;0;0;10390;0;0;0;0;0;0;0;0;0;0
28.00;79999914;459137;476527;0;0;10335;0;0;0;0;0;0;0;0;0;0
30.00;79999914;460417;478029;0;0;10290;0;0;0;0;0;0;0;0;0;0
32.00;79999914;458837;476276;0;0;10191;0;0;0;0;0;0;0;0;0;0
34.00;79999914;460707;477658;0;0;10394;0;0;0;0;0;0;0;0;0;0
36.00;79999914;459180;475654;0;0;10383;0;0;0;0;0;0;0;0;0;0
38.00;79999913;460101;477773;0;0;10446;0;0;0;0;0;0;0;0;0;0
40.01;79999914;459027;476415;0;0;10499;0;0;0;0;0;0;0;0;0;0
42.01;79999914;461336;478307;0;0;10410;0;0;0;0;0;0;0;0;0;0
44.01;79999913;458463;476387;0;0;10316;0;0;0;0;0;0;0;0;0;0
46.01;79999914;461488;477590;0;0;10372;0;0;0;0;0;0;0;0;0;0
48.01;79999914;458380;476346;0;0;10409;0;0;0;0;0;0;0;0;0;0
50.01;79999913;460352;477615;0;0;10532;0;0;0;0;0;0;0;0;0;0
52.01;79999913;458790;475521;0;0;10457;0;0;0;0;0;0;0;0;0;0
54.01;79999913;459969;477026;0;0;10513;0;0;0;0;0;0;0;0;0;0
56.01;79999914;458376;475887;0;0;10490;0;0;0;0;0;0;0;0;0;0
58.01;79999913;460385;477062;0;0;10552;0;0;0;0;0;0;0;0;0;0
60.01;79999914;457843;474910;0;0;10442;0;0;0;0;0;0;0;0;0;0
62.01;79999913;459941;477930;0;0;10475;0;0;0;0;0;0;0;0;0;0
64.01;79999914;458097;475415;0;0;10521;0;0;0;0;0;0;0;0;0;0
66.01;79999914;460161;476104;0;0;10499;0;0;0;0;0;0;0;0;0;0
68.01;79999913;458203;474961;0;0;10289;0;0;0;0;0;0;0;0;0;0
70.01;79999914;458158;474653;0;0;10304;0;0;0;0;0;0;0;0;0;0
72.01;79999914;455644;473088;0;0;10395;0;0;0;0;0;0;0;0;0;0
74.01;79999913;458487;475334;0;0;10434;0;0;0;0;0;0;0;0;0;0
76.01;79999913;455419;472072;0;0;10180;0;0;0;0;0;0;0;0;0;0
78.01;79999914;458752;475029;0;0;10248;0;0;0;0;0;0;0;0;0;0
80.01;79999913;456193;473565;0;0;10403;0;0;0;0;0;0;0;0;0;0
82.01;79999914;458799;475517;0;0;10394;0;0;0;0;0;0;0;0;0;0
84.01;79999913;455856;472858;0;0;10610;0;0;0;0;0;0;0;0;0;0
86.01;79999914;457752;474990;0;0;10434;0;0;0;0;0;0;0;0;0;0
88.01;79999914;455756;472405;0;0;10331;0;0;0;0;0;0;0;0;0;0
90.01;79999914;458145;474763;0;0;10451;0;0;0;0;0;0;0;0;0;0
92.01;79999914;456081;471734;0;0;10145;0;0;0;0;0;0;0;0;0;0
94.01;79999914;457207;474807;0;0;10300;0;0;0;0;0;0;0;0;0;0
96.01;79999913;454924;472108;0;0;10418;0;0;0;0;0;0;0;0;0;0
98.01;79999914;457919;474494;0;0;10363;0;0;0;0;0;0;0;0;0;0
100.01;79999913;455208;473492;0;0;10041;0;0;0;0;0;0;0;0;0;0
102.01;79999914;457499;475239;0;0;10387;0;0;0;0;0;0;0;0;0;0
104.01;79999913;455515;472742;0;0;10370;0;0;0;0;0;0;0;0;0;0
106.01;79999914;457326;474438;0;0;10560;0;0;0;0;0;0;0;0;0;0
108.01;79999914;455106;472286;0;0;10222;0;0;0;0;0;0;0;0;0;0
110.02;79999914;457278;474766;0;0;10189;0;0;0;0;0;0;0;0;0;0
112.02;79999914;455656;472365;0;0;10340;0;0;0;0;0;0;0;0;0;0
114.02;79999914;457657;473971;0;0;10349;0;0;0;0;0;0;0;0;0;0
116.02;79999914;455793;472186;0;0;10277;0;0;0;0;0;0;0;0;0;0
118.02;79999914;457155;474302;0;0;10360;0;0;0;0;0;0;0;0;0;0
120.02;79999913;454610;472582;0;0;10445;0;0;0;0;0;0;0;0;0;0
122.02;79999914;457414;474448;0;0;10415;0;0;0;0;0;0;0;0;0;0
124.02;79999914;455491;472980;0;0;10346;0;0;0;0;0;0;0;0;0;0
126.02;79999914;457016;473894;0;0;10399;0;0;0;0;0;0;0;0;0;0
128.02;79999913;455204;472965;0;0;10259;0;0;0;0;0;0;0;0;0;0
130.02;79999914;457222;473824;0;0;10490;0;0;0;0;0;0;0;0;0;0
132.02;79999913;455244;472628;0;0;10416;0;0;0;0;0;0;0;0;0;0
134.02;79999913;456817;474248;0;0;10368;0;0;0;0;0;0;0;0;0;0
136.02;79999913;456003;471915;0;0;10375;0;0;0;0;0;0;0;0;0;0
138.02;79999914;457540;473888;0;0;10028;0;0;0;0;0;0;0;0;0;0
140.02;79999913;455962;472718;0;0;10396;0;0;0;0;0;0;0;0;0;0
142.02;79999914;456909;474121;0;0;10442;0;0;0;0;0;0;0;0;0;0
144.02;79999914;455567;473157;0;0;10408;0;0;0;0;0;0;0;0;0;0
146.02;79999914;456523;473950;0;0;10387;0;0;0;0;0;0;0;0;0;0
148.02;79999914;456412;472692;0;0;10191;0;0;0;0;0;0;0;0;0;0
150.02;79999914;456326;473830;0;0;10187;0;0;0;0;0;0;0;0;0;0
152.02;79999914;455731;472789;0;0;10472;0;0;0;0;0;0;0;0;0;0
154.02;79999913;456151;472470;0;0;10303;0;0;0;0;0;0;0;0;0;0
156.02;79999913;455026;472165;0;0;10203;0;0;0;0;0;0;0;0;0;0
158.02;79999913;455778;471580;0;0;10264;0;0;0;0;0;0;0;0;0;0
160.02;79999913;456753;473192;0;0;10262;0;0;0;0;0;0;0;0;0;0
162.02;79999914;455765;473579;0;0;10438;0;0;0;0;0;0;0;0;0;0
164.02;79999913;456364;472640;0;0;10480;0;0;0;0;0;0;0;0;0;0
166.02;79999914;455439;472943;0;0;10336;0;0;0;0;0;0;0;0;0;0
168.02;79999914;456562;472531;0;0;10481;0;0;0;0;0;0;0;0;0;0
170.02;79999913;455256;472659;0;0;10232;0;0;0;0;0;0;0;0;0;0
172.02;79999913;455715;472075;0;0;10234;0;0;0;0;0;0;0;0;0;0
174.03;79999914;455004;471823;0;0;10368;0;0;0;0;0;0;0;0;0;0
176.03;79999913;456056;472386;0;0;10131;0;0;0;0;0;0;0;0;0;0
178.03;79999913;454424;471288;0;0;10482;0;0;0;0;0;0;0;0;0;0
180.03;79999914;455309;472298;0;0;10353;0;0;0;0;0;0;0;0;0;0
182.03;79999914;454749;471383;0;0;10438;0;0;0;0;0;0;0;0;0;0
184.03;79999913;456045;472782;0;0;10474;0;0;0;0;0;0;0;0;0;0
186.03;79999913;454885;471988;0;0;10337;0;0;0;0;0;0;0;0;0;0
188.03;79999913;455244;472092;0;0;10370;0;0;0;0;0;0;0;0;0;0
190.03;79999914;454095;471326;0;0;10311;0;0;0;0;0;0;0;0;0;0
192.03;79999913;457304;474887;0;0;10338;0;0;0;0;0;0;0;0;0;0
194.03;79999913;455971;472691;0;0;10211;0;0;0;0;0;0;0;0;0;0
196.03;79999913;457383;474108;0;0;10394;0;0;0;0;0;0;0;0;0;0
198.03;79999913;456046;473482;0;0;10173;0;0;0;0;0;0;0;0;0;0
200.03;79999914;457420;473999;0;0;10492;0;0;0;0;0;0;0;0;0;0
202.03;79999913;456206;472615;0;0;10377;0;0;0;0;0;0;0;0;0;0
204.03;79999914;457772;473680;0;0;10337;0;0;0;0;0;0;0;0;0;0
206.03;79999913;454475;472725;0;0;10368;0;0;0;0;0;0;0;0;0;0
208.03;79999914;456937;474104;0;0;10375;0;0;0;0;0;0;0;0;0;0
210.03;79999914;454782;472402;0;0;10264;0;0;0;0;0;0;0;0;0;0
212.03;79999913;456590;473912;0;0;10327;0;0;0;0;0;0;0;0;0;0
214.03;79999914;455195;472523;0;0;10346;0;0;0;0;0;0;0;0;0;0
216.03;79999914;456566;473914;0;0;10355;0;0;0;0;0;0;0;0;0;0
218.03;79999914;455856;472632;0;0;10195;0;0;0;0;0;0;0;0;0;0
220.03;79999913;456729;474216;0;0;10349;0;0;0;0;0;0;0;0;0;0
222.03;79999913;455650;471987;0;0;10347;0;0;0;0;0;0;0;0;0;0
224.04;79999913;457256;473902;0;0;10332;0;0;0;0;0;0;0;0;0;0
226.04;79999913;455031;471758;0;0;10373;0;0;0;0;0;0;0;0;0;0
228.04;79999913;457871;473700;0;0;10361;0;0;0;0;0;0;0;0;0;0
230.04;79999913;455726;472336;0;0;10187;0;0;0;0;0;0;0;0;0;0
232.04;79999914;456710;474073;0;0;10470;0;0;0;0;0;0;0;0;0;0
234.04;79999913;455081;472647;0;0;10254;0;0;0;0;0;0;0;0;0;0
236.04;79999914;457147;474026;0;0;10203;0;0;0;0;0;0;0;0;0;0
238.04;79999913;455599;472389;0;0;10591;0;0;0;0;0;0;0;0;0;0
240.04;79999914;457174;474180;0;0;10259;0;0;0;0;0;0;0;0;0;0
242.04;79999914;455481;472717;0;0;10219;0;0;0;0;0;0;0;0;0;0
244.04;79999914;456399;474070;0;0;10471;0;0;0;0;0;0;0;0;0;0
246.04;79999914;455193;472240;0;0;10458;0;0;0;0;0;0;0;0;0;0
248.04;79999913;456271;473693;0;0;10350;0;0;0;0;0;0;0;0;0;0
250.04;79999914;454848;472714;0;0;10225;0;0;0;0;0;0;0;0;0;0
252.04;79999914;457614;473372;0;0;10407;0;0;0;0;0;0;0;0;0;0
254.04;79999914;455252;471464;0;0;10217;0;0;0;0;0;0;0;0;0;0
256.04;79999914;456386;473187;0;0;10237;0;0;0;0;0;0;0;0;0;0
258.04;79999913;454920;472184;0;0;10248;0;0;0;0;0;0;0;0;0;0
260.04;79999913;457084;474132;0;0;10330;0;0;0;0;0;0;0;0;0;0
262.04;79999914;455056;471472;0;0;10337;0;0;0;0;0;0;0;0;0;0
264.04;79999914;456633;473902;0;0;10283;0;0;0;0;0;0;0;0;0;0
266.04;79999914;455665;471989;0;0;10281;0;0;0;0;0;0;0;0;0;0
268.04;79999914;457174;473084;0;0;10346;0;0;0;0;0;0;0;0;0;0
270.04;79999914;455618;471707;0;0;10334;0;0;0;0;0;0;0;0;0;0
272.04;79999914;457438;472995;0;0;10296;0;0;0;0;0;0;0;0;0;0
274.04;79999914;454847;472085;0;0;10236;0;0;0;0;0;0;0;0;0;0
276.04;79999914;455761;472213;0;0;10441;0;0;0;0;0;0;0;0;0;0
278.04;79999914;454325;471256;0;0;10372;0;0;0;0;0;0;0;0;0;0
280.04;79999914;456735;473039;0;0;10338;0;0;0;0;0;0;0;0;0;0
282.04;79999913;454808;471485;0;0;10291;0;0;0;0;0;0;0;0;0;0
284.04;79999913;455924;473414;0;0;10219;0;0;0;0;0;0;0;0;0;0
286.04;79999914;454956;471364;0;0;10401;0;0;0;0;0;0;0;0;0;0
288.04;79999914;456463;473086;0;0;10375;0;0;0;0;0;0;0;0;0;0
290.05;79999914;453889;471013;0;0;10211;0;0;0;0;0;0;0;0;0;0
292.05;79999914;455294;473122;0;0;10350;0;0;0;0;0;0;0;0;0;0
294.05;79999914;454688;470921;0;0;10411;0;0;0;0;0;0;0;0;0;0
296.05;79999914;456454;472458;0;0;10367;0;0;0;0;0;0;0;0;0;0
298.05;79999913;453098;471895;0;0;10255;0;0;0;0;0;0;0;0;0;0
300.05;79999914;455742;472621;0;0;10397;0;0;0;0;0;0;0;0;0;0
302.05;79999914;453556;470413;0;0;10281;0;0;0;0;0;0;0;0;0;0
304.05;79999913;455169;472413;0;0;10136;0;0;0;0;0;0;0;0;0;0
306.05;79999913;453611;470919;0;0;10299;0;0;0;0;0;0;0;0;0;0
308.05;79999913;455847;471863;0;0;10343;0;0;0;0;0;0;0;0;0;0
310.05;79999913;455037;471385;0;0;10390;0;0;0;0;0;0;0;0;0;0
312.05;79999913;454074;470968;0;0;10406;0;0;0;0;0;0;0;0;0;0
314.05;79999914;451817;468436;0;0;10282;0;0;0;0;0;0;0;0;0;0
316.05;79999913;453843;470235;0;0;10291;0;0;0;0;0;0;0;0;0;0
318.05;79999913;451685;467737;0;0;10196;0;0;0;0;0;0;0;0;0;0
320.05;79999913;454055;470283;0;0;10403;0;0;0;0;0;0;0;0;0;0
322.05;79999913;451726;467886;0;0;10174;0;0;0;0;0;0;0;0;0;0
324.05;79999913;453735;469515;0;0;10465;0;0;0;0;0;0;0;0;0;0
326.05;79999913;451572;468213;0;0;10365;0;0;0;0;0;0;0;0;0;0
328.05;79999913;453487;468896;0;0;10380;0;0;0;0;0;0;0;0;0;0
330.05;79999913;451469;469046;0;0;10178;0;0;0;0;0;0;0;0;0;0
332.05;79999913;452976;468961;0;0;10284;0;0;0;0;0;0;0;0;0;0
334.05;79999913;452158;468154;0;0;10047;0;0;0;0;0;0;0;0;0;0
336.05;79999913;453195;470339;0;0;10306;0;0;0;0;0;0;0;0;0;0
338.05;79999914;452632;468036;0;0;10224;0;0;0;0;0;0;0;0;0;0
340.05;79999914;453379;469324;0;0;10277;0;0;0;0;0;0;0;0;0;0
342.05;79999913;451631;468852;0;0;10444;0;0;0;0;0;0;0;0;0;0
344.05;79999914;452726;469139;0;0;10395;0;0;0;0;0;0;0;0;0;0
346.05;79999914;452123;469088;0;0;10534;0;0;0;0;0;0;0;0;0;0
348.05;79999914;452844;468435;0;0;10577;0;0;0;0;0;0;0;0;0;0
350.05;79999914;451996;468524;0;0;10297;0;0;0;0;0;0;0;0;0;0
352.06;79999914;452530;468153;0;0;10297;0;0;0;0;0;0;0;0;0;0
354.06;79999913;452206;468740;0;0;10272;0;0;0;0;0;0;0;0;0;0
356.06;79999913;452524;467910;0;0;10371;0;0;0;0;0;0;0;0;0;0
358.06;79999913;452559;469120;0;0;10339;0;0;0;0;0;0;0;0;0;0
360.06;79999913;452456;468917;0;0;10452;0;0;0;0;0;0;0;0;0;0
362.06;79999914;453317;469098;0;0;10354;0;0;0;0;0;0;0;0;0;0
364.06;79999914;451583;468168;0;0;10277;0;0;0;0;0;0;0;0;0;0
366.06;79999914;452664;468760;0;0;10349;0;0;0;0;0;0;0;0;0;0
368.06;79999914;451661;468088;0;0;10349;0;0;0;0;0;0;0;0;0;0
370.06;79999914;452253;468513;0;0;10669;0;0;0;0;0;0;0;0;0;0
372.06;79999914;451392;468694;0;0;10368;0;0;0;0;0;0;0;0;0;0
374.06;79999914;454105;470471;0;0;10320;0;0;0;0;0;0;0;0;0;0
376.06;79999914;453247;469897;0;0;10372;0;0;0;0;0;0;0;0;0;0
378.06;79999913;453860;470236;0;0;10361;0;0;0;0;0;0;0;0;0;0
380.06;79999913;453152;469045;0;0;10421;0;0;0;0;0;0;0;0;0;0
382.06;79999914;453527;470968;0;0;10295;0;0;0;0;0;0;0;0;0;0
384.06;79999914;452560;469819;0;0;10412;0;0;0;0;0;0;0;0;0;0
386.06;79999914;453516;470477;0;0;10323;0;0;0;0;0;0;0;0;0;0
388.06;79999914;452346;469219;0;0;10362;0;0;0;0;0;0;0;0;0;0
390.06;79999914;453764;470064;0;0;10377;0;0;0;0;0;0;0;0;0;0
392.06;79999914;452991;468523;0;0;10369;0;0;0;0;0;0;0;0;0;0
394.06;79999913;454905;470873;0;0;10459;0;0;0;0;0;0;0;0;0;0
396.06;79999913;452794;469449;0;0;10469;0;0;0;0;0;0;0;0;0;0
398.06;79999913;453917;469694;0;0;10264;0;0;0;0;0;0;0;0;0;0
400.06;79999913;452540;469737;0;0;10298;0;0;0;0;0;0;0;0;0;0
402.06;79999913;453141;470618;0;0;10393;0;0;0;0;0;0;0;0;0;0
404.06;79999913;451708;468135;0;0;10165;0;0;0;0;0;0;0;0;0;0
406.06;79999913;453616;469550;0;0;10389;0;0;0;0;0;0;0;0;0;0
408.06;79999913;451185;468517;0;0;10413;0;0;0;0;0;0;0;0;0;0
410.06;79999914;453377;470176;0;0;10374;0;0;0;0;0;0;0;0;0;0
412.06;79999914;451570;468080;0;0;10337;0;0;0;0;0;0;0;0;0;0
414.06;79999914;453792;469507;0;0;10576;0;0;0;0;0;0;0;0;0;0
416.06;79999914;451868;468338;0;0;10404;0;0;0;0;0;0;0;0;0;0
418.06;79999913;452779;469525;0;0;10229;0;0;0;0;0;0;0;0;0;0
420.06;79999913;451344;467923;0;0;10327;0;0;0;0;0;0;0;0;0;0
422.07;79999914;453026;468598;0;0;10325;0;0;0;0;0;0;0;0;0;0
424.07;79999913;450834;467983;0;0;10401;0;0;0;0;0;0;0;0;0;0
426.07;79999913;453067;469970;0;0;10441;0;0;0;0;0;0;0;0;0;0
428.07;79999914;452286;467265;0;0;10253;0;0;0;0;0;0;0;0;0;0
430.07;79999914;452615;468266;0;0;10260;0;0;0;0;0;0;0;0;0;0
432.07;79999913;451469;467459;0;0;10300;0;0;0;0;0;0;0;0;0;0
434.07;79999913;453251;469198;0;0;10257;0;0;0;0;0;0;0;0;0;0
436.07;79999914;451967;467156;0;0;10406;0;0;0;0;0;0;0;0;0;0
438.07;79999914;453339;468719;0;0;10351;0;0;0;0;0;0;0;0;0;0
