time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;153352;159563;0;0;4804;0;0;0;0;0;0;0;0;0;0
2.00;49999946;154321;160304;0;0;4820;0;0;0;0;0;0;0;0;0;0
4.00;49999946;153664;159849;0;0;4862;0;0;0;0;0;0;0;0;0;0
6.00;49999945;154354;160209;0;0;4727;0;0;0;0;0;0;0;0;0;0
8.00;49999945;153111;159941;0;0;4828;0;0;0;0;0;0;0;0;0;0
10.00;49999945;155251;160627;0;0;4879;0;0;0;0;0;0;0;0;0;0
12.00;49999946;154567;159348;0;0;4837;0;0;0;0;0;0;0;0;0;0
14.00;49999946;154559;159644;0;0;4795;0;0;0;0;0;0;0;0;0;0
16.00;49999945;154086;159932;0;0;4868;0;0;0;0;0;0;0;0;0;0
18.00;49999945;154040;160637;0;0;4811;0;0;0;0;0;0;0;0;0;0
20.00;49999945;154227;159456;0;0;4734;0;0;0;0;0;0;0;0;0;0
22.00;49999946;154386;159694;0;0;4909;0;0;0;0;0;0;0;0;0;0
24.00;49999946;153562;159533;0;0;4815;0;0;0;0;0;0;0;0;0;0
26.00;49999945;154070;159798;0;0;4942;0;0;0;0;0;0;0;0;0;0
28.01;49999945;153882;159287;0;0;4783;0;0;0;0;0;0;0;0;0;0
30.01;49999946;154665;160287;0;0;4867;0;0;0;0;0;0;0;0;0;0
32.01;49999946;154140;159328;0;0;4883;0;0;0;0;0;0;0;0;0;0
34.01;49999946;154603;160204;0;0;4830;0;0;0;0;0;0;0;0;0;0
36.01;49999946;153749;159784;0;0;4740;0;0;0;0;0;0;0;0;0;0
38.01;49999945;154070;159959;0;0;4756;0;0;0;0;0;0;0;0;0;0
40.01;49999945;154561;159739;0;0;4813;0;0;0;0;0;0;0;0;0;0
42.01;49999946;154022;160235;0;0;4823;0;0;0;0;0;0;0;0;0;0
44.01;49999946;153673;159246;0;0;4792;0;0;0;0;0;0;0;0;0;0
46.01;49999945;154030;160004;0;0;4779;0;0;0;0;0;0;0;0;0;0
48.01;49999945;153910;159888;0;0;4743;0;0;0;0;0;0;0;0;0;0
50.01;49999945;154224;159781;0;0;4859;0;0;0;0;0;0;0;0;0;0
52.01;49999946;154193;159452;0;0;4826;0;0;0;0;0;0;0;0;0;0
54.01;49999946;154626;159535;0;0;4877;0;0;0;0;0;0;0;0;0;0
56.01;49999945;153874;159270;0;0;4832;0;0;0;0;0;0;0;0;0;0
58.01;49999945;154045;159669;0;0;4767;0;0;0;0;0;0;0;0;0;0
60.01;49999945;153935;159046;0;0;4703;0;0;0;0;0;0;0;0;0;0
62.01;49999945;154256;159915;0;0;4771;0;0;0;0;0;0;0;0;0;0
64.01;49999946;154021;159681;0;0;4809;0;0;0;0;0;0;0;0;0;0
66.01;49999946;153886;160004;0;0;4800;0;0;0;0;0;0;0;0;0;0
68.01;49999946;154026;159957;0;0;4838;0;0;0;0;0;0;0;0;0;0
70.01;49999946;153663;160065;0;0;4809;0;0;0;0;0;0;0;0;0;0
72.01;49999946;154221;160176;0;0;4730;0;0;0;0;0;0;0;0;0;0
74.02;49999945;154327;160019;0;0;4705;0;0;0;0;0;0;0;0;0;0
76.02;49999945;154559;159141;0;0;4768;0;0;0;0;0;0;0;0;0;0
78.02;49999946;154379;158649;0;0;4801;0;0;0;0;0;0;0;0;0;0
80.02;49999946;154405;160201;0;0;4872;0;0;0;0;0;0;0;0;0;0
82.02;49999946;153755;159259;0;0;4691;0;0;0;0;0;0;0;0;0;0
84.02;49999946;154701;160283;0;0;4913;0;0;0;0;0;0;0;0;0;0
86.02;49999945;153864;159437;0;0;4836;0;0;0;0;0;0;0;0;0;0
88.02;49999945;154812;160273;0;0;4820;0;0;0;0;0;0;0;0;0;0
90.02;49999946;153893;159528;0;0;4801;0;0;0;0;0;0;0;0;0;0
92.02;49999946;154611;160133;0;0;4743;0;0;0;0;0;0;0;0;0;0
94.02;49999945;153862;159725;0;0;4769;0;0;0;0;0;0;0;0;0;0
96.02;49999945;154071;160240;0;0;4801;0;0;0;0;0;0;0;0;0;0
98.02;49999945;153068;160556;0;0;4854;0;0;0;0;0;0;0;0;0;0
100.02;49999945;154474;159952;0;0;4812;0;0;0;0;0;0;0;0;0;0
102.02;49999946;153545;159350;0;0;4706;0;0;0;0;0;0;0;0;0;0
104.02;49999945;155019;160633;0;0;4854;0;0;0;0;0;0;0;0;0;0
106.02;49999946;153767;159642;0;0;4925;0;0;0;0;0;0;0;0;0;0
108.02;49999946;154243;160020;0;0;4889;0;0;0;0;0;0;0;0;0;0
110.02;49999945;153665;159199;0;0;4794;0;0;0;0;0;0;0;0;0;0
112.02;49999945;154702;160116;0;0;4782;0;0;0;0;0;0;0;0;0;0
114.03;49999945;153961;159157;0;0;4790;0;0;0;0;0;0;0;0;0;0
116.03;49999946;154604;159820;0;0;4700;0;0;0;0;0;0;0;0;0;0
118.03;49999946;153664;158987;0;0;4847;0;0;0;0;0;0;0;0;0;0
120.03;49999945;154780;160159;0;0;4744;0;0;0;0;0;0;0;0;0;0
122.03;49999945;154163;159227;0;0;4770;0;0;0;0;0;0;0;0;0;0
124.03;49999946;154582;159680;0;0;4740;0;0;0;0;0;0;0;0;0;0
126.03;49999946;154013;159669;0;0;4788;0;0;0;0;0;0;0;0;0;0
128.03;49999946;154333;160237;0;0;4781;0;0;0;0;0;0;0;0;0;0
130.03;49999946;154229;159148;0;0;4665;0;0;0;0;0;0;0;0;0;0
132.03;49999945;154921;159677;0;0;4791;0;0;0;0;0;0;0;0;0;0
134.03;49999945;153971;159346;0;0;4835;0;0;0;0;0;0;0;0;0;0
136.03;49999946;154929;159948;0;0;4843;0;0;0;0;0;0;0;0;0;0
138.03;49999945;153645;159260;0;0;4719;0;0;0;0;0;0;0;0;0;0
140.03;49999945;154263;160320;0;0;4833;0;0;0;0;0;0;0;0;0;0
142.03;49999945;153407;159180;0;0;4783;0;0;0;0;0;0;0;0;0;0
144.03;49999945;154404;160634;0;0;4848;0;0;0;0;0;0;0;0;0;0
146.03;49999946;154025;159364;0;0;4661;0;0;0;0;0;0;0;0;0;0
148.03;49999946;154646;160699;0;0;4823;0;0;0;0;0;0;0;0;0;0
150.03;49999946;154476;158656;0;0;4764;0;0;0;0;0;0;0;0;0;0
152.03;49999946;154946;160436;0;0;4913;0;0;0;0;0;0;0;0;0;0
154.03;49999946;153806;159721;0;0;4767;0;0;0;0;0;0;0;0;0;0
156.03;49999946;154151;159814;0;0;4796;0;0;0;0;0;0;0;0;0;0
158.04;49999945;153786;159632;0;0;4842;0;0;0;0;0;0;0;0;0;0
160.04;49999945;154484;160478;0;0;4856;0;0;0;0;0;0;0;0;0;0
162.04;49999945;153981;159733;0;0;4802;0;0;0;0;0;0;0;0;0;0
164.04;49999945;154690;160870;0;0;4987;0;0;0;0;0;0;0;0;0;0
166.04;49999946;153822;159251;0;0;4708;0;0;0;0;0;0;0;0;0;0
168.04;49999946;154753;159765;0;0;4843;0;0;0;0;0;0;0;0;0;0
170.04;49999946;154316;159690;0;0;4762;0;0;0;0;0;0;0;0;0;0
172.04;49999945;154646;160220;0;0;4844;0;0;0;0;0;0;0;0;0;0
174.04;49999945;153681;159387;0;0;4752;0;0;0;0;0;0;0;0;0;0
176.04;49999945;155125;160118;0;0;4725;0;0;0;0;0;0;0;0;0;0
178.04;49999945;153681;159814;0;0;4740;0;0;0;0;0;0;0;0;0;0
180.04;49999946;154810;160424;0;0;4827;0;0;0;0;0;0;0;0;0;0
182.04;49999945;154650;159718;0;0;4795;0;0;0;0;0;0;0;0;0;0
