frequency_hz,delta_phi_wrapped_deg,delta_phi_unwrapped_deg,delta_phi_raw_deg
5000000.0,10.480345487594604,10.480345487594604,-1069.5196545124054
5500000.0,12.171765267848969,12.171765267848969,12.171765267848969
6000000.0,13.893657624721527,13.893657624721527,13.893657624721527
6500000.0,15.634738504886627,15.634738504886627,15.634738504886627
7000000.0,17.391542494297028,17.391542494297028,17.391542494297028
7500000.0,19.15938377380371,19.15938377380371,-340.8406162261963
8000000.0,20.941151082515717,20.941151082515717,20.941151082515717
8500000.0,22.731286883354187,22.731286883354187,22.731286883354187
9000000.0,24.531108140945435,24.531108140945435,24.531108140945435
9500000.0,26.33971631526947,26.33971631526947,26.33971631526947
10000000.0,28.153981268405914,28.153981268405914,28.153981268405914
10500000.0,29.97471570968628,29.97471570968628,29.97471570968628
11000000.0,31.80181235074997,31.80181235074997,31.80181235074997
11500000.0,33.62944006919861,33.62944006919861,33.62944006919861
12000000.0,35.465345084667206,35.465345084667206,35.465345084667206
12500000.0,37.299463748931885,37.299463748931885,37.299463748931885
13000000.0,39.136581122875214,39.136581122875214,39.136581122875214
13500000.0,40.97788542509079,40.97788542509079,40.97788542509079
14000000.0,42.820455729961395,42.820455729961395,42.820455729961395
14500000.0,44.66545611619949,44.66545611619949,44.66545611619949
15000000.0,46.51269882917404,46.51269882917404,46.51269882917404
15500000.0,48.360735476017,48.360735476017,-311.639264523983
16000000.0,50.20867556333542,50.20867556333542,50.20867556333542
16500000.0,52.05921471118927,52.05921471118927,52.05921471118927
17000000.0,53.9100381731987,53.9100381731987,53.9100381731987
17500000.0,55.76194524765015,55.76194524765015,-304.23805475234985
18000000.0,57.615558207035065,57.615558207035065,57.615558207035065
18500000.0,59.46827530860901,59.46827530860901,59.46827530860901
19000000.0,61.32349759340286,61.32349759340286,61.32349759340286
19500000.0,63.17994564771652,63.17994564771652,-296.8200543522835
20000000.0,65.03674238920212,65.03674238920212,65.03674238920212
20500000.0,66.89507603645325,66.89507603645325,66.89507603645325
21000000.0,68.75347942113876,68.75347942113876,68.75347942113876
21500000.0,70.61188280582428,70.61188280582428,70.61188280582428
22000000.0,72.46642112731934,72.46642112731934,72.46642112731934
22500000.0,74.3239688873291,74.3239688873291,74.3239688873291
23000000.0,76.17744773626328,76.17744773626328,76.17744773626328
23500000.0,78.03952842950821,78.03952842950821,78.03952842950821
24000000.0,79.90131676197052,79.90131676197052,79.90131676197052
24500000.0,81.76431745290756,81.76431745290756,81.76431745290756
25000000.0,83.62444281578064,83.62444281578064,83.62444281578064
25500000.0,85.48545598983765,85.48545598983765,85.48545598983765
26000000.0,87.34908431768417,87.34908431768417,87.34908431768417
26500000.0,89.21066612005234,89.21066612005234,89.21066612005234
27000000.0,91.0701236128807,91.0701236128807,91.0701236128807
27500000.0,92.93219089508057,92.93219089508057,-267.06780910491943
28000000.0,94.7871744632721,94.7871744632721,-265.2128255367279
28500000.0,96.64525330066681,96.64525330066681,96.64525330066681
29000000.0,98.50304514169693,98.50304514169693,98.50304514169693
29500000.0,100.36339849233627,100.36339849233627,100.36339849233627
30000000.0,102.22124397754669,102.22124397754669,-257.7787560224533
