BinCenter (ps);Histo01;Histo02;Histo03;Histo04
50;272387;62531;62531;0
150;232601;62413;62413;0
250;136918;62621;62621;0
350;59482;62893;62893;0
450;22082;62808;62808;0
550;7972;63458;63458;0
650;3110;63236;63236;0
750;1325;63478;63478;0
850;692;63963;63963;0
950;516;64679;64679;0
1050;368;65423;65423;0
1150;304;67126;67126;0
1250;264;67451;67451;0
1350;271;68603;68603;0
1450;220;69989;69989;0
1550;202;69974;69974;0
1650;209;70364;70364;0
1750;193;71054;71054;0
1850;207;70915;70915;0
1950;162;71093;71093;0
2050;168;69975;69975;0
2150;183;69914;69914;0
2250;184;70489;70489;0
2350;188;70876;70876;0
2450;165;70192;70192;0
2550;185;70823;70823;0
2650;165;71107;71107;0
2750;174;71402;71402;0
2850;190;72514;72514;0
2950;188;72229;72229;0
3050;157;71612;71612;0
3150;192;71634;71634;0
3250;156;71555;71555;0
3350;185;71248;71248;0
3450;151;70222;70222;0
3550;177;69780;69780;0
3650;174;69145;69145;0
3750;168;68824;68824;0
3850;181;68778;68778;0
3950;159;68837;68837;0
4050;171;68411;68411;0
4150;164;67539;67539;0
4250;193;68092;68092;0
4350;156;68339;68339;0
4450;161;67752;67752;0
4550;185;67498;67498;0
4650;187;68498;68498;0
4750;179;68671;68671;0
4850;163;69035;69035;0
4950;166;68665;68665;0
5050;170;68794;68794;0
5150;167;68273;68273;0
5250;198;67009;67009;0
5350;177;67035;67035;0
5450;172;67800;67800;0
5550;175;68169;68169;0
5650;159;67948;67948;0
5750;159;68154;68154;0
5850;175;68836;68836;0
5950;159;68867;68867;0
6050;183;69142;69142;0
6150;172;68289;68289;0
6250;201;67799;67799;0
6350;171;67603;67603;0
6450;167;67597;67597;0
6550;185;67225;67225;0
6650;162;67832;67832;0
6750;183;68477;68477;0
6850;185;69350;69350;0
6950;176;68656;68656;0
7050;161;68548;68548;0
7150;198;69152;69152;0
7250;184;68625;68625;0
7350;177;68843;68843;0
7450;169;68574;68574;0
7550;211;68375;68375;0
7650;163;68220;68220;0
7750;168;68163;68163;0
7850;171;68766;68766;0
7950;179;69893;69893;0
8050;169;69558;69558;0
8150;182;69139;69139;0
8250;183;68497;68497;0
8350;217;68926;68926;0
8450;193;68750;68750;0
8550;178;68497;68497;0
8650;165;67791;67791;0
8750;187;67316;67316;0
8850;180;66782;66782;0
8950;176;67011;67011;0
9050;185;66893;66893;0
9150;163;67972;67972;0
9250;163;67980;67980;0
9350;193;67502;67502;0
9450;202;66634;66634;0
9550;170;68279;68279;0
9650;188;72557;72557;0
9750;204;77723;77723;0
9850;189;78354;78354;0
9950;195;75468;75468;0
10050;210;71437;71437;0
10150;189;70656;70656;0
10250;171;77795;77795;0
10350;185;113851;113851;0
10450;201;233368;233368;0
10550;189;485944;485944;0
10650;178;818945;818945;0
10750;210;1080994;1080994;0
10850;176;1031661;1031661;0
10950;166;683531;683531;0
11050;196;353639;353639;0
11150;180;189583;189583;0
11250;161;146829;146829;0
11350;187;192118;192118;0
11450;192;309864;309864;0
11550;180;466080;466080;0
11650;164;634971;634971;0
11750;181;835195;835195;0
11850;154;1137764;1137764;0
11950;183;1595251;1595251;0
12050;173;2313332;2313332;0
12150;173;3387690;3387690;0
12250;186;4432452;4432452;0
12350;165;4406911;4406911;0
12450;160;3073670;3073670;0
12550;171;1584849;1584849;0
12650;185;701685;701685;0
12750;183;318705;318705;0
12850;186;187537;187537;0
12950;170;190661;190661;0
13050;174;290346;290346;0
13150;187;450266;450266;0
13250;159;585276;585276;0
13350;171;634101;634101;0
13450;161;623138;623138;0
13550;161;602220;602220;0
13650;179;555078;555078;0
13750;163;464723;464723;0
13850;183;337039;337039;0
13950;156;219032;219032;0
14050;199;138072;138072;0
14150;180;98853;98853;0
14250;171;80808;80808;0
14350;186;72914;72914;0
14450;187;67754;67754;0
14550;163;65776;65776;0
14650;180;64316;64316;0
14750;191;63696;63696;0
14850;194;62854;62854;0
14950;163;62522;62522;0
15050;181;62306;62306;0
15150;208;62587;62587;0
15250;168;62343;62343;0
15350;161;62353;62353;0
15450;192;62315;62315;0
15550;178;62395;62395;0
15650;186;62413;62413;0
15750;168;62097;62097;0
15850;190;62477;62477;0
15950;154;62200;62200;0
16050;196;62186;62186;0
16150;161;62091;62091;0
16250;168;62153;62153;0
16350;163;62112;62112;0
16450;203;61974;61974;0
16550;186;62504;62504;0
16650;172;62707;62707;0
16750;162;62853;62853;0
16850;179;62413;62413;0
16950;167;62965;62965;0
17050;195;62403;62403;0
17150;180;62199;62199;0
17250;176;62004;62004;0
17350;187;62065;62065;0
17450;177;62172;62172;0
17550;170;61994;61994;0
17650;177;61297;61297;0
17750;166;60983;60983;0
17850;183;60827;60827;0
17950;178;60763;60763;0
18050;157;60763;60763;0
18150;142;61073;61073;0
18250;164;60761;60761;0
18350;169;60519;60519;0
18450;179;57374;57374;0
18550;184;53391;53391;0
18650;149;51039;51039;0
18750;171;48938;48938;0
18850;157;47888;47888;0
18950;182;47334;47334;0
19050;205;46575;46575;0
19150;180;46610;46610;0
19250;198;45844;45844;0
19350;210;44905;44905;0
19450;275;42681;42681;0
19550;463;40825;40825;0
19650;798;37920;37920;0
19750;1792;35326;35326;0
19850;3934;33374;33374;0
19950;6435;32415;32415;0
20050;8017;31613;31613;0
20150;6890;30731;30731;0
20250;4206;27955;27955;0
20350;2018;23797;23797;0
20450;919;20402;20402;0
20550;398;18315;18315;0
20650;270;16647;16647;0
20750;218;15567;15567;0
20850;228;14963;14963;0
20950;203;14834;14834;0
21050;177;14940;14940;0
21150;148;14530;14530;0
21250;185;12833;12833;0
21350;164;10997;10997;0
21450;175;7744;7744;0
21550;152;3218;3218;0
21650;159;1152;1152;0
21750;154;731;731;0
21850;164;671;671;0
21950;163;661;661;0
22050;199;662;662;0
22150;183;628;628;0
22250;179;479;479;0
22350;184;304;304;0
22450;171;120;120;0
22550;161;119;119;0
22650;181;109;109;0
22750;175;99;99;0
22850;144;110;110;0
22950;173;114;114;0
23050;158;110;110;0
23150;177;72;72;0
23250;184;44;44;0
23350;152;10;10;0
23450;191;1;1;0
23550;158;0;0;0
23650;187;1;1;0
23750;193;3;3;0
23850;184;2;2;0
23950;179;0;0;0
24050;177;0;0;0
24150;178;0;0;0
24250;185;0;0;0
24350;176;0;0;0
24450;177;0;0;0
24550;182;0;0;0
24650;161;0;0;0
