BinCenter (ps);Histo01;Histo02;Histo03;Histo04
12550;164;1159871;1159871;0
12650;176;526644;526644;0
12750;166;248475;248475;0
12850;178;162310;162310;0
12950;185;196791;196791;0
13050;174;327221;327221;0
13150;167;507201;507201;0
13250;173;633168;633168;0
13350;187;662649;662649;0
13450;165;649569;649569;0
13550;169;627826;627826;0
13650;152;577081;577081;0
13750;164;484560;484560;0
13850;173;352150;352150;0
13950;176;224089;224089;0
14050;171;133539;133539;0
14150;167;83852;83852;0
14250;178;60934;60934;0
14350;167;49364;49364;0
14450;166;42877;42877;0
14550;182;40162;40162;0
14650;177;38206;38206;0
14750;174;36958;36958;0
14850;178;36246;36246;0
14950;182;36450;36450;0
15050;163;36088;36088;0
15150;172;35934;35934;0
15250;178;36092;36092;0
15350;177;35741;35741;0
15450;157;35753;35753;0
15550;185;35636;35636;0
15650;164;34933;34933;0
15750;169;35200;35200;0
15850;178;35573;35573;0
15950;173;35766;35766;0
16050;195;35335;35335;0
16150;181;35561;35561;0
16250;157;35417;35417;0
16350;174;35040;35040;0
16450;170;35106;35106;0
16550;180;35123;35123;0
16650;174;35480;35480;0
16750;160;35310;35310;0
16850;163;35706;35706;0
16950;167;35513;35513;0
17050;166;35672;35672;0
17150;196;35659;35659;0
17250;188;35563;35563;0
17350;165;35688;35688;0
17450;177;35431;35431;0
17550;152;34680;34680;0
17650;172;34804;34804;0
17750;170;34839;34839;0
17850;166;34803;34803;0
17950;156;34825;34825;0
18050;150;34568;34568;0
18150;190;35325;35325;0
18250;175;34748;34748;0
18350;188;34512;34512;0
18450;186;32679;32679;0
18550;182;31200;31200;0
18650;187;29601;29601;0
18750;171;28026;28026;0
18850;193;27249;27249;0
18950;171;27090;27090;0
19050;209;26885;26885;0
19150;204;27214;27214;0
19250;200;26780;26780;0
19350;257;25582;25582;0
19450;383;24623;24623;0
19550;621;23466;23466;0
19650;1325;21548;21548;0
19750;2873;20526;20526;0
19850;5888;19760;19760;0
19950;9711;19403;19403;0
20050;12071;18626;18626;0
20150;10762;18070;18070;0
20250;6844;15943;15943;0
20350;3430;13489;13489;0
20450;1485;11594;11594;0
20550;675;10284;10284;0
20650;381;9219;9219;0
20750;253;8511;8511;0
20850;237;8471;8471;0
20950;199;8332;8332;0
21050;189;7997;7997;0
21150;182;7490;7490;0
21250;171;5990;5990;0
21350;166;4547;4547;0
21450;175;2876;2876;0
21550;176;989;989;0
21650;163;484;484;0
21750;176;397;397;0
21850;166;384;384;0
21950;179;355;355;0
22050;189;335;335;0
22150;173;314;314;0
22250;146;263;263;0
22350;170;182;182;0
22450;162;132;132;0
22550;167;106;106;0
22650;183;109;109;0
22750;172;107;107;0
22850;188;108;108;0
22950;179;107;107;0
23050;165;96;96;0
23150;161;66;66;0
23250;171;27;27;0
23350;163;9;9;0
23450;152;0;0;0
23550;172;0;0;0
23650;159;0;0;0
23750;171;1;1;0
23850;182;0;0;0
23950;156;0;0;0
24050;180;0;0;0
24150;153;0;0;0
24250;192;0;0;0
24350;191;0;0;0
24450;185;0;0;0
24550;174;0;0;0
24650;141;0;0;0
24750;174;0;0;0
24850;180;0;0;0
24950;167;0;0;0
25050;157;0;0;0
25150;181;0;0;0
25250;171;0;0;0
25350;179;0;0;0
25450;160;0;0;0
25550;161;0;0;0
25650;185;0;0;0
25750;171;0;0;0
25850;165;0;0;0
25950;164;0;0;0
26050;183;0;0;0
26150;176;0;0;0
26250;172;0;0;0
26350;169;0;0;0
26450;176;0;0;0
26550;179;0;0;0
26650;184;0;0;0
26750;171;0;0;0
26850;199;0;0;0
26950;186;0;0;0
27050;165;0;0;0
27150;169;0;0;0
27250;168;0;0;0
27350;151;0;0;0
27450;157;0;0;0
27550;166;0;0;0
27650;161;0;0;0
27750;180;0;0;0
27850;169;0;0;0
27950;180;0;0;0
28050;161;0;0;0
28150;169;0;0;0
28250;185;0;0;0
28350;173;0;0;0
28450;154;0;0;0
28550;189;0;0;0
28650;187;0;0;0
28750;186;0;0;0
28850;153;0;0;0
28950;176;0;0;0
29050;185;0;0;0
29150;184;0;0;0
29250;183;0;0;0
29350;168;0;0;0
29450;163;0;0;0
29550;167;0;0;0
29650;189;0;0;0
29750;177;0;0;0
29850;195;0;0;0
29950;171;0;0;0
30050;215;0;0;0
30150;179;0;0;0
30250;176;0;0;0
30350;205;0;0;0
30450;172;0;0;0
30550;211;0;0;0
30650;202;0;0;0
30750;192;0;0;0
30850;180;0;0;0
30950;185;0;0;0
31050;174;0;0;0
31150;172;0;0;0
31250;188;0;0;0
31350;188;0;0;0
31450;170;0;0;0
31550;160;0;0;0
31650;179;0;0;0
31750;162;0;0;0
31850;180;0;0;0
31950;160;0;0;0
32050;168;0;0;0
32150;153;0;0;0
32250;143;0;0;0
32350;196;0;0;0
32450;165;0;0;0
32550;176;0;0;0
32650;174;0;0;0
32750;126;0;0;0
32850;178;0;0;0
32950;169;0;0;0
33050;153;0;0;0
33150;182;0;0;0
33250;172;0;0;0
33350;178;0;0;0
33450;160;0;0;0
33550;169;0;0;0
33650;180;0;0;0
33750;169;0;0;0
33850;184;0;0;0
33950;191;0;0;0
34050;174;0;0;0
34150;151;0;0;0
34250;167;0;0;0
34350;161;0;0;0
34450;164;0;0;0
34550;182;0;0;0
34650;162;0;0;0
34750;183;0;0;0
34850;159;0;0;0
34950;164;0;0;0
35050;173;0;0;0
35150;176;0;0;0
35250;166;0;0;0
35350;204;0;0;0
35450;163;0;0;0
35550;185;0;0;0
35650;164;0;0;0
35750;176;0;0;0
35850;193;0;0;0
35950;185;0;0;0
36050;156;0;0;0
36150;159;0;0;0
36250;168;0;0;0
36350;179;0;0;0
36450;188;0;0;0
36550;164;0;0;0
36650;175;0;0;0
36750;173;0;0;0
36850;175;0;0;0
36950;178;0;0;0
37050;193;0;0;0
37150;154;0;0;0
37250;173;0;0;0
37350;166;0;0;0
37450;173;0;0;0
37550;186;0;0;0
37650;183;0;0;0
37750;154;0;0;0
37850;189;0;0;0
37950;175;0;0;0
38050;164;0;0;0
38150;162;0;0;0
38250;160;0;0;0
38350;155;0;0;0
38450;180;0;0;0
38550;165;0;0;0
38650;192;0;0;0
38750;167;0;0;0
38850;167;0;0;0
38950;173;0;0;0
39050;179;0;0;0
39150;204;0;0;0
39250;236;0;0;0
39350;269;0;0;0
39450;351;0;0;0
39550;640;0;0;0
39650;1322;0;0;0
39750;2819;0;0;0
39850;5848;0;0;0
39950;9813;0;0;0
40050;12145;0;0;0
40150;10657;0;0;0
40250;6882;0;0;0
40350;3455;0;0;0
40450;1513;0;0;0
40550;691;0;0;0
40650;417;0;0;0
40750;279;0;0;0
40850;243;0;0;0
40950;201;0;0;0
41050;188;0;0;0
41150;213;0;0;0
41250;164;0;0;0
41350;187;0;0;0
41450;174;0;0;0
41550;198;0;0;0
41650;154;0;0;0
41750;156;0;0;0
41850;171;0;0;0
41950;166;0;0;0
42050;148;0;0;0
42150;171;0;0;0
42250;174;0;0;0
42350;180;0;0;0
42450;175;0;0;0
42550;174;0;0;0
42650;176;0;0;0
42750;167;0;0;0
42850;178;0;0;0
42950;171;0;0;0
43050;174;0;0;0
43150;169;0;0;0
43250;179;0;0;0
43350;168;0;0;0
43450;155;0;0;0
43550;161;0;0;0
43650;182;0;0;0
43750;179;0;0;0
43850;140;0;0;0
43950;172;0;0;0
44050;160;0;0;0
44150;158;0;0;0
44250;171;0;0;0
44350;171;0;0;0
44450;161;0;0;0
44550;188;0;0;0
44650;170;0;0;0
44750;154;0;0;0
44850;182;0;0;0
44950;160;0;0;0
45050;182;0;0;0
45150;185;0;0;0
45250;179;0;0;0
45350;168;0;0;0
45450;183;0;0;0
45550;172;0;0;0
45650;157;0;0;0
45750;164;0;0;0
45850;166;0;0;0
45950;184;0;0;0
46050;143;0;0;0
46150;178;0;0;0
46250;179;0;0;0
46350;162;0;0;0
46450;175;0;0;0
46550;165;0;0;0
46650;155;0;0;0
46750;195;0;0;0
46850;184;0;0;0
46950;158;0;0;0
47050;169;0;0;0
47150;172;0;0;0
47250;171;0;0;0
47350;179;0;0;0
47450;191;0;0;0
47550;199;0;0;0
47650;150;0;0;0
47750;178;0;0;0
47850;148;0;0;0
47950;160;0;0;0
48050;165;0;0;0
48150;183;0;0;0
48250;170;0;0;0
48350;168;0;0;0
48450;163;0;0;0
48550;180;0;0;0
48650;143;0;0;0
48750;178;0;0;0
48850;169;0;0;0
48950;180;0;0;0
49050;167;0;0;0
49150;161;0;0;0
49250;165;0;0;0
49350;191;0;0;0
49450;202;0;0;0
49550;200;0;0;0
49650;191;0;0;0
49750;180;0;0;0
49850;185;0;0;0
49950;198;0;0;0
