BinCenter (ps);Histo01;Histo02;Histo03;Histo04
50;145487;23139;23139;0
150;128872;23178;23178;0
250;77756;23235;23235;0
350;34192;23374;23374;0
450;12968;23511;23511;0
550;4989;23761;23761;0
650;1928;23756;23756;0
750;872;23782;23782;0
850;517;23486;23486;0
950;355;23784;23784;0
1050;254;23917;23917;0
1150;185;24030;24030;0
1250;185;24259;24259;0
1350;163;24358;24358;0
1450;171;24405;24405;0
1550;148;25120;25120;0
1650;134;25568;25568;0
1750;114;25088;25088;0
1850;127;26045;26045;0
1950;105;25698;25698;0
2050;119;26301;26301;0
2150;105;25738;25738;0
2250;111;25791;25791;0
2350;105;25865;25865;0
2450;104;26239;26239;0
2550;131;26281;26281;0
2650;114;26703;26703;0
2750;122;26663;26663;0
2850;108;27285;27285;0
2950;96;27138;27138;0
3050;106;26967;26967;0
3150;92;26996;26996;0
3250;96;26686;26686;0
3350;101;26250;26250;0
3450;105;25792;25792;0
3550;85;25700;25700;0
3650;89;25558;25558;0
3750;77;25134;25134;0
3850;104;25014;25014;0
3950;83;25345;25345;0
4050;94;25012;25012;0
4150;106;24619;24619;0
4250;124;25073;25073;0
4350;96;24991;24991;0
4450;97;24704;24704;0
4550;93;24871;24871;0
4650;84;25217;25217;0
4750;105;25303;25303;0
4850;87;25223;25223;0
4950;110;25482;25482;0
5050;90;25285;25285;0
5150;88;24972;24972;0
5250;100;24305;24305;0
5350;96;24762;24762;0
5450;107;24697;24697;0
5550;108;24880;24880;0
5650;108;24700;24700;0
5750;109;24921;24921;0
5850;99;25289;25289;0
5950;106;25624;25624;0
6050;98;24874;24874;0
6150;97;25244;25244;0
6250;97;24750;24750;0
6350;109;24573;24573;0
6450;99;24289;24289;0
6550;94;24264;24264;0
6650;105;24309;24309;0
6750;121;25188;25188;0
6850;97;25504;25504;0
6950;84;25346;25346;0
7050;112;24986;24986;0
7150;107;25110;25110;0
7250;91;25235;25235;0
7350;102;25197;25197;0
7450;128;24970;24970;0
7550;100;24563;24563;0
7650;102;24740;24740;0
7750;99;24958;24958;0
7850;109;25192;25192;0
7950;113;25280;25280;0
8050;84;25481;25481;0
8150;118;24963;24963;0
8250;90;24895;24895;0
8350;94;25177;25177;0
8450;114;25253;25253;0
8550;98;24870;24870;0
8650;104;24752;24752;0
8750;100;24677;24677;0
8850;103;24336;24336;0
8950;97;24217;24217;0
9050;111;24599;24599;0
9150;98;24934;24934;0
9250;95;25167;25167;0
9350;82;24836;24836;0
9450;102;25131;25131;0
9550;113;28503;28503;0
9650;121;37120;37120;0
9750;114;44684;44684;0
9850;111;44468;44468;0
9950;127;38890;38890;0
10050;116;33306;33306;0
10150;101;32981;32981;0
10250;112;45670;45670;0
10350;111;95026;95026;0
10450;113;218371;218371;0
10550;102;414205;414205;0
10650;97;605572;605572;0
10750;122;718903;718903;0
10850;89;637448;637448;0
10950;114;401628;401628;0
11050;103;198098;198098;0
11150;125;98838;98838;0
11250;119;72618;72618;0
11350;91;92591;92591;0
11450;114;139136;139136;0
11550;109;197951;197951;0
11650;106;273648;273648;0
11750;100;385007;385007;0
11850;111;561841;561841;0
11950;94;823839;823839;0
12050;91;1235803;1235803;0
12150;100;1825426;1825426;0
12250;99;2300028;2300028;0
12350;101;2068638;2068638;0
12450;108;1288351;1288351;0
12550;90;607955;607955;0
12650;86;254851;254851;0
12750;110;114928;114928;0
12850;105;68526;68526;0
12950;92;67564;67564;0
13050;116;95995;95995;0
13150;104;136858;136858;0
13250;101;165921;165921;0
13350;107;172454;172454;0
13450;108;164509;164509;0
13550;104;154995;154995;0
13650;112;139509;139509;0
13750;114;113740;113740;0
13850;113;82233;82233;0
13950;101;54215;54215;0
14050;114;37766;37766;0
14150;107;30128;30128;0
14250;118;26791;26791;0
14350;118;25008;25008;0
14450;101;24266;24266;0
14550;109;23901;23901;0
14650;95;23624;23624;0
14750;106;23569;23569;0
14850;98;23327;23327;0
14950;100;23174;23174;0
15050;89;23177;23177;0
15150;94;23037;23037;0
15250;102;23254;23254;0
15350;113;23146;23146;0
15450;120;23107;23107;0
15550;87;23211;23211;0
15650;96;23183;23183;0
15750;113;23269;23269;0
15850;83;23035;23035;0
15950;105;23168;23168;0
16050;106;23229;23229;0
16150;95;22926;22926;0
16250;106;23338;23338;0
16350;100;23253;23253;0
16450;98;23099;23099;0
16550;100;23301;23301;0
16650;111;23365;23365;0
16750;114;23412;23412;0
16850;109;23042;23042;0
16950;105;23430;23430;0
17050;102;23354;23354;0
17150;106;23129;23129;0
17250;85;23208;23208;0
17350;108;23333;23333;0
17450;107;23142;23142;0
17550;97;23187;23187;0
17650;104;22844;22844;0
17750;108;22956;22956;0
17850;90;22790;22790;0
17950;109;22762;22762;0
18050;105;22694;22694;0
18150;102;22546;22546;0
18250;88;22394;22394;0
18350;104;21898;21898;0
18450;101;20466;20466;0
18550;110;18824;18824;0
18650;104;17845;17845;0
18750;99;17452;17452;0
18850;116;17284;17284;0
18950;93;17076;17076;0
19050;104;17004;17004;0
19150;110;16797;16797;0
19250;137;16728;16728;0
19350;161;16516;16516;0
19450;171;15743;15743;0
19550;270;15125;15125;0
19650;551;14029;14029;0
19750;1289;12801;12801;0
19850;2707;12689;12689;0
19950;4663;12009;12009;0
20050;5985;11875;11875;0
20150;5336;11581;11581;0
20250;3370;10526;10526;0
20350;1626;9312;9312;0
20450;633;7764;7764;0
20550;340;7290;7290;0
20650;177;6553;6553;0
20750;136;6163;6163;0
20850;138;5871;5871;0
20950;93;6081;6081;0
21050;103;5866;5866;0
21150;112;5761;5761;0
21250;104;5387;5387;0
21350;90;4941;4941;0
21450;95;3877;3877;0
21550;91;1678;1678;0
21650;97;623;623;0
21750;91;352;352;0
21850;102;280;280;0
21950;117;303;303;0
22050;103;254;254;0
22150;78;259;259;0
22250;97;228;228;0
22350;103;137;137;0
22450;116;46;46;0
22550;108;28;28;0
22650;104;25;25;0
22750;105;26;26;0
22850;106;31;31;0
22950;99;19;19;0
23050;99;29;29;0
23150;102;17;17;0
23250;78;12;12;0
23350;108;2;2;0
23450;104;3;3;0
23550;86;0;0;0
23650;92;0;0;0
23750;100;0;0;0
23850;87;0;0;0
23950;87;0;0;0
24050;92;0;0;0
24150;104;0;0;0
24250;97;0;0;0
24350;96;0;0;0
24450;101;0;0;0
24550;114;0;0;0
24650;110;0;0;0
24750;82;0;0;0
24850;88;0;0;0
24950;96;0;0;0
25050;103;0;0;0
25150;111;0;0;0
25250;87;0;0;0
25350;100;0;0;0
25450;125;0;0;0
25550;95;0;0;0
25650;92;0;0;0
25750;94;0;0;0
25850;104;0;0;0
25950;117;0;0;0
26050;101;0;0;0
26150;96;0;0;0
26250;104;0;0;0
26350;99;0;0;0
26450;108;0;0;0
26550;90;0;0;0
26650;93;0;0;0
26750;105;0;0;0
26850;103;0;0;0
26950;98;0;0;0
27050;89;0;0;0
27150;109;0;0;0
27250;103;0;0;0
27350;108;0;0;0
27450;98;0;0;0
27550;100;0;0;0
27650;89;0;0;0
27750;106;0;0;0
27850;105;0;0;0
27950;111;0;0;0
28050;114;0;0;0
28150;100;0;0;0
28250;87;0;0;0
28350;83;0;0;0
28450;98;0;0;0
28550;98;0;0;0
28650;93;0;0;0
28750;111;0;0;0
28850;116;0;0;0
28950;101;0;0;0
29050;112;0;0;0
29150;106;0;0;0
29250;92;0;0;0
29350;111;0;0;0
29450;99;0;0;0
29550;95;0;0;0
29650;100;0;0;0
29750;115;0;0;0
29850;104;0;0;0
29950;111;0;0;0
30050;128;0;0;0
30150;114;0;0;0
30250;112;0;0;0
30350;117;0;0;0
30450;122;0;0;0
30550;97;0;0;0
30650;83;0;0;0
30750;95;0;0;0
30850;134;0;0;0
30950;113;0;0;0
31050;106;0;0;0
31150;96;0;0;0
31250;119;0;0;0
31350;107;0;0;0
31450;103;0;0;0
31550;102;0;0;0
31650;109;0;0;0
31750;87;0;0;0
31850;94;0;0;0
31950;104;0;0;0
32050;91;0;0;0
32150;100;0;0;0
32250;89;0;0;0
32350;109;0;0;0
32450;93;0;0;0
32550;94;0;0;0
32650;99;0;0;0
32750;90;0;0;0
32850;92;0;0;0
32950;97;0;0;0
33050;109;0;0;0
33150;114;0;0;0
33250;100;0;0;0
33350;107;0;0;0
33450;121;0;0;0
33550;107;0;0;0
33650;128;0;0;0
33750;94;0;0;0
33850;93;0;0;0
33950;84;0;0;0
34050;82;0;0;0
