BinCenter (ps);Histo01;Histo02;Histo03;Histo04
7550;179;69306;69306;0
7650;199;69009;69009;0
7750;179;69811;69811;0
7850;180;70583;70583;0
7950;167;71164;71164;0
8050;182;70280;70280;0
8150;180;70314;70314;0
8250;172;70294;70294;0
8350;191;69871;69871;0
8450;180;69997;69997;0
8550;180;69688;69688;0
8650;185;69130;69130;0
8750;190;68544;68544;0
8850;212;68019;68019;0
8950;186;68080;68080;0
9050;200;68024;68024;0
9150;192;69007;69007;0
9250;199;69221;69221;0
9350;195;68962;68962;0
9450;219;67934;67934;0
9550;187;70929;70929;0
9650;215;79889;79889;0
9750;191;89481;89481;0
9850;192;91341;91341;0
9950;181;86363;86363;0
10050;189;78404;78404;0
10150;197;76816;76816;0
10250;204;88638;88638;0
10350;173;142503;142503;0
10450;194;309590;309590;0
10550;220;633468;633468;0
10650;202;1038607;1038607;0
10750;199;1345323;1345323;0
10850;205;1284614;1284614;0
10950;183;862534;862534;0
11050;196;445243;445243;0
11150;189;227323;227323;0
11250;197;161956;161956;0
11350;200;201358;201358;0
11450;167;313249;313249;0
11550;156;464568;464568;0
11650;205;633296;633296;0
11750;169;848477;848477;0
11850;191;1178490;1178490;0
11950;180;1673418;1673418;0
12050;176;2443234;2443234;0
12150;189;3602390;3602390;0
12250;197;4757258;4757258;0
12350;174;4729210;4729210;0
12450;169;3266041;3266041;0
12550;180;1654674;1654674;0
12650;165;718604;718604;0
12750;199;320766;320766;0
12850;190;182953;182953;0
12950;171;171679;171679;0
13050;206;246379;246379;0
13150;173;372711;372711;0
13250;175;479660;479660;0
13350;178;519548;519548;0
13450;183;507014;507014;0
13550;193;485156;485156;0
13650;170;442704;442704;0
13750;161;370504;370504;0
13850;195;271645;271645;0
13950;174;181467;181467;0
14050;150;121008;121008;0
14150;161;89911;89911;0
14250;186;76379;76379;0
14350;163;70618;70618;0
14450;171;67687;67687;0
14550;189;65588;65588;0
14650;175;65028;65028;0
14750;190;65167;65167;0
14850;193;64457;64457;0
14950;184;64005;64005;0
15050;199;63513;63513;0
15150;208;63637;63637;0
15250;179;63176;63176;0
15350;166;63772;63772;0
15450;195;63638;63638;0
15550;179;64284;64284;0
15650;191;63377;63377;0
15750;196;63690;63690;0
15850;183;63024;63024;0
15950;196;63274;63274;0
16050;186;63480;63480;0
16150;181;63415;63415;0
16250;173;63227;63227;0
16350;185;63142;63142;0
16450;199;63475;63475;0
16550;194;62911;62911;0
16650;166;63045;63045;0
16750;193;63604;63604;0
16850;182;63711;63711;0
16950;180;63729;63729;0
17050;203;63824;63824;0
17150;199;63769;63769;0
17250;182;63174;63174;0
17350;167;63655;63655;0
17450;182;64009;64009;0
17550;188;63143;63143;0
17650;185;63541;63541;0
17750;194;62461;62461;0
17850;187;62429;62429;0
17950;198;62442;62442;0
18050;155;61859;61859;0
18150;186;62098;62098;0
18250;175;62511;62511;0
18350;173;61150;61150;0
18450;168;57342;57342;0
18550;174;53357;53357;0
18650;181;50728;50728;0
18750;171;49350;49350;0
18850;169;48133;48133;0
18950;188;47400;47400;0
19050;193;47176;47176;0
19150;211;47101;47101;0
19250;179;46404;46404;0
19350;226;45246;45246;0
19450;299;43830;43830;0
19550;468;41658;41658;0
19650;885;38729;38729;0
19750;2086;36076;36076;0
19850;4159;34225;34225;0
19950;6954;33401;33401;0
20050;8442;32565;32565;0
20150;7376;31411;31411;0
20250;4546;28208;28208;0
20350;2092;24904;24904;0
20450;933;21293;21293;0
20550;423;19057;19057;0
20650;285;17243;17243;0
20750;218;16255;16255;0
20850;176;15788;15788;0
20950;190;15456;15456;0
21050;178;15718;15718;0
21150;175;15327;15327;0
21250;192;14213;14213;0
21350;179;12985;12985;0
21450;191;9599;9599;0
21550;186;4043;4043;0
21650;172;1453;1453;0
21750;164;872;872;0
21850;174;706;706;0
21950;192;700;700;0
22050;184;669;669;0
22150;186;641;641;0
22250;195;556;556;0
22350;177;354;354;0
22450;180;134;134;0
22550;148;116;116;0
22650;156;90;90;0
22750;170;94;94;0
22850;186;91;91;0
22950;178;96;96;0
23050;205;86;86;0
23150;202;73;73;0
23250;177;37;37;0
23350;181;8;8;0
23450;175;4;4;0
23550;180;2;2;0
23650;192;2;2;0
23750;190;0;0;0
23850;217;1;1;0
23950;186;1;1;0
24050;206;0;0;0
24150;150;0;0;0
24250;159;0;0;0
24350;171;0;0;0
24450;161;0;0;0
24550;180;0;0;0
24650;178;0;0;0
24750;191;0;0;0
24850;180;0;0;0
24950;175;0;0;0
25050;180;0;0;0
25150;206;0;0;0
25250;198;0;0;0
25350;189;0;0;0
25450;185;0;0;0
25550;202;0;0;0
25650;181;0;0;0
25750;177;0;0;0
25850;185;0;0;0
25950;175;0;0;0
26050;185;0;0;0
26150;186;0;0;0
26250;167;0;0;0
26350;172;0;0;0
26450;193;0;0;0
26550;186;0;0;0
26650;179;0;0;0
26750;178;0;0;0
26850;183;0;0;0
26950;172;0;0;0
27050;188;0;0;0
27150;167;0;0;0
27250;172;0;0;0
27350;163;0;0;0
27450;189;0;0;0
27550;172;0;0;0
27650;189;0;0;0
27750;196;0;0;0
27850;175;0;0;0
27950;188;0;0;0
28050;169;0;0;0
28150;190;0;0;0
28250;208;0;0;0
28350;166;0;0;0
28450;172;0;0;0
28550;201;0;0;0
28650;164;0;0;0
28750;182;0;0;0
28850;178;0;0;0
28950;202;0;0;0
29050;177;0;0;0
29150;175;0;0;0
29250;204;0;0;0
29350;193;0;0;0
29450;198;0;0;0
29550;207;0;0;0
29650;179;0;0;0
29750;183;0;0;0
29850;190;0;0;0
29950;213;0;0;0
30050;197;0;0;0
30150;186;0;0;0
30250;204;0;0;0
30350;201;0;0;0
30450;189;0;0;0
30550;213;0;0;0
30650;205;0;0;0
30750;225;0;0;0
30850;179;0;0;0
30950;203;0;0;0
31050;204;0;0;0
31150;170;0;0;0
31250;193;0;0;0
31350;192;0;0;0
31450;184;0;0;0
31550;204;0;0;0
31650;161;0;0;0
31750;156;0;0;0
31850;181;0;0;0
31950;187;0;0;0
32050;203;0;0;0
32150;198;0;0;0
32250;173;0;0;0
32350;188;0;0;0
32450;164;0;0;0
32550;166;0;0;0
32650;194;0;0;0
32750;181;0;0;0
32850;172;0;0;0
32950;185;0;0;0
33050;164;0;0;0
33150;176;0;0;0
33250;204;0;0;0
33350;196;0;0;0
33450;157;0;0;0
33550;185;0;0;0
33650;190;0;0;0
33750;160;0;0;0
33850;201;0;0;0
33950;216;0;0;0
34050;188;0;0;0
34150;181;0;0;0
34250;189;0;0;0
34350;183;0;0;0
34450;163;0;0;0
34550;186;0;0;0
34650;178;0;0;0
34750;196;0;0;0
34850;206;0;0;0
34950;179;0;0;0
35050;201;0;0;0
35150;188;0;0;0
35250;164;0;0;0
35350;208;0;0;0
35450;186;0;0;0
35550;200;0;0;0
35650;192;0;0;0
35750;186;0;0;0
35850;196;0;0;0
35950;183;0;0;0
36050;210;0;0;0
36150;162;0;0;0
36250;194;0;0;0
36350;177;0;0;0
36450;162;0;0;0
36550;162;0;0;0
36650;185;0;0;0
36750;183;0;0;0
36850;176;0;0;0
36950;186;0;0;0
37050;193;0;0;0
37150;190;0;0;0
37250;194;0;0;0
37350;191;0;0;0
37450;191;0;0;0
37550;169;0;0;0
37650;202;0;0;0
37750;202;0;0;0
37850;180;0;0;0
37950;182;0;0;0
38050;169;0;0;0
38150;163;0;0;0
38250;193;0;0;0
38350;176;0;0;0
38450;174;0;0;0
38550;181;0;0;0
38650;166;0;0;0
38750;169;0;0;0
38850;192;0;0;0
38950;198;0;0;0
39050;208;0;0;0
39150;177;0;0;0
39250;190;0;0;0
39350;250;0;0;0
39450;284;0;0;0
39550;460;0;0;0
39650;894;0;0;0
39750;1946;0;0;0
39850;4144;0;0;0
39950;6948;0;0;0
40050;8545;0;0;0
40150;7428;0;0;0
40250;4525;0;0;0
40350;2072;0;0;0
40450;891;0;0;0
40550;479;0;0;0
40650;271;0;0;0
40750;212;0;0;0
40850;195;0;0;0
40950;189;0;0;0
41050;183;0;0;0
41150;185;0;0;0
41250;182;0;0;0
41350;201;0;0;0
41450;206;0;0;0
41550;177;0;0;0
41650;185;0;0;0
41750;162;0;0;0
41850;173;0;0;0
41950;177;0;0;0
42050;186;0;0;0
42150;186;0;0;0
42250;193;0;0;0
42350;171;0;0;0
42450;171;0;0;0
42550;173;0;0;0
42650;193;0;0;0
42750;189;0;0;0
42850;187;0;0;0
42950;181;0;0;0
43050;188;0;0;0
43150;183;0;0;0
43250;188;0;0;0
43350;166;0;0;0
43450;195;0;0;0
43550;189;0;0;0
43650;191;0;0;0
43750;163;0;0;0
43850;194;0;0;0
43950;183;0;0;0
44050;185;0;0;0
44150;184;0;0;0
44250;180;0;0;0
44350;178;0;0;0
44450;184;0;0;0
44550;173;0;0;0
44650;172;0;0;0
44750;185;0;0;0
44850;179;0;0;0
44950;183;0;0;0
45050;197;0;0;0
45150;199;0;0;0
45250;169;0;0;0
45350;159;0;0;0
45450;168;0;0;0
45550;171;0;0;0
45650;169;0;0;0
45750;164;0;0;0
45850;171;0;0;0
45950;183;0;0;0
46050;194;0;0;0
46150;170;0;0;0
46250;213;0;0;0
46350;189;0;0;0
46450;188;0;0;0
46550;186;0;0;0
46650;169;0;0;0
46750;177;0;0;0
46850;185;0;0;0
46950;171;0;0;0
47050;165;0;0;0
47150;196;0;0;0
47250;188;0;0;0
47350;194;0;0;0
47450;187;0;0;0
47550;187;0;0;0
47650;169;0;0;0
47750;182;0;0;0
47850;178;0;0;0
47950;185;0;0;0
48050;186;0;0;0
48150;180;0;0;0
48250;171;0;0;0
48350;176;0;0;0
48450;181;0;0;0
48550;192;0;0;0
48650;192;0;0;0
48750;175;0;0;0
48850;179;0;0;0
48950;213;0;0;0
49050;200;0;0;0
49150;220;0;0;0
49250;208;0;0;0
49350;197;0;0;0
49450;196;0;0;0
49550;195;0;0;0
49650;184;0;0;0
49750;175;0;0;0
49850;197;0;0;0
49950;188;0;0;0
