BinCenter (ps);Histo01;Histo02;Histo03;Histo04
17550;18;9745;9745;0
17650;17;9624;9624;0
17750;19;9599;9599;0
17850;20;9552;9552;0
17950;14;9450;9450;0
18050;26;9474;9474;0
18150;33;9284;9284;0
18250;17;9295;9295;0
18350;18;9430;9430;0
18450;23;9433;9433;0
18550;23;9406;9406;0
18650;16;9598;9598;0
18750;25;9327;9327;0
18850;27;9116;9116;0
18950;15;9009;9009;0
19050;23;9072;9072;0
19150;20;9128;9128;0
19250;16;8975;8975;0
19350;18;8730;8730;0
19450;32;8304;8304;0
19550;40;7509;7509;0
19650;95;5934;5934;0
19750;212;5154;5154;0
19850;539;4859;4859;0
19950;975;4609;4609;0
20050;1313;4721;4721;0
20150;1337;4547;4547;0
20250;872;4177;4177;0
20350;418;3418;3418;0
20450;179;2115;2115;0
20550;73;1115;1115;0
20650;41;693;693;0
20750;26;558;558;0
20850;19;607;607;0
20950;24;565;565;0
21050;21;514;514;0
21150;19;471;471;0
21250;14;286;286;0
21350;14;119;119;0
21450;19;46;46;0
21550;21;20;20;0
21650;20;22;22;0
21750;23;13;13;0
21850;14;10;10;0
21950;16;5;5;0
22050;16;5;5;0
22150;9;3;3;0
22250;18;1;1;0
22350;17;1;1;0
22450;15;0;0;0
22550;21;0;0;0
22650;9;0;0;0
22750;16;0;0;0
22850;19;0;0;0
22950;12;0;0;0
23050;14;0;0;0
23150;22;0;0;0
23250;10;0;0;0
23350;14;0;0;0
23450;13;0;0;0
23550;17;0;0;0
23650;23;0;0;0
23750;16;0;0;0
23850;22;0;0;0
23950;16;0;0;0
24050;9;0;0;0
24150;22;0;0;0
24250;14;0;0;0
24350;31;0;0;0
24450;18;0;0;0
24550;17;0;0;0
24650;16;0;0;0
24750;17;0;0;0
24850;21;0;0;0
24950;14;0;0;0
25050;21;0;0;0
25150;24;0;0;0
25250;15;0;0;0
25350;18;0;0;0
25450;17;0;0;0
25550;14;0;0;0
25650;17;0;0;0
25750;30;0;0;0
25850;18;0;0;0
25950;23;0;0;0
26050;19;0;0;0
26150;23;0;0;0
26250;26;0;0;0
26350;21;0;0;0
26450;21;0;0;0
26550;16;0;0;0
26650;21;0;0;0
26750;17;0;0;0
26850;15;0;0;0
26950;17;0;0;0
27050;20;0;0;0
27150;22;0;0;0
27250;21;0;0;0
27350;25;0;0;0
27450;20;0;0;0
27550;14;0;0;0
27650;18;0;0;0
27750;18;0;0;0
27850;8;0;0;0
27950;17;0;0;0
28050;20;0;0;0
28150;20;0;0;0
28250;22;0;0;0
28350;17;0;0;0
28450;17;0;0;0
28550;19;0;0;0
28650;31;0;0;0
28750;16;0;0;0
28850;12;0;0;0
28950;15;0;0;0
29050;21;0;0;0
29150;24;0;0;0
29250;18;0;0;0
29350;22;0;0;0
29450;21;0;0;0
29550;16;0;0;0
29650;17;0;0;0
29750;28;0;0;0
29850;12;0;0;0
29950;12;0;0;0
30050;20;0;0;0
30150;17;0;0;0
30250;27;0;0;0
30350;34;0;0;0
30450;16;0;0;0
30550;21;0;0;0
30650;17;0;0;0
30750;15;0;0;0
30850;20;0;0;0
30950;19;0;0;0
31050;14;0;0;0
31150;22;0;0;0
31250;17;0;0;0
31350;14;0;0;0
31450;8;0;0;0
31550;18;0;0;0
31650;12;0;0;0
31750;24;0;0;0
31850;16;0;0;0
31950;14;0;0;0
32050;22;0;0;0
32150;23;0;0;0
32250;11;0;0;0
32350;21;0;0;0
32450;25;0;0;0
32550;22;0;0;0
32650;23;0;0;0
32750;20;0;0;0
32850;15;0;0;0
32950;18;0;0;0
33050;13;0;0;0
33150;25;0;0;0
33250;16;0;0;0
33350;11;0;0;0
33450;11;0;0;0
33550;13;0;0;0
33650;16;0;0;0
33750;20;0;0;0
33850;24;0;0;0
33950;20;0;0;0
34050;16;0;0;0
34150;24;0;0;0
34250;16;0;0;0
34350;9;0;0;0
34450;17;0;0;0
34550;18;0;0;0
34650;28;0;0;0
34750;13;0;0;0
34850;19;0;0;0
34950;10;0;0;0
35050;23;0;0;0
35150;24;0;0;0
35250;18;0;0;0
35350;17;0;0;0
35450;21;0;0;0
35550;27;0;0;0
35650;15;0;0;0
35750;14;0;0;0
35850;20;0;0;0
35950;16;0;0;0
36050;17;0;0;0
36150;17;0;0;0
36250;17;0;0;0
36350;14;0;0;0
36450;17;0;0;0
36550;16;0;0;0
36650;17;0;0;0
36750;17;0;0;0
36850;16;0;0;0
36950;19;0;0;0
37050;20;0;0;0
37150;20;0;0;0
37250;19;0;0;0
37350;19;0;0;0
37450;22;0;0;0
37550;12;0;0;0
37650;15;0;0;0
37750;16;0;0;0
37850;20;0;0;0
37950;18;0;0;0
38050;22;0;0;0
38150;16;0;0;0
38250;16;0;0;0
38350;23;0;0;0
38450;12;0;0;0
38550;24;0;0;0
38650;19;0;0;0
38750;20;0;0;0
38850;14;0;0;0
38950;14;0;0;0
39050;17;0;0;0
39150;23;0;0;0
39250;21;0;0;0
39350;24;0;0;0
39450;25;0;0;0
39550;42;0;0;0
39650;75;0;0;0
39750;219;0;0;0
39850;455;0;0;0
39950;966;0;0;0
40050;1379;0;0;0
40150;1275;0;0;0
40250;822;0;0;0
40350;408;0;0;0
40450;165;0;0;0
40550;82;0;0;0
40650;33;0;0;0
40750;30;0;0;0
40850;22;0;0;0
40950;30;0;0;0
41050;19;0;0;0
41150;20;0;0;0
41250;23;0;0;0
41350;22;0;0;0
41450;15;0;0;0
41550;18;0;0;0
41650;16;0;0;0
41750;18;0;0;0
41850;17;0;0;0
41950;19;0;0;0
42050;24;0;0;0
42150;20;0;0;0
42250;16;0;0;0
42350;15;0;0;0
42450;20;0;0;0
42550;13;0;0;0
42650;17;0;0;0
42750;17;0;0;0
42850;16;0;0;0
42950;24;0;0;0
43050;16;0;0;0
43150;22;0;0;0
43250;19;0;0;0
43350;28;0;0;0
43450;18;0;0;0
43550;22;0;0;0
43650;17;0;0;0
43750;15;0;0;0
43850;22;0;0;0
43950;18;0;0;0
44050;16;0;0;0
44150;17;0;0;0
44250;16;0;0;0
44350;21;0;0;0
44450;9;0;0;0
44550;24;0;0;0
44650;21;0;0;0
44750;26;0;0;0
44850;14;0;0;0
44950;16;0;0;0
45050;14;0;0;0
45150;18;0;0;0
45250;18;0;0;0
45350;27;0;0;0
45450;19;0;0;0
45550;15;0;0;0
45650;18;0;0;0
45750;17;0;0;0
45850;15;0;0;0
45950;14;0;0;0
46050;19;0;0;0
46150;25;0;0;0
46250;21;0;0;0
46350;31;0;0;0
46450;17;0;0;0
46550;19;0;0;0
46650;22;0;0;0
46750;15;0;0;0
46850;16;0;0;0
46950;20;0;0;0
47050;34;0;0;0
47150;14;0;0;0
47250;14;0;0;0
47350;15;0;0;0
47450;18;0;0;0
47550;19;0;0;0
47650;19;0;0;0
47750;17;0;0;0
47850;16;0;0;0
47950;22;0;0;0
48050;13;0;0;0
48150;16;0;0;0
48250;17;0;0;0
48350;15;0;0;0
48450;12;0;0;0
48550;12;0;0;0
48650;17;0;0;0
48750;21;0;0;0
48850;19;0;0;0
48950;15;0;0;0
49050;16;0;0;0
49150;27;0;0;0
49250;27;0;0;0
49350;21;0;0;0
49450;16;0;0;0
49550;17;0;0;0
49650;26;0;0;0
49750;20;0;0;0
49850;17;0;0;0
49950;21;0;0;0
