BinCenter (ps);Histo01;Histo02;Histo03;Histo04
50;160037;45220;45220;0
150;147656;45390;45390;0
250;93386;45014;45014;0
350;42424;45717;45717;0
450;16531;47139;47139;0
550;6111;46551;46551;0
650;2430;46706;46706;0
750;1226;46698;46698;0
850;687;46616;46616;0
950;462;46314;46314;0
1050;395;45729;45729;0
1150;285;46472;46472;0
1250;255;47468;47468;0
1350;240;47276;47276;0
1450;228;47753;47753;0
1550;193;47067;47067;0
1650;189;48959;48959;0
1750;169;57236;57236;0
1850;162;100424;100424;0
1950;176;167639;167639;0
2050;143;193612;193612;0
2150;162;185184;185184;0
2250;131;176565;176565;0
2350;128;162248;162248;0
2450;149;183240;183240;0
2550;132;421689;421689;0
2650;152;1011967;1011967;0
2750;138;1524773;1524773;0
2850;140;1605679;1605679;0
2950;143;1592004;1592004;0
3050;134;1670578;1670578;0
3150;125;1685613;1685613;0
3250;140;1747932;1747932;0
3350;123;2055688;2055688;0
3450;129;2295351;2295351;0
3550;132;1865896;1865896;0
3650;173;1053504;1053504;0
3750;141;473109;473109;0
3850;135;206731;206731;0
3950;139;106640;106640;0
4050;130;71361;71361;0
4150;127;58187;58187;0
4250;143;53195;53195;0
4350;120;50894;50894;0
4450;148;50061;50061;0
4550;173;49509;49509;0
4650;137;48408;48408;0
4750;157;46737;46737;0
4850;119;46090;46090;0
4950;152;45831;45831;0
5050;135;45210;45210;0
5150;148;44898;44898;0
5250;121;44798;44798;0
5350;129;44671;44671;0
5450;111;44242;44242;0
5550;141;44199;44199;0
5650;140;44120;44120;0
5750;142;44171;44171;0
5850;124;43902;43902;0
5950;127;43523;43523;0
6050;166;42727;42727;0
6150;129;41995;41995;0
6250;101;41598;41598;0
6350;124;42366;42366;0
6450;155;42183;42183;0
6550;131;41468;41468;0
6650;137;41821;41821;0
6750;163;41923;41923;0
6850;146;41677;41677;0
6950;141;41267;41267;0
7050;138;41267;41267;0
7150;150;41750;41750;0
7250;130;41874;41874;0
7350;163;42556;42556;0
7450;129;42342;42342;0
7550;136;42158;42158;0
7650;140;42915;42915;0
7750;115;43344;43344;0
7850;143;42367;42367;0
7950;152;41046;41046;0
8050;125;41979;41979;0
8150;131;42561;42561;0
8250;150;41973;41973;0
8350;126;41085;41085;0
8450;147;40776;40776;0
8550;171;42453;42453;0
8650;145;43356;43356;0
8750;152;43614;43614;0
8850;123;43534;43534;0
8950;138;41363;41363;0
9050;112;39718;39718;0
9150;128;40151;40151;0
9250;139;41490;41490;0
9350;148;41631;41631;0
9450;136;40635;40635;0
9550;142;40495;40495;0
9650;121;42068;42068;0
9750;124;43316;43316;0
9850;143;43140;43140;0
9950;121;42529;42529;0
10050;150;43182;43182;0
10150;146;44902;44902;0
10250;127;43555;43555;0
10350;114;42145;42145;0
10450;158;42008;42008;0
10550;165;43671;43671;0
10650;139;44893;44893;0
10750;178;44989;44989;0
10850;165;45762;45762;0
10950;145;46579;46579;0
11050;157;46350;46350;0
11150;146;44686;44686;0
11250;133;44453;44453;0
11350;133;44626;44626;0
11450;162;44752;44752;0
11550;155;44250;44250;0
11650;169;43404;43404;0
11750;153;41651;41651;0
11850;166;38508;38508;0
11950;183;37008;37008;0
12050;271;36262;36262;0
12150;588;37539;37539;0
12250;1087;37117;37117;0
12350;2140;36079;36079;0
12450;4077;34015;34015;0
12550;5309;28751;28751;0
12650;5071;19275;19275;0
12750;3261;8502;8502;0
12850;1668;3725;3725;0
12950;716;2354;2354;0
13050;360;2019;2019;0
13150;241;1876;1876;0
13250;203;1778;1778;0
13350;131;1718;1718;0
13450;155;1576;1576;0
13550;140;1062;1062;0
13650;156;293;293;0
13750;125;24;24;0
13850;127;2;2;0
13950;139;0;0;0
14050;143;0;0;0
14150;134;0;0;0
14250;134;0;0;0
14350;158;1;1;0
14450;153;0;0;0
14550;131;0;0;0
14650;141;0;0;0
14750;140;0;0;0
14850;131;0;0;0
14950;134;0;0;0
15050;143;0;0;0
15150;141;0;0;0
15250;149;0;0;0
15350;115;0;0;0
15450;142;0;0;0
15550;162;0;0;0
15650;136;0;0;0
15750;118;0;0;0
15850;135;0;0;0
15950;114;0;0;0
16050;139;0;0;0
16150;128;0;0;0
16250;136;0;0;0
16350;128;0;0;0
16450;136;0;0;0
16550;142;0;0;0
16650;127;0;0;0
16750;134;0;0;0
16850;148;0;0;0
16950;124;0;0;0
17050;123;0;0;0
17150;150;0;0;0
17250;138;0;0;0
17350;128;0;0;0
17450;140;0;0;0
17550;129;0;0;0
17650;112;0;0;0
17750;146;0;0;0
17850;136;0;0;0
17950;149;0;0;0
18050;132;0;0;0
18150;133;0;0;0
18250;137;0;0;0
18350;146;0;0;0
18450;134;0;0;0
18550;139;0;0;0
18650;142;0;0;0
18750;147;0;0;0
18850;130;0;0;0
18950;118;0;0;0
19050;130;0;0;0
19150;134;0;0;0
19250;137;0;0;0
19350;142;0;0;0
19450;140;0;0;0
19550;133;0;0;0
19650;135;0;0;0
19750;130;0;0;0
19850;117;0;0;0
19950;129;0;0;0
20050;152;0;0;0
20150;122;0;0;0
20250;157;0;0;0
20350;147;0;0;0
20450;133;0;0;0
20550;136;0;0;0
20650;116;0;0;0
20750;149;0;0;0
20850;131;0;0;0
20950;124;0;0;0
21050;128;0;0;0
21150;122;0;0;0
21250;140;0;0;0
21350;119;0;0;0
21450;136;0;0;0
21550;145;0;0;0
21650;141;0;0;0
21750;138;0;0;0
21850;134;0;0;0
21950;122;0;0;0
22050;153;0;0;0
22150;139;0;0;0
22250;129;0;0;0
22350;147;0;0;0
22450;122;0;0;0
22550;111;0;0;0
22650;153;0;0;0
22750;139;0;0;0
22850;164;0;0;0
22950;122;0;0;0
23050;132;0;0;0
23150;122;0;0;0
23250;122;0;0;0
23350;139;0;0;0
23450;144;0;0;0
23550;128;0;0;0
23650;160;0;0;0
23750;148;0;0;0
23850;142;0;0;0
23950;144;0;0;0
24050;131;0;0;0
24150;161;0;0;0
24250;156;0;0;0
24350;162;0;0;0
24450;202;0;0;0
24550;285;0;0;0
24650;487;0;0;0
24750;1080;0;0;0
24850;2292;0;0;0
24950;4017;0;0;0
25050;5498;0;0;0
25150;4822;0;0;0
25250;3178;0;0;0
25350;1535;0;0;0
25450;750;0;0;0
25550;350;0;0;0
25650;250;0;0;0
25750;186;0;0;0
25850;148;0;0;0
25950;165;0;0;0
26050;128;0;0;0
26150;144;0;0;0
26250;155;0;0;0
26350;149;0;0;0
26450;159;0;0;0
26550;151;0;0;0
26650;151;0;0;0
26750;141;0;0;0
26850;165;0;0;0
26950;177;0;0;0
27050;138;0;0;0
