BinCenter (ps);Histo01;Histo02;Histo03;Histo04
11350;287;66435;61983;0
11450;286;66884;62456;0
11550;271;66291;62689;0
11650;288;65678;62334;0
11750;275;65475;61490;0
11850;275;65506;61840;0
11950;286;65696;61285;0
12050;259;65770;61353;0
12150;278;64690;61727;0
12250;279;65293;61493;0
12350;272;65571;61538;0
12450;280;65443;62121;0
12550;296;64982;61804;0
12650;286;65594;61746;0
12750;273;66038;61574;0
12850;288;65557;61829;0
12950;291;65972;61577;0
13050;292;66404;61383;0
13150;266;66522;61269;0
13250;288;65841;61564;0
13350;289;66491;61481;0
13450;292;66892;61263;0
13550;283;66986;61533;0
13650;246;67498;61292;0
13750;297;67034;61840;0
13850;289;67565;61307;0
13950;266;66784;61499;0
14050;310;66632;61512;0
14150;287;66627;61754;0
14250;305;66451;61893;0
14350;282;67285;62743;0
14450;284;67651;62880;0
14550;264;67929;63315;0
14650;279;68027;62852;0
14750;280;67941;63746;0
14850;305;68426;63260;0
14950;292;68156;63760;0
15050;301;68618;63768;0
15150;296;68686;63364;0
15250;309;69300;63442;0
15350;285;69209;64353;0
15450;303;69812;64710;0
15550;297;70628;65816;0
15650;289;70824;66123;0
15750;289;72278;67746;0
15850;279;73523;69435;0
15950;288;74659;71123;0
16050;279;75152;71819;0
16150;310;75008;71561;0
16250;283;75249;71182;0
16350;295;74778;71170;0
16450;271;74634;70940;0
16550;250;74938;71243;0
16650;252;75452;71317;0
16750;302;76048;71650;0
16850;260;76058;72716;0
16950;292;76537;73144;0
17050;318;77345;73871;0
17150;292;78039;74363;0
17250;289;77243;74763;0
17350;299;77880;74068;0
17450;280;76364;73001;0
17550;286;75934;71600;0
17650;289;73681;70343;0
17750;287;72791;68839;0
17850;279;71596;68157;0
17950;269;71908;67565;0
18050;254;71352;67608;0
18150;268;71753;67215;0
18250;286;71770;67407;0
18350;252;70555;66261;0
18450;285;66157;62876;0
18550;288;60717;57662;0
18650;274;58303;54445;0
18750;281;56239;53296;0
18850;279;55461;52124;0
18950;299;54515;51909;0
19050;303;54463;51536;0
19150;285;54492;51189;0
19250;313;53607;50304;0
19350;323;52213;49046;0
19450;341;50280;47005;0
19550;402;47455;45012;0
19650;763;43939;41303;0
19750;1831;41163;38247;0
19850;7585;38611;36389;0
19950;24710;37596;35779;0
20050;39111;37024;35192;0
20150;24195;35896;33861;0
20250;6981;32812;31137;0
20350;1613;28736;26639;0
20450;648;24468;23145;0
20550;426;21756;20549;0
20650;365;19753;18215;0
20750;339;18512;17097;0
20850;320;17386;16456;0
20950;302;17312;16385;0
21050;346;17353;16347;0
21150;242;16753;16044;0
21250;277;15785;14835;0
21350;247;13863;12754;0
21450;304;10603;9735;0
21550;277;4697;4347;0
21650;279;1638;1520;0
21750;282;974;887;0
21850;291;787;757;0
21950;253;746;721;0
22050;288;750;672;0
22150;304;690;653;0
22250;283;585;530;0
22350;290;400;338;0
22450;340;129;123;0
22550;303;89;87;0
22650;306;92;78;0
22750;294;98;67;0
22850;285;78;58;0
22950;287;79;100;0
23050;290;70;57;0
23150;289;53;63;0
23250;288;48;34;0
23350;291;10;8;0
23450;290;1;1;0
23550;308;1;1;0
23650;287;0;1;0
23750;288;0;0;0
23850;299;0;2;0
23950;310;0;1;0
24050;296;1;1;0
24150;321;0;0;0
24250;276;0;0;0
24350;293;0;0;0
24450;298;0;0;0
24550;284;0;0;0
24650;295;0;0;0
24750;286;0;0;0
24850;279;0;0;0
24950;301;0;0;0
25050;281;0;0;0
25150;277;0;0;0
25250;310;0;0;0
25350;299;0;0;0
25450;314;0;0;0
25550;257;0;0;0
25650;243;0;0;0
25750;306;0;0;0
25850;265;0;0;0
25950;301;0;0;0
26050;312;0;0;0
26150;284;0;0;0
26250;284;0;0;0
26350;278;0;0;0
26450;306;0;0;0
26550;272;0;0;0
26650;291;0;0;0
26750;269;0;0;0
26850;293;0;0;0
26950;290;0;0;0
27050;314;0;0;0
27150;238;0;0;0
27250;284;0;0;0
27350;280;0;0;0
27450;301;0;0;0
27550;265;0;0;0
27650;322;0;0;0
27750;283;0;0;0
27850;293;0;0;0
27950;290;0;0;0
28050;280;0;0;0
28150;274;0;0;0
28250;314;0;0;0
28350;300;0;0;0
28450;287;0;0;0
28550;279;0;0;0
28650;269;0;0;0
28750;325;0;0;0
28850;285;0;0;0
28950;277;0;0;0
29050;310;0;0;0
29150;326;0;0;0
29250;298;0;0;0
29350;331;0;0;0
29450;301;0;0;0
29550;300;0;0;0
29650;318;0;0;0
29750;342;0;0;0
29850;342;0;0;0
29950;288;0;0;0
30050;309;0;0;0
30150;323;0;0;0
30250;329;0;0;0
30350;335;0;0;0
30450;309;0;0;0
30550;319;0;0;0
30650;327;0;0;0
30750;332;0;0;0
30850;317;0;0;0
30950;341;0;0;0
31050;334;0;0;0
31150;295;0;0;0
31250;286;0;0;0
31350;294;0;0;0
31450;292;0;0;0
31550;274;0;0;0
31650;272;0;0;0
31750;277;0;0;0
31850;261;0;0;0
31950;297;0;0;0
32050;316;0;0;0
32150;299;0;0;0
32250;274;0;0;0
32350;298;0;0;0
32450;289;0;0;0
32550;267;0;0;0
32650;304;0;0;0
32750;313;0;0;0
32850;271;0;0;0
32950;304;0;0;0
33050;304;0;0;0
33150;278;0;0;0
33250;256;0;0;0
33350;291;0;0;0
33450;281;0;0;0
33550;326;0;0;0
33650;277;0;0;0
33750;291;0;0;0
33850;314;0;0;0
33950;280;0;0;0
34050;331;0;0;0
34150;266;0;0;0
34250;306;0;0;0
34350;298;0;0;0
34450;257;0;0;0
34550;278;0;0;0
34650;276;0;0;0
34750;282;0;0;0
34850;245;0;0;0
34950;320;0;0;0
35050;306;0;0;0
35150;291;0;0;0
35250;285;0;0;0
35350;319;0;0;0
35450;281;0;0;0
35550;316;0;0;0
35650;276;0;0;0
35750;264;0;0;0
35850;293;0;0;0
35950;292;0;0;0
36050;293;0;0;0
36150;306;0;0;0
36250;283;0;0;0
36350;295;0;0;0
36450;299;0;0;0
36550;274;0;0;0
36650;310;0;0;0
36750;254;0;0;0
36850;297;0;0;0
36950;298;0;0;0
37050;275;0;0;0
37150;298;0;0;0
37250;302;0;0;0
37350;320;0;0;0
37450;324;0;0;0
37550;316;0;0;0
37650;298;0;0;0
37750;280;0;0;0
37850;295;0;0;0
37950;324;0;0;0
38050;280;0;0;0
38150;274;0;0;0
38250;310;0;0;0
38350;288;0;0;0
38450;270;0;0;0
38550;272;0;0;0
38650;308;0;0;0
38750;274;0;0;0
38850;264;0;0;0
38950;267;0;0;0
39050;281;0;0;0
39150;301;0;0;0
39250;290;0;0;0
39350;326;0;0;0
39450;373;0;0;0
39550;464;0;0;0
39650;742;0;0;0
39750;1858;0;0;0
39850;7598;0;0;0
39950;24965;0;0;0
40050;39094;0;0;0
40150;24313;0;0;0
40250;7001;0;0;0
40350;1588;0;0;0
40450;656;0;0;0
40550;470;0;0;0
40650;359;0;0;0
40750;305;0;0;0
40850;306;0;0;0
40950;273;0;0;0
41050;297;0;0;0
41150;314;0;0;0
41250;286;0;0;0
41350;300;0;0;0
41450;264;0;0;0
41550;288;0;0;0
41650;278;0;0;0
41750;261;0;0;0
41850;281;0;0;0
41950;253;0;0;0
42050;291;0;0;0
42150;292;0;0;0
42250;279;0;0;0
42350;256;0;0;0
42450;297;0;0;0
42550;297;0;0;0
42650;286;0;0;0
42750;272;0;0;0
42850;280;0;0;0
42950;297;0;0;0
43050;292;0;0;0
43150;286;0;0;0
43250;309;0;0;0
43350;291;0;0;0
43450;286;0;0;0
43550;275;0;0;0
43650;284;0;0;0
43750;307;0;0;0
43850;333;0;0;0
43950;307;0;0;0
44050;299;0;0;0
44150;293;0;0;0
44250;291;0;0;0
44350;283;0;0;0
44450;258;0;0;0
44550;288;0;0;0
44650;282;0;0;0
44750;311;0;0;0
44850;276;0;0;0
44950;274;0;0;0
45050;296;0;0;0
45150;282;0;0;0
45250;295;0;0;0
45350;269;0;0;0
45450;256;0;0;0
45550;272;0;0;0
45650;281;0;0;0
45750;269;0;0;0
45850;288;0;0;0
45950;277;0;0;0
46050;313;0;0;0
46150;284;0;0;0
46250;306;0;0;0
46350;287;0;0;0
46450;274;0;0;0
46550;312;0;0;0
46650;268;0;0;0
46750;296;0;0;0
46850;280;0;0;0
46950;271;0;0;0
47050;314;0;0;0
47150;265;0;0;0
47250;309;0;0;0
47350;277;0;0;0
47450;272;0;0;0
47550;298;0;0;0
47650;288;0;0;0
47750;294;0;0;0
47850;303;0;0;0
47950;311;0;0;0
48050;300;0;0;0
48150;290;0;0;0
48250;255;0;0;0
48350;287;0;0;0
48450;267;0;0;0
48550;265;0;0;0
48650;304;0;0;0
48750;296;0;0;0
48850;309;0;0;0
48950;340;0;0;0
49050;336;0;0;0
49150;307;0;0;0
49250;323;0;0;0
49350;274;0;0;0
49450;316;0;0;0
49550;316;0;0;0
49650;296;0;0;0
49750;315;0;0;0
49850;320;0;0;0
49950;319;0;0;0
