BinCenter (ps);Histo01;Histo02;Histo03;Histo04
14750;131;32133;32133;0
14850;113;32526;32526;0
14950;124;32013;32013;0
15050;138;31626;31626;0
15150;114;31768;31768;0
15250;140;32242;32242;0
15350;132;32308;32308;0
15450;121;32322;32322;0
15550;145;32271;32271;0
15650;132;32188;32188;0
15750;133;32304;32304;0
15850;136;31987;31987;0
15950;135;32484;32484;0
16050;136;32701;32701;0
16150;139;32167;32167;0
16250;129;31947;31947;0
16350;140;31948;31948;0
16450;144;32265;32265;0
16550;112;32159;32159;0
16650;133;31613;31613;0
16750;150;31548;31548;0
16850;118;31891;31891;0
16950;135;32097;32097;0
17050;129;31835;31835;0
17150;126;32166;32166;0
17250;138;31552;31552;0
17350;135;32118;32118;0
17450;145;32124;32124;0
17550;136;31989;31989;0
17650;129;31737;31737;0
17750;139;31768;31768;0
17850;137;31820;31820;0
17950;138;31847;31847;0
18050;140;31865;31865;0
18150;130;31718;31718;0
18250;121;31585;31585;0
18350;146;32027;32027;0
18450;115;31829;31829;0
18550;130;31602;31602;0
18650;126;31491;31491;0
18750;128;31726;31726;0
18850;139;31989;31989;0
18950;127;31673;31673;0
19050;135;31401;31401;0
19150;139;31309;31309;0
19250;161;31629;31629;0
19350;169;32219;32219;0
19450;239;29733;29733;0
19550;286;24029;24029;0
19650;607;20285;20285;0
19750;1270;18739;18739;0
19850;2782;18278;18278;0
19950;5301;17782;17782;0
20050;7298;17459;17459;0
20150;7258;17167;17167;0
20250;4940;15348;15348;0
20350;2581;10120;10120;0
20450;1154;3397;3397;0
20550;489;746;746;0
20650;251;383;383;0
20750;181;276;276;0
20850;169;295;295;0
20950;126;308;308;0
21050;153;260;260;0
21150;136;180;180;0
21250;135;94;94;0
21350;130;27;27;0
21450;122;5;5;0
21550;141;1;1;0
21650;141;0;0;0
21750;125;2;2;0
21850;134;0;0;0
21950;120;0;0;0
22050;129;0;0;0
22150;127;0;0;0
22250;111;0;0;0
22350;131;0;0;0
22450;133;0;0;0
22550;129;0;0;0
22650;139;0;0;0
22750;143;0;0;0
22850;117;0;0;0
22950;146;0;0;0
23050;127;0;0;0
23150;117;0;0;0
23250;121;0;0;0
23350;122;0;0;0
23450;128;0;0;0
23550;124;0;0;0
23650;124;0;0;0
23750;134;0;0;0
23850;140;0;0;0
23950;140;0;0;0
24050;120;0;0;0
24150;148;0;0;0
24250;145;0;0;0
24350;121;0;0;0
24450;133;0;0;0
24550;125;0;0;0
24650;142;0;0;0
24750;134;0;0;0
24850;133;0;0;0
24950;148;0;0;0
25050;111;0;0;0
25150;135;0;0;0
25250;129;0;0;0
25350;121;0;0;0
25450;123;0;0;0
25550;125;0;0;0
25650;131;0;0;0
25750;143;0;0;0
25850;115;0;0;0
25950;129;0;0;0
26050;128;0;0;0
26150;130;0;0;0
26250;152;0;0;0
26350;127;0;0;0
26450;141;0;0;0
26550;134;0;0;0
26650;154;0;0;0
26750;141;0;0;0
26850;142;0;0;0
26950;124;0;0;0
27050;140;0;0;0
27150;123;0;0;0
27250;137;0;0;0
27350;112;0;0;0
27450;127;0;0;0
27550;129;0;0;0
27650;134;0;0;0
27750;120;0;0;0
27850;130;0;0;0
27950;136;0;0;0
28050;139;0;0;0
28150;147;0;0;0
28250;128;0;0;0
28350;136;0;0;0
28450;138;0;0;0
28550;137;0;0;0
28650;129;0;0;0
28750;133;0;0;0
28850;129;0;0;0
28950;133;0;0;0
29050;134;0;0;0
29150;140;0;0;0
29250;130;0;0;0
29350;137;0;0;0
29450;174;0;0;0
29550;150;0;0;0
29650;150;0;0;0
29750;153;0;0;0
29850;146;0;0;0
29950;144;0;0;0
30050;140;0;0;0
30150;142;0;0;0
30250;123;0;0;0
30350;149;0;0;0
30450;142;0;0;0
30550;142;0;0;0
30650;130;0;0;0
30750;133;0;0;0
30850;146;0;0;0
30950;155;0;0;0
31050;158;0;0;0
31150;143;0;0;0
31250;117;0;0;0
31350;117;0;0;0
31450;134;0;0;0
31550;124;0;0;0
31650;128;0;0;0
31750;103;0;0;0
31850;149;0;0;0
31950;117;0;0;0
32050;154;0;0;0
32150;123;0;0;0
32250;147;0;0;0
32350;126;0;0;0
32450;122;0;0;0
32550;120;0;0;0
32650;125;0;0;0
32750;135;0;0;0
32850;131;0;0;0
32950;144;0;0;0
33050;138;0;0;0
33150;104;0;0;0
33250;137;0;0;0
33350;152;0;0;0
33450;125;0;0;0
33550;149;0;0;0
33650;118;0;0;0
33750;127;0;0;0
33850;131;0;0;0
33950;134;0;0;0
34050;129;0;0;0
34150;124;0;0;0
34250;132;0;0;0
34350;126;0;0;0
34450;105;0;0;0
34550;124;0;0;0
34650;137;0;0;0
34750;141;0;0;0
34850;135;0;0;0
34950;115;0;0;0
35050;119;0;0;0
35150;146;0;0;0
35250;123;0;0;0
35350;144;0;0;0
35450;131;0;0;0
35550;128;0;0;0
35650;122;0;0;0
35750;150;0;0;0
35850;132;0;0;0
35950;119;0;0;0
36050;123;0;0;0
36150;134;0;0;0
36250;131;0;0;0
36350;165;0;0;0
36450;132;0;0;0
36550;136;0;0;0
36650;142;0;0;0
36750;126;0;0;0
36850;124;0;0;0
36950;130;0;0;0
37050;143;0;0;0
37150;145;0;0;0
37250;135;0;0;0
37350;111;0;0;0
37450;112;0;0;0
37550;145;0;0;0
37650;127;0;0;0
37750;130;0;0;0
37850;134;0;0;0
37950;132;0;0;0
38050;110;0;0;0
38150;124;0;0;0
38250;138;0;0;0
38350;121;0;0;0
38450;132;0;0;0
38550;122;0;0;0
38650;125;0;0;0
38750;138;0;0;0
38850;116;0;0;0
38950;139;0;0;0
39050;144;0;0;0
39150;164;0;0;0
39250;146;0;0;0
39350;157;0;0;0
39450;234;0;0;0
39550;299;0;0;0
39650;565;0;0;0
39750;1281;0;0;0
39850;2775;0;0;0
39950;5141;0;0;0
40050;7417;0;0;0
40150;7201;0;0;0
40250;5096;0;0;0
40350;2601;0;0;0
40450;1103;0;0;0
40550;518;0;0;0
40650;261;0;0;0
40750;189;0;0;0
40850;165;0;0;0
40950;150;0;0;0
41050;141;0;0;0
41150;143;0;0;0
41250;109;0;0;0
41350;114;0;0;0
41450;129;0;0;0
41550;132;0;0;0
41650;142;0;0;0
41750;122;0;0;0
41850;128;0;0;0
41950;142;0;0;0
42050;139;0;0;0
42150;145;0;0;0
42250;137;0;0;0
42350;154;0;0;0
42450;146;0;0;0
42550;131;0;0;0
42650;139;0;0;0
42750;127;0;0;0
42850;123;0;0;0
42950;124;0;0;0
43050;118;0;0;0
43150;149;0;0;0
43250;136;0;0;0
43350;115;0;0;0
43450;131;0;0;0
43550;119;0;0;0
43650;154;0;0;0
43750;139;0;0;0
43850;128;0;0;0
43950;129;0;0;0
44050;134;0;0;0
44150;121;0;0;0
44250;142;0;0;0
44350;146;0;0;0
44450;143;0;0;0
44550;115;0;0;0
44650;124;0;0;0
44750;142;0;0;0
44850;138;0;0;0
44950;122;0;0;0
45050;121;0;0;0
45150;144;0;0;0
45250;137;0;0;0
45350;119;0;0;0
45450;109;0;0;0
45550;116;0;0;0
45650;133;0;0;0
45750;126;0;0;0
45850;127;0;0;0
45950;136;0;0;0
46050;135;0;0;0
46150;129;0;0;0
46250;120;0;0;0
46350;119;0;0;0
46450;143;0;0;0
46550;148;0;0;0
46650;148;0;0;0
46750;133;0;0;0
46850;130;0;0;0
46950;126;0;0;0
47050;166;0;0;0
47150;127;0;0;0
47250;134;0;0;0
47350;147;0;0;0
47450;144;0;0;0
47550;151;0;0;0
47650;145;0;0;0
47750;144;0;0;0
47850;124;0;0;0
47950;128;0;0;0
48050;133;0;0;0
48150;131;0;0;0
48250;162;0;0;0
48350;119;0;0;0
48450;149;0;0;0
48550;130;0;0;0
48650;102;0;0;0
48750;166;0;0;0
48850;152;0;0;0
48950;129;0;0;0
49050;146;0;0;0
49150;153;0;0;0
49250;129;0;0;0
49350;152;0;0;0
49450;154;0;0;0
49550;157;0;0;0
49650;147;0;0;0
49750;131;0;0;0
49850;164;0;0;0
49950;154;0;0;0
