BinCenter (ps);Histo01;Histo02;Histo03;Histo04
26750;488;0;0;0
26850;437;0;0;0
26950;476;0;0;0
27050;487;0;0;0
27150;497;0;0;0
27250;494;0;0;0
27350;440;0;0;0
27450;472;0;0;0
27550;488;0;0;0
27650;478;0;0;0
27750;487;0;0;0
27850;436;0;0;0
27950;461;0;0;0
28050;458;0;0;0
28150;432;0;0;0
28250;497;0;0;0
28350;416;0;0;0
28450;465;0;0;0
28550;441;0;0;0
28650;434;0;0;0
28750;455;0;0;0
28850;435;0;0;0
28950;495;0;0;0
29050;454;0;0;0
29150;511;0;0;0
29250;542;0;0;0
29350;514;0;0;0
29450;580;0;0;0
29550;653;0;0;0
29650;948;0;0;0
29750;1854;0;0;0
29850;4823;0;0;0
29950;9334;0;0;0
30050;11072;0;0;0
30150;7382;0;0;0
30250;3067;0;0;0
30350;1282;0;0;0
30450;716;0;0;0
30550;578;0;0;0
30650;517;0;0;0
30750;497;0;0;0
30850;500;0;0;0
30950;502;0;0;0
31050;498;0;0;0
31150;476;0;0;0
31250;495;0;0;0
31350;461;0;0;0
31450;483;0;0;0
31550;463;0;0;0
31650;452;0;0;0
31750;480;0;0;0
31850;508;0;0;0
31950;477;0;0;0
32050;453;0;0;0
32150;463;0;0;0
32250;473;0;0;0
32350;503;0;0;0
32450;454;0;0;0
32550;433;0;0;0
32650;465;0;0;0
32750;469;0;0;0
32850;507;0;0;0
32950;498;0;0;0
33050;467;0;0;0
33150;460;0;0;0
33250;482;0;0;0
33350;500;0;0;0
33450;465;0;0;0
33550;439;0;0;0
33650;426;0;0;0
33750;458;0;0;0
33850;463;0;0;0
33950;479;0;0;0
34050;438;0;0;0
34150;479;0;0;0
34250;474;0;0;0
34350;477;0;0;0
34450;432;0;0;0
34550;502;0;0;0
34650;509;0;0;0
34750;438;0;0;0
34850;480;0;0;0
34950;479;0;0;0
35050;445;0;0;0
35150;470;0;0;0
35250;477;0;0;0
35350;473;0;0;0
35450;486;0;0;0
35550;449;0;0;0
35650;451;0;0;0
35750;467;0;0;0
35850;473;0;0;0
35950;437;0;0;0
36050;463;0;0;0
36150;491;0;0;0
36250;459;0;0;0
36350;482;0;0;0
36450;451;0;0;0
36550;448;0;0;0
36650;471;0;0;0
36750;485;0;0;0
36850;480;0;0;0
36950;494;0;0;0
37050;485;0;0;0
37150;460;0;0;0
37250;482;0;0;0
37350;462;0;0;0
37450;487;0;0;0
37550;442;0;0;0
37650;435;0;0;0
37750;473;0;0;0
37850;485;0;0;0
37950;477;0;0;0
38050;467;0;0;0
38150;452;0;0;0
38250;428;0;0;0
38350;487;0;0;0
38450;457;0;0;0
38550;462;0;0;0
38650;481;0;0;0
38750;480;0;0;0
38850;477;0;0;0
38950;519;0;0;0
39050;470;0;0;0
39150;508;0;0;0
39250;507;0;0;0
39350;556;0;0;0
39450;529;0;0;0
39550;611;0;0;0
39650;890;0;0;0
39750;1869;0;0;0
39850;4748;0;0;0
39950;9430;0;0;0
40050;11242;0;0;0
40150;7199;0;0;0
40250;3029;0;0;0
40350;1150;0;0;0
40450;704;0;0;0
40550;582;0;0;0
40650;543;0;0;0
40750;488;0;0;0
40850;514;0;0;0
40950;485;0;0;0
41050;484;0;0;0
41150;476;0;0;0
41250;479;0;0;0
41350;452;0;0;0
41450;464;0;0;0
41550;517;0;0;0
41650;445;0;0;0
41750;456;0;0;0
41850;487;0;0;0
41950;509;0;0;0
42050;468;0;0;0
42150;454;0;0;0
42250;458;0;0;0
42350;471;0;0;0
42450;436;0;0;0
42550;485;0;0;0
42650;471;0;0;0
42750;452;0;0;0
42850;460;0;0;0
42950;498;0;0;0
43050;485;0;0;0
43150;499;0;0;0
43250;478;0;0;0
43350;505;0;0;0
43450;476;0;0;0
43550;497;0;0;0
43650;478;0;0;0
43750;471;0;0;0
43850;481;0;0;0
43950;450;0;0;0
44050;470;0;0;0
44150;457;0;0;0
44250;473;0;0;0
44350;433;0;0;0
44450;461;0;0;0
44550;491;0;0;0
44650;462;0;0;0
44750;485;0;0;0
44850;452;0;0;0
44950;497;0;0;0
45050;480;0;0;0
45150;452;0;0;0
45250;482;0;0;0
45350;495;0;0;0
45450;461;0;0;0
45550;469;0;0;0
45650;445;0;0;0
45750;480;0;0;0
45850;442;0;0;0
45950;475;0;0;0
46050;496;0;0;0
46150;486;0;0;0
46250;480;0;0;0
46350;485;0;0;0
46450;481;0;0;0
46550;444;0;0;0
46650;486;0;0;0
46750;468;0;0;0
46850;453;0;0;0
46950;459;0;0;0
47050;515;0;0;0
47150;481;0;0;0
47250;455;0;0;0
47350;485;0;0;0
47450;509;0;0;0
47550;453;0;0;0
47650;483;0;0;0
47750;479;0;0;0
47850;479;0;0;0
47950;467;0;0;0
48050;474;0;0;0
48150;485;0;0;0
48250;488;0;0;0
48350;453;0;0;0
48450;480;0;0;0
48550;474;0;0;0
48650;512;0;0;0
48750;494;0;0;0
48850;483;0;0;0
48950;494;0;0;0
49050;483;0;0;0
49150;514;0;0;0
49250;500;0;0;0
49350;519;0;0;0
49450;526;0;0;0
49550;659;0;0;0
49650;903;0;0;0
49750;2020;0;0;0
49850;4718;0;0;0
49950;9322;0;0;0
