BinCenter (ps);Histo01;Histo02;Histo03;Histo04
50;207465;103789;103789;0
150;199819;100824;100824;0
250;129872;101848;101848;0
350;60378;101863;101863;0
450;23172;101952;101952;0
550;8302;100586;100586;0
650;3214;100098;100098;0
750;1381;101771;101771;0
850;766;102293;102293;0
950;539;101526;101526;0
1050;428;100151;100151;0
1150;336;100293;100293;0
1250;303;100486;100486;0
1350;273;100941;100941;0
1450;249;100856;100856;0
1550;220;101262;101262;0
1650;220;102645;102645;0
1750;203;103460;103460;0
1850;206;101304;101304;0
1950;202;100704;100704;0
2050;181;100434;100434;0
2150;179;102390;102390;0
2250;190;102291;102291;0
2350;167;101246;101246;0
2450;184;100360;100360;0
2550;198;101130;101130;0
2650;174;101290;101290;0
2750;177;101333;101333;0
2850;178;100467;100467;0
2950;161;100707;100707;0
3050;156;100486;100486;0
3150;149;100335;100335;0
3250;197;100587;100587;0
3350;166;100027;100027;0
3450;163;99732;99732;0
3550;161;100286;100286;0
3650;143;100255;100255;0
3750;193;100442;100442;0
3850;157;99408;99408;0
3950;167;99074;99074;0
4050;165;98148;98148;0
4150;164;99904;99904;0
4250;153;101560;101560;0
4350;198;100881;100881;0
4450;157;99504;99504;0
4550;173;98944;98944;0
4650;160;99112;99112;0
4750;181;101219;101219;0
4850;167;104974;104974;0
4950;170;128613;128613;0
5050;171;247461;247461;0
5150;164;601530;601530;0
5250;163;1279649;1279649;0
5350;163;2252442;2252442;0
5450;164;3333595;3333595;0
5550;160;4304717;4304717;0
5650;164;4810083;4810083;0
5750;123;4298628;4298628;0
5850;168;2731258;2731258;0
5950;169;1326469;1326469;0
6050;157;600435;600435;0
6150;151;298972;298972;0
6250;177;178618;178618;0
6350;169;133364;133364;0
6450;168;117271;117271;0
6550;183;110869;110869;0
6650;170;108523;108523;0
6750;169;108298;108298;0
6850;165;107439;107439;0
6950;173;105479;105479;0
7050;148;104160;104160;0
7150;155;103558;103558;0
7250;172;102122;102122;0
7350;194;101326;101326;0
7450;183;101365;101365;0
7550;173;102624;102624;0
7650;179;103685;103685;0
7750;188;103351;103351;0
7850;231;104637;104637;0
7950;339;103857;103857;0
8050;598;87354;87354;0
8150;1256;65807;65807;0
8250;2336;54569;54569;0
8350;3348;49556;49556;0
8450;3642;45038;45038;0
8550;2672;36615;36615;0
8650;1470;20103;20103;0
8750;732;5246;5246;0
8850;408;370;370;0
8950;261;7;7;0
9050;211;1;1;0
9150;170;3;3;0
9250;171;1;1;0
9350;171;0;0;0
9450;157;1;1;0
9550;197;0;0;0
9650;173;0;0;0
9750;178;0;0;0
9850;174;0;0;0
9950;180;0;0;0
10050;154;0;0;0
10150;160;0;0;0
10250;182;0;0;0
10350;193;0;0;0
10450;168;0;0;0
10550;168;0;0;0
10650;168;0;0;0
10750;167;0;0;0
10850;167;0;0;0
10950;160;0;0;0
11050;157;0;0;0
11150;167;0;0;0
11250;176;0;0;0
11350;168;0;0;0
11450;139;0;0;0
11550;181;0;0;0
11650;172;0;0;0
11750;161;0;0;0
11850;173;0;0;0
11950;167;0;0;0
12050;156;0;0;0
12150;161;0;0;0
12250;162;0;0;0
12350;155;1;1;0
12450;174;0;0;0
12550;170;0;0;0
12650;175;0;0;0
12750;161;0;0;0
12850;182;0;0;0
12950;159;0;0;0
13050;173;0;0;0
13150;162;0;0;0
13250;163;0;0;0
13350;166;0;0;0
13450;164;0;0;0
13550;172;0;0;0
13650;163;2;2;0
13750;150;0;0;0
13850;186;2;2;0
13950;193;0;0;0
14050;178;0;0;0
14150;169;0;0;0
14250;173;0;0;0
14350;179;0;0;0
14450;166;1;1;0
14550;157;0;0;0
14650;182;0;0;0
14750;167;0;0;0
14850;176;0;0;0
14950;145;0;0;0
15050;158;0;0;0
15150;159;0;0;0
15250;147;0;0;0
15350;155;0;0;0
15450;152;0;0;0
15550;166;0;0;0
15650;163;0;0;0
15750;154;0;0;0
15850;174;0;0;0
15950;165;0;0;0
16050;199;0;0;0
16150;237;0;0;0
16250;288;0;0;0
16350;462;0;0;0
16450;1008;0;0;0
16550;1797;0;0;0
16650;3005;0;0;0
16750;3557;0;0;0
16850;3171;0;0;0
16950;2018;0;0;0
17050;985;0;0;0
17150;450;0;0;0
17250;296;0;0;0
17350;202;0;0;0
17450;171;0;0;0
17550;173;0;0;0
17650;150;0;0;0
17750;158;0;0;0
17850;175;0;0;0
17950;171;0;0;0
18050;145;0;0;0
18150;166;0;0;0
18250;146;0;0;0
18350;160;0;0;0
18450;169;0;0;0
18550;158;0;0;0
18650;163;0;0;0
18750;154;0;0;0
18850;154;0;0;0
18950;205;0;0;0
19050;181;0;0;0
19150;156;0;0;0
19250;168;0;0;0
19350;174;0;0;0
19450;182;0;0;0
19550;154;0;0;0
19650;153;0;0;0
19750;171;0;0;0
19850;158;0;0;0
19950;171;0;0;0
20050;175;0;0;0
20150;159;0;0;0
20250;176;0;0;0
20350;169;0;0;0
20450;179;0;0;0
20550;180;0;0;0
20650;170;0;0;0
20750;159;0;0;0
20850;162;0;0;0
20950;153;0;0;0
21050;161;0;0;0
21150;157;0;0;0
21250;143;0;0;0
21350;193;0;0;0
21450;176;0;0;0
21550;155;0;0;0
21650;143;0;0;0
21750;167;0;0;0
21850;156;0;0;0
21950;160;0;0;0
22050;161;0;0;0
22150;154;0;0;0
22250;164;0;0;0
22350;156;0;0;0
22450;179;0;0;0
22550;154;0;0;0
22650;154;0;0;0
22750;158;0;0;0
22850;159;0;0;0
22950;166;0;0;0
23050;155;0;0;0
23150;159;0;0;0
23250;182;0;0;0
23350;183;0;0;0
23450;182;0;0;0
23550;157;0;0;0
23650;159;0;0;0
23750;167;0;0;0
23850;169;0;0;0
23950;189;0;0;0
24050;164;0;0;0
24150;181;0;0;0
24250;173;0;0;0
24350;167;0;0;0
24450;192;0;0;0
24550;270;0;0;0
24650;406;0;0;0
24750;804;0;0;0
24850;1525;0;0;0
24950;2661;0;0;0
25050;3490;0;0;0
25150;3374;0;0;0
25250;2249;0;0;0
25350;1180;0;0;0
25450;535;0;0;0
25550;322;0;0;0
25650;210;0;0;0
25750;200;0;0;0
25850;184;0;0;0
25950;156;0;0;0
26050;187;0;0;0
26150;151;0;0;0
26250;153;0;0;0
26350;127;0;0;0
26450;151;0;0;0
26550;162;0;0;0
26650;185;0;0;0
26750;192;0;0;0
26850;170;0;0;0
26950;152;0;0;0
27050;163;0;0;0
27150;151;0;0;0
27250;156;0;0;0
27350;161;0;0;0
27450;152;0;0;0
27550;182;0;0;0
27650;159;0;0;0
27750;149;0;0;0
27850;180;0;0;0
27950;176;0;0;0
28050;185;0;0;0
28150;163;0;0;0
28250;160;0;0;0
28350;161;0;0;0
28450;182;0;0;0
28550;172;0;0;0
28650;170;0;0;0
28750;176;0;0;0
28850;142;0;0;0
28950;173;0;0;0
29050;144;0;0;0
29150;168;0;0;0
29250;148;0;0;0
29350;155;0;0;0
29450;168;0;0;0
29550;169;0;0;0
29650;172;0;0;0
29750;152;0;0;0
29850;176;0;0;0
29950;181;0;0;0
30050;162;0;0;0
30150;168;0;0;0
30250;155;0;0;0
30350;162;0;0;0
30450;173;0;0;0
30550;170;0;0;0
30650;141;0;0;0
30750;161;0;0;0
30850;182;0;0;0
30950;170;0;0;0
31050;145;0;0;0
31150;174;0;0;0
31250;148;0;0;0
31350;167;0;0;0
31450;165;0;0;0
31550;166;0;0;0
31650;171;0;0;0
31750;165;0;0;0
31850;167;0;0;0
31950;169;0;0;0
32050;151;0;0;0
32150;170;0;0;0
32250;167;0;0;0
32350;155;0;0;0
32450;170;0;0;0
32550;176;0;0;0
32650;200;0;0;0
32750;174;0;0;0
32850;239;0;0;0
32950;315;0;0;0
33050;612;0;0;0
33150;1294;0;0;0
33250;2294;0;0;0
33350;3220;0;0;0
33450;3540;0;0;0
33550;2716;0;0;0
33650;1490;0;0;0
33750;716;0;0;0
33850;351;0;0;0
33950;241;0;0;0
34050;196;0;0;0
34150;171;0;0;0
34250;175;0;0;0
34350;171;0;0;0
34450;157;0;0;0
34550;163;0;0;0
34650;156;0;0;0
34750;171;0;0;0
34850;179;0;0;0
34950;163;0;0;0
35050;175;0;0;0
35150;129;0;0;0
35250;176;0;0;0
35350;151;0;0;0
35450;162;0;0;0
35550;169;0;0;0
35650;167;0;0;0
35750;157;0;0;0
35850;167;0;0;0
35950;176;0;0;0
36050;172;0;0;0
36150;155;0;0;0
36250;146;0;0;0
36350;155;0;0;0
36450;157;0;0;0
36550;171;0;0;0
36650;170;0;0;0
36750;151;0;0;0
36850;158;0;0;0
36950;167;0;0;0
37050;154;0;0;0
37150;162;0;0;0
37250;127;0;0;0
37350;172;0;0;0
37450;176;0;0;0
37550;155;0;0;0
37650;161;0;0;0
37750;180;0;0;0
37850;166;0;0;0
37950;159;0;0;0
38050;144;0;0;0
38150;146;0;0;0
38250;164;0;0;0
38350;184;0;0;0
38450;148;0;0;0
38550;158;0;0;0
38650;160;0;0;0
38750;154;0;0;0
38850;154;0;0;0
38950;159;0;0;0
39050;167;0;0;0
39150;161;0;0;0
39250;153;0;0;0
39350;185;0;0;0
39450;154;0;0;0
39550;186;0;0;0
39650;178;0;0;0
39750;180;0;0;0
39850;165;0;0;0
39950;158;0;0;0
40050;167;0;0;0
40150;175;0;0;0
40250;159;0;0;0
40350;144;0;0;0
40450;172;0;0;0
40550;188;0;0;0
40650;201;0;0;0
40750;170;0;0;0
40850;148;0;0;0
40950;174;0;0;0
41050;179;0;0;0
41150;235;0;0;0
41250;328;0;0;0
41350;506;0;0;0
41450;954;0;0;0
41550;1880;0;0;0
41650;3147;0;0;0
41750;3657;0;0;0
41850;3130;0;0;0
41950;1849;0;0;0
42050;959;0;0;0
42150;461;0;0;0
42250;273;0;0;0
42350;222;0;0;0
42450;191;0;0;0
42550;193;0;0;0
42650;187;0;0;0
42750;180;0;0;0
42850;160;0;0;0
42950;161;0;0;0
43050;157;0;0;0
43150;190;0;0;0
43250;160;0;0;0
43350;163;0;0;0
43450;160;0;0;0
43550;193;0;0;0
43650;167;0;0;0
43750;162;0;0;0
43850;161;0;0;0
43950;163;0;0;0
44050;170;0;0;0
44150;161;0;0;0
44250;162;0;0;0
44350;171;0;0;0
44450;160;0;0;0
44550;173;0;0;0
44650;157;0;0;0
44750;164;0;0;0
44850;160;0;0;0
44950;172;0;0;0
45050;173;0;0;0
45150;144;0;0;0
45250;189;0;0;0
45350;152;0;0;0
45450;166;0;0;0
45550;167;0;0;0
45650;179;0;0;0
45750;145;0;0;0
45850;172;0;0;0
45950;177;0;0;0
46050;159;0;0;0
46150;168;0;0;0
46250;159;0;0;0
46350;147;0;0;0
46450;170;0;0;0
46550;163;0;0;0
46650;149;0;0;0
46750;165;0;0;0
46850;156;0;0;0
46950;162;0;0;0
47050;186;0;0;0
47150;148;0;0;0
47250;172;0;0;0
47350;167;0;0;0
47450;170;0;0;0
47550;162;0;0;0
47650;150;0;0;0
47750;151;0;0;0
47850;171;0;0;0
47950;168;0;0;0
48050;167;0;0;0
48150;154;0;0;0
48250;173;0;0;0
48350;178;0;0;0
48450;174;0;0;0
48550;166;0;0;0
48650;153;0;0;0
48750;139;0;0;0
48850;182;0;0;0
48950;187;0;0;0
49050;176;0;0;0
49150;173;0;0;0
49250;185;0;0;0
49350;171;0;0;0
49450;181;0;0;0
49550;251;0;0;0
49650;394;0;0;0
49750;763;0;0;0
49850;1515;0;0;0
49950;2595;0;0;0
