BinCenter (ps);Histo01;Histo02;Histo03;Histo04
10550;193;0;0;0
10650;183;1;1;0
10750;197;0;0;0
10850;189;0;0;0
10950;173;0;0;0
11050;175;0;0;0
11150;201;0;0;0
11250;198;0;0;0
11350;172;0;0;0
11450;175;0;0;0
11550;187;0;0;0
11650;199;0;0;0
11750;188;0;0;0
11850;210;1;1;0
11950;178;0;0;0
12050;193;0;0;0
12150;207;0;0;0
12250;172;0;0;0
12350;196;0;0;0
12450;194;0;0;0
12550;195;1;1;0
12650;212;0;0;0
12750;221;0;0;0
12850;239;0;0;0
12950;313;0;0;0
13050;609;0;0;0
13150;1113;0;0;0
13250;2140;0;0;0
13350;3156;0;0;0
13450;3356;0;0;0
13550;2573;0;0;0
13650;1404;0;0;0
13750;679;0;0;0
13850;381;0;0;0
13950;298;0;0;0
14050;219;0;0;0
14150;186;0;0;0
14250;202;0;0;0
14350;198;0;0;0
14450;180;0;0;0
14550;189;0;0;0
14650;190;0;0;0
14750;193;0;0;0
14850;193;0;0;0
14950;203;0;0;0
15050;175;0;0;0
15150;192;0;0;0
15250;184;0;0;0
15350;160;0;0;0
15450;201;0;0;0
15550;202;0;0;0
15650;191;0;0;0
15750;179;0;0;0
15850;197;0;0;0
15950;189;0;0;0
16050;190;0;0;0
16150;198;0;0;0
16250;184;0;0;0
16350;205;0;0;0
16450;190;0;0;0
16550;195;0;0;0
16650;183;0;0;0
16750;183;0;0;0
16850;191;0;0;0
16950;190;0;0;0
17050;220;0;0;0
17150;192;0;0;0
17250;207;0;0;0
17350;184;0;0;0
17450;202;0;0;0
17550;226;0;0;0
17650;188;0;0;0
17750;213;0;0;0
17850;200;0;0;0
17950;180;0;0;0
18050;198;0;0;0
18150;162;0;0;0
18250;178;0;0;0
18350;189;0;0;0
18450;197;0;0;0
18550;174;0;0;0
18650;184;0;0;0
18750;185;0;0;0
18850;169;0;0;0
18950;202;0;0;0
19050;194;0;0;0
19150;204;0;0;0
19250;217;0;0;0
19350;205;0;0;0
19450;221;0;0;0
19550;279;0;0;0
19650;401;0;0;0
19750;725;0;0;0
19850;1470;0;0;0
19950;2443;0;0;0
20050;3319;0;0;0
20150;3094;0;0;0
20250;2207;0;0;0
20350;1164;0;0;0
20450;546;0;0;0
20550;339;0;0;0
20650;225;0;0;0
20750;213;0;0;0
20850;193;0;0;0
20950;189;0;0;0
21050;180;0;0;0
21150;173;0;0;0
21250;183;0;0;0
21350;186;0;0;0
21450;213;0;0;0
21550;210;0;0;0
21650;201;0;0;0
21750;180;0;0;0
21850;185;0;0;0
21950;176;0;0;0
22050;191;0;0;0
22150;201;0;0;0
22250;205;0;0;0
22350;183;0;0;0
22450;196;0;0;0
22550;214;0;0;0
22650;197;0;0;0
22750;155;0;0;0
22850;173;0;0;0
22950;203;0;0;0
23050;181;0;0;0
23150;210;0;0;0
23250;224;0;0;0
23350;181;0;0;0
23450;198;0;0;0
23550;195;0;0;0
23650;198;0;0;0
23750;196;0;0;0
23850;188;0;0;0
23950;210;0;0;0
24050;207;0;0;0
24150;210;0;0;0
24250;186;0;0;0
24350;170;0;0;0
24450;200;0;0;0
24550;174;0;0;0
24650;216;0;0;0
24750;169;0;0;0
24850;182;0;0;0
24950;195;0;0;0
25050;176;0;0;0
25150;178;0;0;0
25250;197;0;0;0
25350;198;0;0;0
25450;185;0;0;0
25550;203;0;0;0
25650;206;0;0;0
25750;211;0;0;0
25850;205;0;0;0
25950;197;0;0;0
26050;212;0;0;0
26150;255;0;0;0
26250;314;0;0;0
26350;494;0;0;0
26450;930;0;0;0
26550;1728;0;0;0
26650;2746;0;0;0
26750;3324;0;0;0
26850;2962;0;0;0
26950;1901;0;0;0
27050;859;0;0;0
27150;457;0;0;0
27250;291;0;0;0
27350;234;0;0;0
27450;183;0;0;0
27550;226;0;0;0
27650;185;0;0;0
27750;183;0;0;0
27850;182;0;0;0
27950;170;0;0;0
28050;206;0;0;0
28150;191;0;0;0
28250;181;0;0;0
28350;187;0;0;0
28450;189;0;0;0
28550;192;0;0;0
28650;179;0;0;0
28750;182;0;0;0
28850;233;0;0;0
28950;176;0;0;0
29050;189;0;0;0
29150;182;0;0;0
29250;183;0;0;0
29350;211;0;0;0
29450;177;0;0;0
29550;197;0;0;0
29650;198;0;0;0
29750;196;0;0;0
29850;191;0;0;0
29950;204;0;0;0
30050;184;0;0;0
30150;189;0;0;0
30250;195;0;0;0
30350;199;0;0;0
30450;198;0;0;0
30550;181;0;0;0
30650;197;0;0;0
30750;190;0;0;0
30850;182;0;0;0
30950;183;0;0;0
31050;212;0;0;0
31150;182;0;0;0
31250;197;0;0;0
31350;185;0;0;0
31450;180;0;0;0
31550;200;0;0;0
31650;187;0;0;0
31750;177;0;0;0
31850;197;0;0;0
31950;204;0;0;0
32050;190;0;0;0
32150;173;0;0;0
32250;194;0;0;0
32350;171;0;0;0
32450;192;0;0;0
32550;190;0;0;0
32650;195;0;0;0
32750;219;0;0;0
32850;318;0;0;0
32950;308;0;0;0
33050;580;0;0;0
33150;1108;0;0;0
33250;2151;0;0;0
33350;3159;0;0;0
33450;3369;0;0;0
33550;2534;0;0;0
33650;1434;0;0;0
33750;707;0;0;0
33850;416;0;0;0
33950;291;0;0;0
34050;229;0;0;0
34150;167;0;0;0
34250;183;0;0;0
34350;186;0;0;0
34450;177;0;0;0
34550;189;0;0;0
34650;183;0;0;0
34750;178;0;0;0
34850;191;0;0;0
34950;176;0;0;0
35050;178;0;0;0
35150;189;0;0;0
35250;192;0;0;0
35350;184;0;0;0
35450;170;0;0;0
35550;180;0;0;0
35650;194;0;0;0
35750;194;0;0;0
35850;152;0;0;0
35950;186;0;0;0
36050;218;0;0;0
36150;208;0;0;0
36250;180;0;0;0
36350;203;0;0;0
36450;215;0;0;0
36550;179;0;0;0
36650;205;0;0;0
36750;179;0;0;0
36850;175;0;0;0
36950;190;0;0;0
37050;195;0;0;0
37150;183;0;0;0
37250;186;0;0;0
37350;200;0;0;0
37450;194;0;0;0
37550;188;0;0;0
37650;178;0;0;0
37750;185;0;0;0
37850;193;0;0;0
37950;190;0;0;0
38050;177;0;0;0
38150;187;0;0;0
38250;195;0;0;0
38350;180;0;0;0
38450;201;0;0;0
38550;175;0;0;0
38650;198;0;0;0
38750;182;0;0;0
38850;187;0;0;0
38950;196;0;0;0
39050;185;0;0;0
39150;149;0;0;0
39250;228;0;0;0
39350;205;0;0;0
39450;224;0;0;0
39550;284;0;0;0
39650;415;0;0;0
39750;742;0;0;0
39850;1437;0;0;0
39950;2532;0;0;0
40050;3389;0;0;0
40150;3142;0;0;0
40250;2183;0;0;0
40350;1169;0;0;0
40450;564;0;0;0
40550;363;0;0;0
40650;236;0;0;0
40750;203;0;0;0
40850;186;0;0;0
40950;178;0;0;0
41050;184;0;0;0
41150;160;0;0;0
41250;155;0;0;0
41350;177;0;0;0
41450;208;0;0;0
41550;160;0;0;0
41650;195;0;0;0
41750;189;0;0;0
41850;176;0;0;0
41950;162;0;0;0
42050;185;0;0;0
42150;231;0;0;0
42250;198;0;0;0
42350;182;0;0;0
42450;182;0;0;0
42550;218;0;0;0
42650;206;0;0;0
42750;193;0;0;0
42850;189;0;0;0
42950;221;0;0;0
43050;176;0;0;0
43150;191;0;0;0
43250;208;0;0;0
43350;219;0;0;0
43450;237;0;0;0
43550;192;0;0;0
43650;199;0;0;0
43750;204;0;0;0
43850;175;0;0;0
43950;199;0;0;0
44050;201;0;0;0
44150;160;0;0;0
44250;195;0;0;0
44350;206;0;0;0
44450;207;0;0;0
44550;168;0;0;0
44650;191;0;0;0
44750;191;0;0;0
44850;183;0;0;0
44950;165;0;0;0
45050;204;0;0;0
45150;181;0;0;0
45250;207;0;0;0
45350;186;0;0;0
45450;195;0;0;0
45550;208;0;0;0
45650;211;0;0;0
45750;199;0;0;0
45850;208;0;0;0
45950;208;0;0;0
46050;203;0;0;0
46150;241;0;0;0
46250;291;0;0;0
46350;429;0;0;0
46450;972;0;0;0
46550;1833;0;0;0
46650;2819;0;0;0
46750;3312;0;0;0
46850;2941;0;0;0
46950;1757;0;0;0
47050;893;0;0;0
47150;493;0;0;0
47250;290;0;0;0
47350;228;0;0;0
47450;211;0;0;0
47550;191;0;0;0
47650;164;0;0;0
47750;191;0;0;0
47850;177;0;0;0
47950;161;0;0;0
48050;170;0;0;0
48150;180;0;0;0
48250;180;0;0;0
48350;188;0;0;0
48450;193;0;0;0
48550;176;0;0;0
48650;169;0;0;0
48750;184;0;0;0
48850;184;0;0;0
48950;216;0;0;0
49050;185;0;0;0
49150;190;0;0;0
49250;213;0;0;0
49350;199;0;0;0
49450;204;0;0;0
49550;190;0;0;0
49650;192;0;0;0
49750;208;0;0;0
49850;195;0;0;0
49950;203;0;0;0
