time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;419284;422094;0;0;3910;0;0;0;0;0;0;0;0;0;0
2.00;49999945;419250;422025;0;0;3886;0;0;0;0;0;0;0;0;0;0
4.00;49999945;419196;422031;0;0;3969;0;0;0;0;0;0;0;0;0;0
6.00;49999945;419253;422083;0;0;3892;0;0;0;0;0;0;0;0;0;0
8.00;49999944;419228;421924;0;0;3911;0;0;0;0;0;0;0;0;0;0
10.00;49999945;419241;421924;0;0;4023;0;0;0;0;0;0;0;0;0;0
12.00;49999945;419152;421746;0;0;4031;0;0;0;0;0;0;0;0;0;0
14.00;49999945;419237;421892;0;0;4100;0;0;0;0;0;0;0;0;0;0
16.00;49999945;419103;421775;0;0;4078;0;0;0;0;0;0;0;0;0;0
18.00;49999945;419205;421915;0;0;4035;0;0;0;0;0;0;0;0;0;0
20.00;49999945;419325;421805;0;0;4093;0;0;0;0;0;0;0;0;0;0
22.00;49999945;419129;422016;0;0;4020;0;0;0;0;0;0;0;0;0;0
24.00;49999945;419126;421857;0;0;3952;0;0;0;0;0;0;0;0;0;0
26.01;49999945;419233;421845;0;0;3907;0;0;0;0;0;0;0;0;0;0
28.01;49999945;419102;421895;0;0;4013;0;0;0;0;0;0;0;0;0;0
30.01;49999945;419097;421930;0;0;4018;0;0;0;0;0;0;0;0;0;0
32.01;49999944;419062;421913;0;0;3903;0;0;0;0;0;0;0;0;0;0
34.01;49999945;419246;421865;0;0;4043;0;0;0;0;0;0;0;0;0;0
36.01;49999945;419187;421779;0;0;4050;0;0;0;0;0;0;0;0;0;0
38.01;49999945;419188;421904;0;0;3973;0;0;0;0;0;0;0;0;0;0
40.01;49999945;419124;421809;0;0;4043;0;0;0;0;0;0;0;0;0;0
42.01;49999945;419249;421922;0;0;3992;0;0;0;0;0;0;0;0;0;0
44.01;49999945;419124;421850;0;0;3983;0;0;0;0;0;0;0;0;0;0
46.01;49999945;418999;421772;0;0;3991;0;0;0;0;0;0;0;0;0;0
48.01;49999945;419096;421793;0;0;4015;0;0;0;0;0;0;0;0;0;0
50.01;49999945;419109;421809;0;0;3957;0;0;0;0;0;0;0;0;0;0
52.01;49999944;419064;422002;0;0;4051;0;0;0;0;0;0;0;0;0;0
54.01;49999945;419130;421884;0;0;3980;0;0;0;0;0;0;0;0;0;0
56.01;49999945;419126;421911;0;0;3985;0;0;0;0;0;0;0;0;0;0
58.01;49999945;419050;421887;0;0;4112;0;0;0;0;0;0;0;0;0;0
