time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;134413;143617;0;0;3295;0;0;0;0;0;0;0;0;0;0
2.00;49999944;133972;142629;0;0;3243;0;0;0;0;0;0;0;0;0;0
4.00;49999945;134714;143058;0;0;3395;0;0;0;0;0;0;0;0;0;0
6.00;49999945;134802;143267;0;0;3324;0;0;0;0;0;0;0;0;0;0
8.00;49999945;135210;143576;0;0;3306;0;0;0;0;0;0;0;0;0;0
10.00;49999945;134693;143364;0;0;3303;0;0;0;0;0;0;0;0;0;0
12.00;49999945;134399;143255;0;0;3322;0;0;0;0;0;0;0;0;0;0
14.00;49999945;134191;142730;0;0;3337;0;0;0;0;0;0;0;0;0;0
16.00;49999945;134289;143308;0;0;3276;0;0;0;0;0;0;0;0;0;0
18.00;49999944;134853;143592;0;0;3306;0;0;0;0;0;0;0;0;0;0
20.00;49999945;134641;142805;0;0;3365;0;0;0;0;0;0;0;0;0;0
22.00;49999945;134721;143361;0;0;3325;0;0;0;0;0;0;0;0;0;0
24.00;49999945;134665;143158;0;0;3347;0;0;0;0;0;0;0;0;0;0
26.00;49999944;134732;143704;0;0;3327;0;0;0;0;0;0;0;0;0;0
28.01;49999945;134546;142985;0;0;3353;0;0;0;0;0;0;0;0;0;0
30.01;49999945;135207;144060;0;0;3290;0;0;0;0;0;0;0;0;0;0
32.01;49999944;134472;144204;0;0;3279;0;0;0;0;0;0;0;0;0;0
34.01;49999945;134623;143257;0;0;3297;0;0;0;0;0;0;0;0;0;0
36.01;49999945;134532;143544;0;0;3312;0;0;0;0;0;0;0;0;0;0
38.01;49999945;134996;143016;0;0;3354;0;0;0;0;0;0;0;0;0;0
40.01;49999944;134457;143287;0;0;3257;0;0;0;0;0;0;0;0;0;0
42.01;49999945;134468;142913;0;0;3312;0;0;0;0;0;0;0;0;0;0
44.01;49999945;134949;143535;0;0;3357;0;0;0;0;0;0;0;0;0;0
46.01;49999945;134636;143229;0;0;3284;0;0;0;0;0;0;0;0;0;0
48.01;49999945;134709;143332;0;0;3294;0;0;0;0;0;0;0;0;0;0
50.01;49999944;134754;144039;0;0;3352;0;0;0;0;0;0;0;0;0;0
52.01;49999945;134688;143278;0;0;3306;0;0;0;0;0;0;0;0;0;0
54.01;49999945;134059;143202;0;0;3316;0;0;0;0;0;0;0;0;0;0
56.01;49999945;134314;143253;0;0;3404;0;0;0;0;0;0;0;0;0;0
58.01;49999945;133752;142238;0;0;3317;0;0;0;0;0;0;0;0;0;0
