time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999945;211621;222963;0;0;4580;0;0;0;0;0;0;0;0;0;0
2.00;49999945;211539;222285;0;0;4641;0;0;0;0;0;0;0;0;0;0
4.00;49999944;211284;222201;0;0;4648;0;0;0;0;0;0;0;0;0;0
6.00;49999945;211589;222679;0;0;4668;0;0;0;0;0;0;0;0;0;0
8.00;49999945;210688;222215;0;0;4630;0;0;0;0;0;0;0;0;0;0
10.00;49999945;211233;222900;0;0;4721;0;0;0;0;0;0;0;0;0;0
12.00;49999945;210583;221701;0;0;4608;0;0;0;0;0;0;0;0;0;0
14.00;49999945;211375;221671;0;0;4601;0;0;0;0;0;0;0;0;0;0
16.00;49999945;210530;221818;0;0;4723;0;0;0;0;0;0;0;0;0;0
18.00;49999945;211320;222018;0;0;4575;0;0;0;0;0;0;0;0;0;0
20.00;49999945;210932;221715;0;0;4656;0;0;0;0;0;0;0;0;0;0
22.00;49999945;211236;222116;0;0;4464;0;0;0;0;0;0;0;0;0;0
24.01;49999944;211020;222618;0;0;4613;0;0;0;0;0;0;0;0;0;0
26.01;49999945;210732;222484;0;0;4599;0;0;0;0;0;0;0;0;0;0
28.01;49999945;210696;221521;0;0;4649;0;0;0;0;0;0;0;0;0;0
30.01;49999945;211639;222710;0;0;4629;0;0;0;0;0;0;0;0;0;0
32.01;49999944;210777;221767;0;0;4586;0;0;0;0;0;0;0;0;0;0
34.01;49999945;211617;222268;0;0;4596;0;0;0;0;0;0;0;0;0;0
36.01;49999945;211497;221673;0;0;4616;0;0;0;0;0;0;0;0;0;0
38.01;49999945;210892;222475;0;0;4725;0;0;0;0;0;0;0;0;0;0
40.01;49999945;210521;221561;0;0;4559;0;0;0;0;0;0;0;0;0;0
42.01;49999945;211144;221649;0;0;4617;0;0;0;0;0;0;0;0;0;0
44.01;49999945;211031;221484;0;0;4582;0;0;0;0;0;0;0;0;0;0
46.01;49999945;210922;221847;0;0;4705;0;0;0;0;0;0;0;0;0;0
48.01;49999945;210780;221365;0;0;4642;0;0;0;0;0;0;0;0;0;0
50.01;49999945;211487;222084;0;0;4659;0;0;0;0;0;0;0;0;0;0
52.01;49999945;211057;222003;0;0;4654;0;0;0;0;0;0;0;0;0;0
54.01;49999945;211265;222880;0;0;4591;0;0;0;0;0;0;0;0;0;0
56.01;49999945;211253;222367;0;0;4602;0;0;0;0;0;0;0;0;0;0
58.01;49999945;211070;222969;0;0;4607;0;0;0;0;0;0;0;0;0;0
