time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;99968813;2997;3743;5422;0;0;16;0;6;0;0;0;0;0;0;0
2.00;99966881;2967;3660;5553;0;0;15;0;13;0;0;0;0;0;0;0
4.00;99972944;3062;3630;5572;0;0;17;0;11;0;0;0;0;0;0;0
6.00;99965187;3058;3713;5598;0;0;12;0;13;0;0;0;0;0;0;0
8.00;99971107;3063;3671;5680;0;0;17;0;10;0;0;0;0;0;0;0
10.00;99974718;2940;3576;5784;0;0;17;0;14;0;0;0;0;0;0;0
12.00;99979040;2960;3754;5744;0;0;10;0;17;0;0;0;0;0;0;0
14.00;99978745;3137;3622;5726;0;0;15;0;9;0;0;0;0;0;0;0
16.00;99973286;3040;3663;5764;0;0;8;0;6;0;0;0;0;0;0;0
18.00;99975128;3031;3628;5788;0;0;14;0;8;0;0;0;0;0;0;0
20.00;99976386;2962;3628;5676;0;0;17;0;8;0;0;0;0;0;0;0
22.00;99977839;3074;3659;5752;0;0;17;0;9;0;0;0;0;0;0;0
24.00;99974482;2980;3612;5699;0;0;18;0;16;0;0;0;0;0;0;0
26.00;99977706;3027;3673;5787;0;0;14;0;10;0;0;0;0;0;0;0
28.00;99978142;2958;3695;5624;0;0;15;0;8;0;0;0;0;0;0;0
30.01;99980327;3146;3504;5717;0;0;15;0;12;0;0;0;0;0;0;0
32.01;99981413;2978;3533;5768;0;0;14;0;12;0;0;0;0;0;0;0
34.01;99986117;3057;3625;5925;0;0;19;0;16;0;0;0;0;0;0;0
36.01;99981389;3018;3677;5676;0;0;12;0;14;0;0;0;0;0;0;0
38.01;99983209;2948;3606;5871;0;0;11;0;8;0;0;0;0;0;0;0
40.01;99982116;3023;3408;5832;0;0;16;0;12;0;0;0;0;0;0;0
42.01;99979286;2833;3685;5730;0;0;10;0;9;0;0;0;0;0;0;0
44.01;99976816;2955;3539;5675;0;1;12;0;13;0;0;0;0;0;0;0
46.01;99982615;2993;3576;5855;0;0;15;0;17;0;0;0;0;0;0;0
48.01;99978332;3125;3689;5781;0;0;22;0;11;0;0;0;0;0;0;0
50.01;99974968;3028;3543;5694;0;0;15;0;19;0;0;0;0;0;0;0
52.01;99976674;2842;3512;5586;0;0;14;0;13;0;0;0;0;0;0;0
54.01;99970088;2874;3611;5580;0;0;17;0;13;0;0;0;0;0;0;0
56.01;99972719;2913;3668;5472;0;0;14;0;9;0;0;0;0;0;0;0
58.01;99977140;2913;3720;5727;0;0;8;0;6;0;0;0;0;0;0;0
