timestamp,elapsed_s,power_dBm
2026-08-18 15:45:27.387137,89.00196479999795,-0.940789
2026-08-18 15:45:28.388545,90.00337099999888,-0.939294
2026-08-18 15:45:29.387022,91.00185299999794,-0.935091
2026-08-18 15:45:30.388478,92.0033033999971,-0.932107
2026-08-18 15:45:31.387092,93.00192279999828,-0.939866
2026-08-18 15:45:32.387128,94.0019590999982,-0.930446
2026-08-18 15:45:33.387046,95.00187719999667,-0.92783
2026-08-18 15:45:34.387034,96.00186529999701,-0.92911
2026-08-18 15:45:35.388175,97.00300569999672,-0.928427
2026-08-18 15:45:36.387050,98.00188100000014,-0.927062
2026-08-18 15:45:37.388585,99.00341179999668,-0.923646
2026-08-18 15:45:38.387561,100.00239059999876,-0.923219
2026-08-18 15:45:39.387068,101.00189989999853,-0.920607
2026-08-18 15:45:40.388517,102.00334799999837,-0.926072
2026-08-18 15:45:41.387113,103.00194209999972,-0.926069
2026-08-18 15:45:42.387280,104.0021104999978,-0.928493
2026-08-18 15:45:43.388004,105.00283449999915,-0.924618
2026-08-18 15:45:44.387038,106.00186859999667,-0.921948
2026-08-18 15:45:45.387180,107.00188629999684,-0.928658
2026-08-18 15:45:46.387029,108.00186019999819,-0.931044
2026-08-18 15:45:47.387074,109.00190459999794,-0.928165
2026-08-18 15:45:48.387126,110.00195489999896,-0.929809
2026-08-18 15:45:49.387068,111.0018992999976,-0.930379
2026-08-18 15:45:50.387251,112.00207709999813,-0.931962
2026-08-18 15:45:51.387070,113.00190139999904,-0.929953
2026-08-18 15:45:52.388258,114.00308169999698,-0.932884
2026-08-18 15:45:53.387031,115.00186189999658,-0.936041
2026-08-18 15:45:54.388224,116.00304959999994,-0.936568
2026-08-18 15:45:55.388202,117.00303329999952,-0.932521
2026-08-18 15:45:56.387042,118.00187259999802,-0.933704
2026-08-18 15:45:57.388210,119.00304109999706,-0.93594
2026-08-18 15:45:58.388097,120.0029254000001,-0.935219
2026-08-18 15:45:59.388017,121.0028465999967,-0.932191
2026-08-18 15:46:00.388493,122.00332389999676,-0.937469
2026-08-18 15:46:01.387177,123.00200779999795,-0.933797
2026-08-18 15:46:02.387052,124.00188269999853,-0.934162
2026-08-18 15:46:03.387088,125.00191809999887,-0.930248
2026-08-18 15:46:04.388237,126.00306289999935,-0.933443
2026-08-18 15:46:05.387180,127.00200939999922,-0.935862
2026-08-18 15:46:06.388103,128.0029340000001,-0.925694
2026-08-18 15:46:07.388474,129.00330349999786,-0.927031
2026-08-18 15:46:08.387123,130.0019519999987,-0.928941
2026-08-18 15:46:09.388624,131.00344969999787,-0.925193
2026-08-18 15:46:10.387005,132.00183609999658,-0.924641
2026-08-18 15:46:11.387094,133.0019231999977,-0.924616
2026-08-18 15:46:12.387090,134.0019203999982,-0.920805
2026-08-18 15:46:13.388148,135.00297890000002,-0.921262
2026-08-18 15:46:14.388010,136.00284079999983,-0.922389
2026-08-18 15:46:15.388317,137.0031476999975,-0.92581
2026-08-18 15:46:16.387012,138.0018431999997,-0.922006
2026-08-18 15:46:17.387008,139.00183939999988,-0.924391
2026-08-18 15:46:18.388004,140.0028354999995,-0.925145
2026-08-18 15:46:19.387479,141.00231009999698,-0.924764
2026-08-18 15:46:20.388383,142.0032128999992,-0.924699
2026-08-18 15:46:21.388321,143.00315209999826,-0.927217
2026-08-18 15:46:22.387431,144.00226279999697,-0.924386
2026-08-18 15:46:23.386990,145.00182099999802,-0.927742
2026-08-18 15:46:24.388019,146.0028502999994,-0.929417
2026-08-18 15:46:25.387004,147.00183399999878,-0.931555
2026-08-18 15:46:26.387530,148.0023599999986,-0.930829
2026-08-18 15:46:27.388147,149.00297469999714,-0.93034
2026-08-18 15:46:28.388021,150.0028526999995,-0.928938
2026-08-18 15:46:29.387986,151.0028179999972,-0.932666
2026-08-18 15:46:30.388411,152.00323809999827,-0.929627
2026-08-18 15:46:31.388453,153.00328389999777,-0.931661
2026-08-18 15:46:32.388510,154.00333669999964,-0.93187
2026-08-18 15:46:33.388591,155.00341750000007,-0.931163
2026-08-18 15:46:34.386985,156.0018160999971,-0.934149
2026-08-18 15:46:35.387007,157.0018377999986,-0.935884
2026-08-18 15:46:36.387095,158.00192439999955,-0.934803
2026-08-18 15:46:37.387018,159.00184929999887,-0.936431
2026-08-18 15:46:38.388121,160.00295059999917,-0.934746
2026-08-18 15:46:39.387151,161.0019797999994,-0.934762
2026-08-18 15:46:40.387963,162.00279519999822,-0.939665
2026-08-18 15:46:41.387063,163.00189269999828,-0.937203
2026-08-18 15:46:42.387429,164.00225959999807,-0.938023
2026-08-18 15:46:43.388424,165.00325569999768,-0.94068
2026-08-18 15:46:44.388320,166.003146199997,-0.939098
2026-08-18 15:46:45.387011,167.00184239999726,-0.941565
2026-08-18 15:46:46.388011,168.00284159999865,-0.938942
2026-08-18 15:46:47.387362,169.00219279999874,-0.94285
2026-08-18 15:46:48.388866,170.00369079999655,-0.940287
2026-08-18 15:46:49.386968,171.0017986999992,-0.936534
2026-08-18 15:46:50.388024,172.00285429999713,-0.934804
2026-08-18 15:46:51.387297,173.00212789999932,-0.937924
2026-08-18 15:46:52.388000,174.00283179999678,-0.936587
2026-08-18 15:46:53.388450,175.00328109999828,-0.939605
2026-08-18 15:46:54.387031,176.00186199999735,-0.940684
2026-08-18 15:46:55.388297,177.00312789999953,-0.93997
2026-08-18 15:46:56.388542,178.00336919999972,-0.942572
2026-08-18 15:46:57.386999,179.00182999999743,-0.94337
2026-08-18 15:46:58.388419,180.00324999999793,-0.943924
2026-08-18 15:46:59.387168,181.00199559999965,-0.942097
2026-08-18 15:47:00.388089,182.00291699999798,-0.945262
2026-08-18 15:47:01.386990,183.00182179999683,-0.942987
2026-08-18 15:47:02.387008,184.0018386999982,-0.945109
2026-08-18 15:47:03.386994,185.00182549999954,-0.944314
2026-08-18 15:47:04.387022,186.00185289999717,-0.944626
2026-08-18 15:47:05.388129,187.00295529999858,-0.946628
2026-08-18 15:47:06.387019,188.0018495999975,-0.942093
2026-08-18 15:47:07.388209,189.00303589999749,-0.942092
2026-08-18 15:47:08.388141,190.0029693999968,-0.944774
2026-08-18 15:47:09.388330,191.00316119999843,-0.938642
2026-08-18 15:47:10.388459,192.0032898999998,-0.935043
2026-08-18 15:47:11.388455,193.00328539999828,-0.938028
2026-08-18 15:47:12.388441,194.00327219999963,-0.937936
2026-08-18 15:47:13.388024,195.00285529999746,-0.940842
2026-08-18 15:47:14.387047,196.00187670000014,-0.943858
2026-08-18 15:47:15.387003,197.00183379999726,-0.940694
2026-08-18 15:47:16.386980,198.00181139999768,-0.941812
2026-08-18 15:47:17.387047,199.00187709999955,-0.94137
2026-08-18 15:47:18.388240,200.00307059999977,-0.944358
2026-08-18 15:47:19.388208,201.00303299999723,-0.943013
2026-08-18 15:47:20.386967,202.00179819999903,-0.940598
2026-08-18 15:47:21.388062,203.00289079999857,-0.937023
2026-08-18 15:47:22.388083,204.00291209999705,-0.937117
2026-08-18 15:47:23.387988,205.0028183999966,-0.944573
2026-08-18 15:47:24.387975,206.00280649999695,-0.935309
2026-08-18 15:47:25.388091,207.00291819999984,-0.937797
2026-08-18 15:47:26.386997,208.00182799999675,-0.943029
2026-08-18 15:47:27.388109,209.00293429999874,-0.942134
2026-08-18 15:47:28.388090,210.00291989999823,-0.943805
2026-08-18 15:47:29.386946,211.00177819999953,-0.946146
2026-08-18 15:47:30.386997,212.00182829999903,-0.942062
2026-08-18 15:47:31.386991,213.0018216999997,-0.936306
2026-08-18 15:47:32.387254,214.00207899999805,-0.934811
2026-08-18 15:47:33.388060,215.00289129999874,-0.941318
2026-08-18 15:47:34.388558,216.00338329999795,-0.939149
2026-08-18 15:47:35.387309,217.00213489999805,-0.940084
2026-08-18 15:47:36.386987,218.001817999997,-0.941941
2026-08-18 15:47:37.387009,219.00184009999793,-0.939965
2026-08-18 15:47:38.387490,220.00231659999918,-0.936654
2026-08-18 15:47:39.388677,221.00350239999898,-0.93621
2026-08-18 15:47:40.387389,222.00221949999832,-0.937209
2026-08-18 15:47:41.387155,223.00198159999854,-0.937641
2026-08-18 15:47:42.388203,224.00303089999943,-0.938664
2026-08-18 15:47:43.387090,225.0019199999988,-0.928916
2026-08-18 15:47:44.388398,226.0032289999981,-0.931292
2026-08-18 15:47:45.387003,227.00183409999954,-0.932297
2026-08-18 15:47:46.386983,228.00181289999819,-0.933877
2026-08-18 15:47:47.388175,229.00300149999748,-0.938159
2026-08-18 15:47:48.388041,230.00287129999924,-0.93944
2026-08-18 15:47:49.388082,231.00290979999772,-0.932914
2026-08-18 15:47:50.388387,232.00321819999954,-0.939477
2026-08-18 15:47:51.386937,233.00176849999843,-0.935489
2026-08-18 15:47:52.386983,234.00181319999683,-0.93826
2026-08-18 15:47:53.387004,235.00183499999912,-0.944682
2026-08-18 15:47:54.388186,236.00301189999664,-0.941329
2026-08-18 15:47:55.387986,237.00281689999974,-0.933073
2026-08-18 15:47:56.388331,238.00316149999708,-0.935691
2026-08-18 15:47:57.386998,239.00182869999844,-0.935423
2026-08-18 15:47:58.388496,240.00332459999845,-0.930604
2026-08-18 15:47:59.387162,241.0019887999988,-0.933187
2026-08-18 15:48:00.387030,242.00186079999912,-0.933322
2026-08-18 15:48:01.387410,243.00223959999857,-0.92927
2026-08-18 15:48:02.387943,244.00277299999652,-0.927513
2026-08-18 15:48:03.387100,245.0019304999987,-0.925927
2026-08-18 15:48:04.388069,246.00289909999992,-0.932311
2026-08-18 15:48:05.387368,247.00219829999696,-0.93029
2026-08-18 15:48:06.387929,248.00276049999957,-0.930999
2026-08-18 15:48:07.387943,249.00277409999762,-0.932144
2026-08-18 15:48:08.386947,250.001777999998,-0.931009
2026-08-18 15:48:09.388343,251.0031738999969,-0.934012
2026-08-18 15:48:10.387969,252.00280009999915,-0.931934
2026-08-18 15:48:11.388254,253.00308479999876,-0.930414
2026-08-18 15:48:12.388375,254.00320589999683,-0.935225
2026-08-18 15:48:13.388506,255.00333319999845,-0.93227
2026-08-18 15:48:14.386980,256.0018108999975,-0.938641
2026-08-18 15:48:15.388556,257.00338249999913,-0.936827
2026-08-18 15:48:16.388090,258.00291979999747,-0.931915
2026-08-18 15:48:17.388088,259.0029177999968,-0.933852
2026-08-18 15:48:18.386989,260.0018199999977,-0.931398
2026-08-18 15:48:19.386958,261.00178839999717,-0.928521
2026-08-18 15:48:20.387485,262.00231039999926,-0.934902
2026-08-18 15:48:21.388082,263.002912699998,-0.933661
2026-08-18 15:48:22.387307,264.0021381999977,-0.932532
2026-08-18 15:48:23.388173,265.0029996999983,-0.932709
2026-08-18 15:48:24.387974,266.0028050000001,-0.933832
2026-08-18 15:48:25.387284,267.0021155999966,-0.931826
2026-08-18 15:48:26.386959,268.00179039999784,-0.935358
2026-08-18 15:48:27.386963,269.0017934999996,-0.939418
2026-08-18 15:48:28.387080,270.0019104999992,-0.927738
2026-08-18 15:48:29.386945,271.00177729999996,-0.926371
2026-08-18 15:48:30.387022,272.00185339999734,-0.93542
2026-08-18 15:48:31.386969,273.0017998999974,-0.934512
2026-08-18 15:48:32.388386,274.0032164999975,-0.932785
2026-08-18 15:48:33.388228,275.003053299999,-0.934076
2026-08-18 15:48:34.387362,276.00219389999984,-0.930687
2026-08-18 15:48:35.388532,277.0033594999986,-0.925376
2026-08-18 15:48:36.387039,278.00186929999836,-0.931214
2026-08-18 15:48:37.388410,279.0032405999991,-0.92599
2026-08-18 15:48:38.386989,280.0018190999981,-0.924046
2026-08-18 15:48:39.388408,281.00323919999937,-0.92623
2026-08-18 15:48:40.388300,282.00313019999885,-0.923542
2026-08-18 15:48:41.388162,283.0029926999996,-0.925169
2026-08-18 15:48:42.386957,284.00178830000004,-0.923175
2026-08-18 15:48:43.388159,285.0029856999972,-0.928535
2026-08-18 15:48:44.388194,286.0030205999974,-0.930158
2026-08-18 15:48:45.387110,287.0019377999997,-0.92621
2026-08-18 15:48:46.387027,288.00185679999777,-0.929952
2026-08-18 15:48:47.386945,289.0017755999979,-0.929074
2026-08-18 15:48:48.387931,290.00276159999703,-0.931498
2026-08-18 15:48:49.387089,291.0019180999989,-0.933306
2026-08-18 15:48:50.386948,292.0017798999979,-0.93481
2026-08-18 15:48:51.386971,293.0018014999987,-0.930417
2026-08-18 15:48:52.386965,294.0017962999991,-0.932928
2026-08-18 15:48:53.388418,295.00324739999996,-0.931155
2026-08-18 15:48:54.386969,296.00179930000013,-0.936216
2026-08-18 15:48:55.388306,297.00313729999834,-0.936682
2026-08-18 15:48:56.386993,298.0018241999969,-0.933074
2026-08-18 15:48:57.387338,299.0021686999971,-0.936614
2026-08-18 15:48:58.388480,300.00330649999887,-0.938991
2026-08-18 15:48:59.388436,301.0032661999976,-0.935762
2026-08-18 15:49:00.387242,302.00206869999965,-0.938319
2026-08-18 15:49:01.386966,303.00179619999835,-0.937495
2026-08-18 15:49:02.388171,304.0030013999967,-0.938662
2026-08-18 15:49:03.387087,305.0019149999971,-0.93619
2026-08-18 15:49:04.416928,306.0317584999975,-0.943015
2026-08-18 15:49:05.388057,307.00288589999764,-0.939732
2026-08-18 15:49:06.388053,308.0028839999977,-0.937366
2026-08-18 15:49:07.386912,309.00174329999936,-0.941344
2026-08-18 15:49:08.386940,310.0017708999985,-0.937287
2026-08-18 15:49:09.387943,311.00277449999703,-0.931687
2026-08-18 15:49:10.388130,312.00295919999917,-0.93838
2026-08-18 15:49:11.388619,313.00344389999736,-0.931896
2026-08-18 15:49:12.388101,314.00292759999866,-0.93361
2026-08-18 15:49:13.388376,315.0032070999987,-0.937526
2026-08-18 15:49:14.388395,316.00322519999827,-0.929638
2026-08-18 15:49:15.386962,317.00179269999717,-0.933913
2026-08-18 15:49:16.388234,318.0030642999991,-0.932162
2026-08-18 15:49:17.388406,319.0032358999997,-0.933734
2026-08-18 15:49:18.388137,320.00296789999993,-0.938304
2026-08-18 15:49:19.388480,321.0033076999971,-0.934909
2026-08-18 15:49:20.387083,322.0019137999989,-0.929666
2026-08-18 15:49:21.388242,323.0030719999995,-0.932213
2026-08-18 15:49:22.387224,324.0020541999984,-0.931264
2026-08-18 15:49:23.387326,325.00215749999916,-0.931524
2026-08-18 15:49:24.388471,326.00330159999794,-0.931663
2026-08-18 15:49:25.387379,327.00221059999967,-0.93665
2026-08-18 15:49:26.387319,328.0021495000001,-0.933287
2026-08-18 15:49:27.388021,329.00284719999763,-0.931753
2026-08-18 15:49:28.387999,330.0028306999993,-0.932287
2026-08-18 15:49:29.386986,331.00180289999844,-0.934037
2026-08-18 15:49:30.388092,332.0029227999985,-0.933914
2026-08-18 15:49:31.386934,333.0017654999974,-0.935732
2026-08-18 15:49:32.388264,334.0030915999996,-0.930984
2026-08-18 15:49:33.387043,335.00187430000005,-0.935652
2026-08-18 15:49:34.388461,336.003292399997,-0.931925
2026-08-18 15:49:35.388138,337.00296889999663,-0.928753
2026-08-18 15:49:36.388442,338.00327259999904,-0.934742
2026-08-18 15:49:37.388437,339.0032676999981,-0.937467
2026-08-18 15:49:38.388432,340.0032629999987,-0.934383
2026-08-18 15:49:39.388492,341.00332069999786,-0.938682
2026-08-18 15:49:40.388167,342.00299229999655,-0.93404
2026-08-18 15:49:41.388568,343.00339379999787,-0.936709
2026-08-18 15:49:42.388006,344.00283579999814,-0.935806
2026-08-18 15:49:43.388173,345.00299989999985,-0.936008
2026-08-18 15:49:44.388005,346.0028354999995,-0.938536
2026-08-18 15:49:45.388086,347.0029129999966,-0.936976
2026-08-18 15:49:46.387971,348.00280219999695,-0.940179
2026-08-18 15:49:47.388022,349.00285139999687,-0.941065
2026-08-18 15:49:48.388158,350.0029837999973,-0.944159
2026-08-18 15:49:49.386931,351.00176179999835,-0.940717
2026-08-18 15:49:50.387935,352.0027657999999,-0.945007
2026-08-18 15:49:51.388487,353.00331789999836,-0.942522
2026-08-18 15:49:52.387912,354.0027428999965,-0.945049
2026-08-18 15:49:53.386985,355.0018147999981,-0.945154
2026-08-18 15:49:54.388419,356.00325019999946,-0.943436
2026-08-18 15:49:55.388369,357.0032003999986,-0.944151
2026-08-18 15:49:56.388092,358.00292259999696,-0.936933
2026-08-18 15:49:57.388363,359.00319429999945,-0.943849
2026-08-18 15:49:58.388459,360.00328589999845,-0.943514
2026-08-18 15:49:59.388345,361.0031760999991,-0.939335
2026-08-18 15:50:00.387935,362.00276649999796,-0.94023
2026-08-18 15:50:01.388469,363.0032962999976,-0.938743
2026-08-18 15:50:02.388102,364.00293279999823,-0.938664
2026-08-18 15:50:03.388303,365.003133299997,-0.93873
2026-08-18 15:50:04.388118,366.0029450999973,-0.942764
2026-08-18 15:50:05.386910,367.0017408999993,-0.944752
2026-08-18 15:50:06.388088,368.00291509999806,-0.941242
2026-08-18 15:50:07.386939,369.0017698999982,-0.945525
2026-08-18 15:50:08.387938,370.00276889999805,-0.936695
2026-08-18 15:50:09.386993,371.00182309999946,-0.937451
2026-08-18 15:50:10.388042,372.0028714,-0.93688
2026-08-18 15:50:11.388288,373.0031186999986,-0.939774
2026-08-18 15:50:12.387013,374.0018440999993,-0.942481
2026-08-18 15:50:13.386907,375.0017377999975,-0.945459
2026-08-18 15:50:14.387888,376.00271919999796,-0.946149
2026-08-18 15:50:15.386928,377.00175789999776,-0.943716
2026-08-18 15:50:16.386922,378.0017528999997,-0.940478
2026-08-18 15:50:17.386909,379.0017396999974,-0.943286
2026-08-18 15:50:18.388181,380.0030111999986,-0.949009
2026-08-18 15:50:19.386916,381.0017466999998,-0.942504
2026-08-18 15:50:20.387025,382.00185569999667,-0.942376
2026-08-18 15:50:21.388146,383.0029767999986,-0.939474
2026-08-18 15:50:22.387113,384.00194179999744,-0.941095
2026-08-18 15:50:23.388319,385.0031499999968,-0.937211
2026-08-18 15:50:24.387916,386.00274649999847,-0.934106
2026-08-18 15:50:25.386912,387.00174269999843,-0.937219
2026-08-18 15:50:26.388127,388.0029539999996,-0.93056
2026-08-18 15:50:27.388409,389.0032403999976,-0.934872
2026-08-18 15:50:28.388104,390.0029301999966,-0.931783
2026-08-18 15:50:29.387935,391.0027663000001,-0.927452
2026-08-18 15:50:30.387208,392.0020325999976,-0.9271
2026-08-18 15:50:31.387951,393.0027814999994,-0.927894
2026-08-18 15:50:32.388444,394.00327339999785,-0.934582
2026-08-18 15:50:33.388350,395.00318109999716,-0.928828
2026-08-18 15:50:34.388301,396.00313169999936,-0.930366
2026-08-18 15:50:35.388454,397.00328079999963,-0.928605
2026-08-18 15:50:36.388390,398.00322069999675,-0.931492
2026-08-18 15:50:37.388357,399.00318819999666,-0.928295
2026-08-18 15:50:38.388336,400.0031662000001,-0.931561
2026-08-18 15:50:39.388176,401.0030071999972,-0.935452
2026-08-18 15:50:40.388477,402.0033033999971,-0.937097
2026-08-18 15:50:41.388080,403.0029106999973,-0.932242
2026-08-18 15:50:42.388329,404.0031596999979,-0.936416
2026-08-18 15:50:43.386910,405.0017411999979,-0.93328
2026-08-18 15:50:44.388130,406.00295699999697,-0.937219
2026-08-18 15:50:45.387994,407.00282179999704,-0.932757
2026-08-18 15:50:46.386895,408.00172549999843,-0.931839
2026-08-18 15:50:47.386923,409.00175449999733,-0.934671
2026-08-18 15:50:48.388065,410.0028902999984,-0.927277
2026-08-18 15:50:49.387921,411.00275169999804,-0.925895
2026-08-18 15:50:50.386991,412.0018177999991,-0.927387
2026-08-18 15:50:51.387913,413.002743699999,-0.928375
2026-08-18 15:50:52.388126,414.00295619999815,-0.929472
2026-08-18 15:50:53.388346,415.00317719999657,-0.932049
2026-08-18 15:50:54.386941,416.00177149999945,-0.929013
2026-08-18 15:50:55.388070,417.0028949999978,-0.930194
2026-08-18 15:50:56.388241,418.00307229999817,-0.931291
2026-08-18 15:50:57.388329,419.00315989999945,-0.934289
2026-08-18 15:50:58.387925,420.00275429999965,-0.934463
2026-08-18 15:50:59.386930,421.0017611999974,-0.934007
2026-08-18 15:51:00.388344,422.00317449999784,-0.930858
2026-08-18 15:51:01.388341,423.0031711999982,-0.934868
2026-08-18 15:51:02.388375,424.0032057999997,-0.936471
2026-08-18 15:51:03.388329,425.00316009999733,-0.935616
2026-08-18 15:51:04.386981,426.00181149999844,-0.934101
2026-08-18 15:51:05.387120,427.0019468999999,-0.933697
2026-08-18 15:51:06.388236,428.003067499998,-0.931197
2026-08-18 15:51:07.387966,429.00279549999686,-0.936472
2026-08-18 15:51:08.387302,430.0021330999989,-0.937216
2026-08-18 15:51:09.388238,431.0030685999991,-0.933907
2026-08-18 15:51:10.387922,432.0027519999967,-0.93351
2026-08-18 15:51:11.387972,433.0028007999972,-0.93446
2026-08-18 15:51:12.388189,434.0030176,-0.928552
2026-08-18 15:51:13.388037,435.0028682999982,-0.928487
2026-08-18 15:51:14.388329,436.00316029999885,-0.930226
2026-08-18 15:51:15.388353,437.00318309999784,-0.921222
2026-08-18 15:51:16.388315,438.00314519999665,-0.919204
2026-08-18 15:51:17.388308,439.0031390999975,-0.924373
2026-08-18 15:51:18.388557,440.00338289999854,-0.928771
2026-08-18 15:51:19.388110,441.0029411999967,-0.929576
2026-08-18 15:51:20.388031,442.0028569999995,-0.924378
2026-08-18 15:51:21.388314,443.0031447000001,-0.926059
2026-08-18 15:51:22.386927,444.0017552999998,-0.925345
2026-08-18 15:51:23.388347,445.00317289999657,-0.930794
2026-08-18 15:51:24.387135,446.0019656999975,-0.930019
2026-08-18 15:51:25.387038,447.00186419999955,-0.926458
2026-08-18 15:51:26.388226,448.0030571999996,-0.930975
2026-08-18 15:51:27.388324,449.00315469999987,-0.93098
2026-08-18 15:51:28.388007,450.0028323999977,-0.929805
2026-08-18 15:51:29.387865,451.0026967999984,-0.932082
2026-08-18 15:51:30.387893,452.00272389999736,-0.931304
2026-08-18 15:51:31.388080,453.00290649999806,-0.93498
2026-08-18 15:51:32.388007,454.00283469999704,-0.931587
2026-08-18 15:51:33.387868,455.0026982999989,-0.929423
2026-08-18 15:51:34.388326,456.0031569999992,-0.930993
2026-08-18 15:51:35.386904,457.0017353999974,-0.935088
2026-08-18 15:51:36.388366,458.0031945999981,-0.92859
2026-08-18 15:51:37.388538,459.0033642999988,-0.926039
2026-08-18 15:51:38.388275,460.00310519999766,-0.929442
2026-08-18 15:51:39.388109,461.0029388999974,-0.926617
2026-08-18 15:51:40.387887,462.00271769999745,-0.93306
2026-08-18 15:51:41.388081,463.00290689999747,-0.931322
2026-08-18 15:51:42.388083,464.00290969999696,-0.921448
