run_number,status,start_time_iso,elapsed_start_s,raw_csv,end_time_iso,elapsed_end_s,elapsed_midpoint_s,run_duration_s,measurement_slope_deg_per_hz,measurement_slope_std_deg_per_hz,calibration_slope_deg_per_hz,calibration_slope_std_deg_per_hz,slope_difference_deg_per_hz,slope_difference_std_deg_per_hz,group_delay_s,fibre_length_m,fibre_length_fit_std_m,fibre_length_ng_std_m,fibre_length_total_std_m,fit_r_squared,fit_residual_rms_deg,fit_points_used,fit_points_total,error_message,elapsed_midpoint_min,change_from_first_m,deviation_from_mean_m,change_from_first_mm,deviation_from_mean_mm,linear_drift_fit_m
1,ok,2026-08-05T11:30:53.222,0.000519599998369813,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-05_11-30-35\FUT_run_001_2026-08-05_11-30-53-222.csv,2026-08-05T11:53:18.369,1345.1477230000019,672.5741213000001,1345.1472034000035,-0.00017565470553711424,6.954990657501289e-10,3.694144955139754e-06,9.873735165705615e-11,-0.000179348850492254,7.024727860006759e-10,4.981912513673722e-07,101.73976825716647,0.00039849387525213935,0.069305019248751,0.06930616488046616,0.9999999921769868,0.022469482049035476,501,501,,11.209568688333336,0.0,0.000978743592852993,0.0,0.9787435928529931,101.74036467260338
2,ok,2026-08-05T11:53:20.374,1347.1526844000036,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-05_11-30-35\FUT_run_002_2026-08-05_11-53-20-374.csv,2026-08-05T12:15:48.867,2695.6456832999975,2021.3991838500078,1348.4929988999938,-0.00017565508232584065,7.405584290617479e-10,3.694144955139754e-06,9.873735165705615e-11,-0.00017934922728098042,7.471116726879944e-10,4.981922980027234e-07,101.73998199925406,0.0004238163123592669,0.0693051648496281,0.06930646070245362,0.9999999911305282,0.02392521449345276,501,501,,33.68998639750013,0.0002137420875811813,0.0011924856804341744,0.2137420875811813,1.1924856804341744,101.73879212550949
3,ok,2026-08-05T12:15:50.870,2697.648165999999,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-05_11-30-35\FUT_run_003_2026-08-05_12-15-50-870.csv,2026-08-05T12:38:29.464,4056.2423838999966,3376.945274950005,1358.5942178999976,-0.00017564915270342586,7.184353500448164e-10,3.694144955139754e-06,9.873735165705615e-11,-0.00017934329765856562,7.25188538799578e-10,4.981758268293489e-07,101.73661828430032,0.0004113799094765249,0.0693028734906678,0.06930409444970352,0.9999999916519736,0.023210484379031424,501,501,,56.28242124916675,-0.0031499728661543713,-0.0021712292733013783,-3.1499728661543713,-2.1712292733013783,101.73721174260783
