time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;99997205;24928;24524;0;0;184;0;0;0;0;0;0;0;0;0;0
2.00;99997098;25041;24262;0;0;163;0;0;0;0;0;0;0;0;0;0
4.00;99997581;25010;24649;0;0;146;0;0;0;0;0;0;0;0;0;0
6.00;99996795;24860;24355;0;0;168;0;0;0;0;0;0;0;0;0;0
8.00;99996420;24665;24810;0;0;161;0;0;0;0;0;0;0;0;0;0
10.00;99996164;24838;24381;0;0;151;0;0;0;0;0;0;0;0;0;0
12.00;99996881;25043;24399;0;0;147;0;0;0;0;0;0;0;0;0;0
14.00;99997833;24657;24649;0;0;153;0;0;0;0;0;0;0;0;0;0
16.00;99997300;24884;24793;0;0;174;0;0;0;0;0;0;0;0;0;0
18.00;99997543;24676;24383;0;0;165;0;0;0;0;0;0;0;0;0;0
20.00;99997916;25071;24495;0;0;159;0;0;0;0;0;0;0;0;0;0
22.00;99997799;24877;24456;0;0;151;0;0;0;0;0;0;0;0;0;0
24.01;99997707;25046;24297;0;0;153;0;0;0;0;0;0;0;0;0;0
26.01;99997728;24293;24176;0;0;164;0;0;0;0;0;0;0;0;0;0
28.01;99998132;24700;24379;0;0;167;0;0;0;0;0;0;0;0;0;0
30.01;99996911;24608;24699;0;0;199;0;0;0;0;0;0;0;0;0;0
32.01;99997571;24590;24440;0;0;165;0;0;0;0;0;0;0;0;0;0
34.01;99997297;24742;24173;0;0;151;0;0;0;0;0;0;0;0;0;0
36.01;99997740;25148;24715;0;0;171;0;0;0;0;0;0;0;0;0;0
38.01;99997280;24656;24598;0;0;153;0;0;0;0;0;0;0;0;0;0
40.01;99997316;24818;24656;0;0;153;0;0;0;0;0;0;0;0;0;0
42.01;99997421;24749;24543;0;0;158;0;0;0;0;0;0;0;0;0;0
44.01;99995539;25197;24508;0;0;146;0;0;0;0;0;0;0;0;0;0
46.01;99996286;25076;24727;0;0;144;0;0;0;0;0;0;0;0;0;0
48.01;99996980;24936;24413;0;0;145;0;0;0;0;0;0;0;0;0;0
50.01;99997518;24754;24394;0;0;142;0;0;0;0;0;0;0;0;0;0
52.01;99997465;24923;24236;0;0;155;0;0;0;0;0;0;0;0;0;0
54.01;99998179;24777;24396;0;0;157;0;0;0;0;0;0;0;0;0;0
56.01;99998112;25020;24446;0;0;163;0;0;0;0;0;0;0;0;0;0
58.01;99997292;24967;24289;0;0;155;0;0;0;0;0;0;0;0;0;0
60.01;99997937;24742;24393;0;0;178;0;0;0;0;0;0;0;0;0;0
62.01;99997075;24976;24652;0;0;162;0;0;0;0;0;0;0;0;0;0
64.01;99997249;24766;24409;0;0;167;0;0;0;0;0;0;0;0;0;0
66.01;99998333;25116;24397;0;0;154;0;0;0;0;0;0;0;0;0;0
68.01;99998260;25058;24381;0;0;178;0;0;0;0;0;0;0;0;0;0
70.01;99998227;24860;24525;0;0;160;0;0;0;0;0;0;0;0;0;0
72.01;99998231;25011;24394;0;0;167;0;0;0;0;0;0;0;0;0;0
74.01;99998540;25234;24451;0;0;143;0;0;0;0;0;0;0;0;0;0
76.01;99998277;24924;24377;0;0;175;0;0;0;0;0;0;0;0;0;0
78.01;99997821;25134;24345;0;0;171;0;0;0;0;0;0;0;0;0;0
80.02;99998024;24742;24289;0;0;136;0;0;0;0;0;0;0;0;0;0
82.02;99997826;25008;24588;0;0;160;0;0;0;0;0;0;0;0;0;0
84.02;99998058;25112;24657;0;0;148;0;0;0;0;0;0;0;0;0;0
86.02;99997194;24816;24215;0;0;152;0;0;0;0;0;0;0;0;0;0
88.02;99996818;25045;24457;0;0;139;0;0;0;0;0;0;0;0;0;0
90.02;99997736;24867;24523;0;0;154;0;0;0;0;0;0;0;0;0;0
92.02;99996704;24966;24432;0;0;161;0;0;0;0;0;0;0;0;0;0
94.02;99996766;24687;24688;0;0;170;0;0;0;0;0;0;0;0;0;0
96.02;99997541;24928;24892;0;0;171;0;0;0;0;0;0;0;0;0;0
98.02;99997995;24933;24407;0;0;133;0;0;0;0;0;0;0;0;0;0
100.02;99997923;24791;24511;0;0;170;0;0;0;0;0;0;0;0;0;0
102.02;99997473;24772;24705;0;0;152;0;0;0;0;0;0;0;0;0;0
104.02;99997060;24997;23947;0;0;154;0;0;0;0;0;0;0;0;0;0
106.02;99996828;25223;24756;0;0;143;0;0;0;0;0;0;0;0;0;0
108.02;99997284;24850;24172;0;0;149;0;0;0;0;0;0;0;0;0;0
110.02;99997037;24836;24450;0;0;154;0;0;0;0;0;0;0;0;0;0
112.02;99996835;25141;24493;0;0;146;0;0;0;0;0;0;0;0;0;0
114.02;99997044;24909;24632;0;0;178;0;0;0;0;0;0;0;0;0;0
116.02;99997171;24873;24423;0;0;158;0;0;0;0;0;0;0;0;0;0
118.02;99997213;25346;24759;0;0;158;0;0;0;0;0;0;0;0;0;0
