time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999944;5862;19197;8385;0;1;4;0;26;0;0;0;0;0;0;0
2.00;49999944;5740;19719;8349;0;0;1;0;22;0;0;0;0;0;0;0
4.00;49999943;5598;19279;8087;0;0;1;0;21;0;0;0;0;0;0;0
6.00;49999942;5801;19236;8417;0;0;2;0;24;0;0;0;0;0;0;0
8.00;49999945;5649;19553;8359;0;1;1;0;25;0;0;0;0;0;0;0
10.00;49999945;5681;19293;8576;0;0;0;0;25;0;0;0;0;0;0;0
12.00;49999944;5910;19242;8616;0;1;4;0;30;0;0;0;0;0;0;0
14.00;49999945;5736;19026;8139;0;0;7;0;25;0;0;0;0;0;0;0
16.00;49999945;5762;19249;8482;0;0;1;0;25;0;0;0;0;0;0;0
18.00;49999944;5810;19545;8302;0;0;1;0;20;0;0;0;0;0;0;0
20.00;49999946;5714;19121;8470;0;0;3;0;24;0;0;0;0;0;0;0
22.00;49999946;5932;19090;8463;0;0;4;0;21;0;0;0;0;0;0;0
24.00;49999942;5661;19270;8548;0;0;2;0;29;0;0;0;0;0;0;0
26.00;49999944;5860;19197;8154;0;0;4;0;21;0;0;0;0;0;0;0
28.01;49999944;5747;19157;7990;0;0;2;0;21;0;0;0;0;0;0;0
30.01;49999942;5843;19374;8245;0;1;3;0;15;0;0;0;0;0;0;0
32.01;49999943;5747;19587;8188;0;0;1;0;30;0;0;0;0;0;0;0
34.01;49999941;5714;19420;8086;0;0;3;0;27;0;0;0;0;0;0;0
36.01;49999944;5750;19006;8312;0;0;1;0;27;0;0;0;0;0;0;0
38.01;49999942;5937;19397;8222;0;0;0;0;25;0;0;0;0;0;0;0
40.01;49999945;6073;19221;8525;0;0;9;0;20;0;0;0;0;0;0;0
42.01;49999944;5593;19364;8456;0;0;1;0;25;0;0;0;0;0;0;0
44.01;49999943;5831;19188;8376;0;0;1;0;27;0;0;0;0;0;0;0
46.01;49999940;5630;19408;7736;0;0;1;0;25;0;0;0;0;0;0;0
48.01;49999941;5718;19472;8623;0;1;6;0;31;0;0;0;0;0;0;0
50.01;49999944;5696;19436;8552;0;0;1;0;26;0;0;0;0;0;0;0
52.01;49999943;5738;19582;8716;0;0;2;0;28;0;0;0;0;0;0;0
54.01;49999944;5935;19529;8587;0;1;3;0;26;0;0;0;0;0;0;0
56.01;49999945;5894;19332;8586;0;0;3;0;31;0;0;0;0;0;0;0
58.01;49999940;5812;19388;8165;0;0;3;0;19;0;0;0;0;0;0;0
60.01;49999945;5593;19289;8041;0;0;3;0;27;0;0;0;0;0;0;0
