time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;37764;37182;0;0;286;0;0;0;0;0;0;0;0;0;0
2.00;49999945;37423;36599;0;0;215;0;0;0;0;0;0;0;0;0;0
4.00;49999946;38148;37104;0;0;267;0;0;0;0;0;0;0;0;0;0
6.00;49999946;38273;37340;0;0;274;0;0;0;0;0;0;0;0;0;0
8.00;49999946;38287;37592;0;0;265;0;0;0;0;0;0;0;0;0;0
10.00;49999945;37774;36997;0;0;270;0;0;0;0;0;0;0;0;0;0
12.00;49999946;37164;36487;0;0;267;0;0;0;0;0;0;0;0;0;0
14.00;49999946;36776;36150;0;0;223;0;0;0;0;0;0;0;0;0;0
16.00;49999946;36889;35835;0;0;262;0;0;0;0;0;0;0;0;0;0
18.00;49999946;37104;36321;0;0;252;0;0;0;0;0;0;0;0;0;0
20.00;49999946;36778;36023;0;0;257;0;0;0;0;0;0;0;0;0;0
22.00;49999945;37314;36646;0;0;274;0;0;0;0;0;0;0;0;0;0
24.00;49999946;36826;35758;0;0;271;0;0;0;0;0;0;0;0;0;0
26.00;49999946;36582;35901;0;0;268;0;0;0;0;0;0;0;0;0;0
28.01;49999946;36698;35814;0;0;257;0;0;0;0;0;0;0;0;0;0
30.01;49999946;36774;36065;0;0;235;0;0;0;0;0;0;0;0;0;0
32.01;49999946;37564;36688;0;0;230;0;0;0;0;0;0;0;0;0;0
34.01;49999946;37472;36619;0;0;269;0;0;0;0;0;0;0;0;0;0
36.01;49999946;37408;36541;0;0;264;0;0;0;0;0;0;0;0;0;0
38.01;49999946;38047;37335;0;0;265;0;0;0;0;0;0;0;0;0;0
40.01;49999946;38803;37578;0;0;275;0;0;0;0;0;0;0;0;0;0
42.01;49999946;38251;37412;0;0;287;0;0;0;0;0;0;0;0;0;0
44.01;49999946;37690;36733;0;0;219;0;0;0;0;0;0;0;0;0;0
46.01;49999946;38051;37315;0;0;241;0;0;0;0;0;0;0;0;0;0
48.01;49999946;38233;37355;0;0;264;0;0;0;0;0;0;0;0;0;0
50.01;49999945;38119;37523;0;0;239;0;0;0;0;0;0;0;0;0;0
52.01;49999946;38025;37376;0;0;287;0;0;0;0;0;0;0;0;0;0
54.02;49999946;37926;37126;0;0;227;0;0;0;0;0;0;0;0;0;0
56.02;49999946;37441;36812;0;0;240;0;0;0;0;0;0;0;0;0;0
58.02;49999947;37634;37143;0;0;239;0;0;0;0;0;0;0;0;0;0
60.02;49999946;37690;36833;0;0;237;0;0;0;0;0;0;0;0;0;0
62.02;49999946;38714;37687;0;0;281;0;0;0;0;0;0;0;0;0;0
64.02;49999946;37674;36551;0;0;237;0;0;0;0;0;0;0;0;0;0
66.02;49999946;37304;36666;0;0;217;0;0;0;0;0;0;0;0;0;0
68.02;49999946;37856;37238;0;0;276;0;0;0;0;0;0;0;0;0;0
70.02;49999946;38654;37880;0;0;258;0;0;0;0;0;0;0;0;0;0
72.02;49999945;38147;37401;0;0;280;0;0;0;0;0;0;0;0;0;0
74.02;49999946;38264;37504;0;0;249;0;0;0;0;0;0;0;0;0;0
76.02;49999946;38708;37774;0;0;250;0;0;0;0;0;0;0;0;0;0
78.02;49999946;38649;37926;0;0;265;0;0;0;0;0;0;0;0;0;0
80.02;49999946;38438;37647;0;0;255;0;0;0;0;0;0;0;0;0;0
82.02;49999946;38489;37550;0;0;267;0;0;0;0;0;0;0;0;0;0
84.02;49999946;38368;37666;0;0;255;0;0;0;0;0;0;0;0;0;0
86.02;49999946;37994;37181;0;0;261;0;0;0;0;0;0;0;0;0;0
88.02;49999946;37420;36977;0;0;270;0;0;0;0;0;0;0;0;0;0
90.02;49999946;38351;37809;0;0;246;0;0;0;0;0;0;0;0;0;0
92.02;49999946;39690;38709;0;0;293;0;0;0;0;0;0;0;0;0;0
94.02;49999945;39121;38521;0;0;297;0;0;0;0;0;0;0;0;0;0
96.02;49999946;38467;37750;0;0;279;0;0;0;0;0;0;0;0;0;0
98.02;49999946;39270;38297;0;0;273;0;0;0;0;0;0;0;0;0;0
100.02;49999946;38842;38179;0;0;260;0;0;0;0;0;0;0;0;0;0
102.03;49999946;38668;38152;0;0;273;0;0;0;0;0;0;0;0;0;0
104.03;49999946;38458;37615;0;0;259;0;0;0;0;0;0;0;0;0;0
106.03;49999945;38750;37899;0;0;259;0;0;0;0;0;0;0;0;0;0
108.03;49999946;37216;36643;0;0;280;0;0;0;0;0;0;0;0;0;0
110.03;49999946;37668;37256;0;0;247;0;0;0;0;0;0;0;0;0;0
112.03;49999946;37310;36531;0;0;255;0;0;0;0;0;0;0;0;0;0
114.03;49999946;37658;37021;0;0;246;0;0;0;0;0;0;0;0;0;0
116.03;49999946;37972;37018;0;0;265;0;0;0;0;0;0;0;0;0;0
118.03;49999946;38024;37335;0;0;255;0;0;0;0;0;0;0;0;0;0
120.03;49999945;38021;37536;0;0;302;0;0;0;0;0;0;0;0;0;0
122.03;49999946;37885;37230;0;0;272;0;0;0;0;0;0;0;0;0;0
124.03;49999946;38288;37371;0;0;244;0;0;0;0;0;0;0;0;0;0
126.03;49999946;38468;37729;0;0;270;0;0;0;0;0;0;0;0;0;0
128.03;49999945;37785;37002;0;0;256;0;0;0;0;0;0;0;0;0;0
130.03;49999946;38146;37475;0;0;245;0;0;0;0;0;0;0;0;0;0
132.03;49999946;37239;36442;0;0;243;0;0;0;0;0;0;0;0;0;0
134.03;49999946;38592;37740;0;0;278;0;0;0;0;0;0;0;0;0;0
136.03;49999945;38400;37445;0;0;247;0;0;0;0;0;0;0;0;0;0
