time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;50027;48411;0;0;228;0;0;0;0;0;0;0;0;0;0
2.00;49999946;50286;48468;0;0;181;0;0;0;0;0;0;0;0;0;0
4.00;49999945;50555;48773;0;0;201;0;0;0;0;0;0;0;0;0;0
6.00;49999946;50144;48542;0;0;284;0;0;0;0;0;0;0;0;0;0
8.00;49999946;49042;47396;0;0;246;0;0;0;0;0;0;0;0;0;0
10.00;49999946;49425;47941;0;0;192;0;0;0;0;0;0;0;0;0;0
12.00;49999946;49745;48045;0;0;223;0;0;0;0;0;0;0;0;0;0
14.00;49999946;49745;47971;0;0;152;0;0;0;0;0;0;0;0;0;0
16.00;49999946;50383;48939;0;0;199;0;0;0;0;0;0;0;0;0;0
18.00;49999946;50485;49134;0;0;267;0;0;0;0;0;0;0;0;0;0
20.00;49999946;50612;48730;0;0;219;0;0;0;0;0;0;0;0;0;0
22.00;49999946;50076;48607;0;0;272;0;0;0;0;0;0;0;0;0;0
24.00;49999946;50946;49371;0;0;262;0;0;0;0;0;0;0;0;0;0
26.00;49999946;50770;49065;0;0;237;0;0;0;0;0;0;0;0;0;0
28.01;49999946;50526;48965;0;0;234;0;0;0;0;0;0;0;0;0;0
30.01;49999946;52255;50725;0;0;239;0;0;0;0;0;0;0;0;0;0
32.01;49999946;52893;51321;0;0;188;0;0;0;0;0;0;0;0;0;0
34.01;49999946;52534;50653;0;0;244;0;0;0;0;0;0;0;0;0;0
36.01;49999946;52396;50665;0;0;207;0;0;0;0;0;0;0;0;0;0
38.01;49999946;52496;51025;0;0;254;0;0;0;0;0;0;0;0;0;0
40.01;49999946;51710;49932;0;0;290;0;0;0;0;0;0;0;0;0;0
42.01;49999946;51443;49924;0;0;273;0;0;0;0;0;0;0;0;0;0
44.01;49999946;51456;49909;0;0;232;0;0;0;0;0;0;0;0;0;0
46.01;49999946;51575;49864;0;0;258;0;0;0;0;0;0;0;0;0;0
48.01;49999946;51430;49738;0;0;280;0;0;0;0;0;0;0;0;0;0
50.01;49999946;50707;48877;0;0;222;0;0;0;0;0;0;0;0;0;0
