time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;52146;50392;0;0;231;0;0;0;0;0;0;0;0;0;0
2.00;49999945;52258;50500;0;0;238;0;0;0;0;0;0;0;0;0;0
4.00;49999946;52651;50636;0;0;196;0;0;0;0;0;0;0;0;0;0
6.00;49999946;52430;50738;0;0;207;0;0;0;0;0;0;0;0;0;0
8.00;49999946;51199;49746;0;0;252;0;0;0;0;0;0;0;0;0;0
10.00;49999946;50382;48611;0;0;254;0;0;0;0;0;0;0;0;0;0
12.00;49999946;50490;48715;0;0;271;0;0;0;0;0;0;0;0;0;0
14.00;49999946;51043;49283;0;0;279;0;0;0;0;0;0;0;0;0;0
16.00;49999946;50693;49012;0;0;209;0;0;0;0;0;0;0;0;0;0
18.00;49999946;50640;48885;0;0;184;0;0;0;0;0;0;0;0;0;0
20.00;49999946;50440;48869;0;0;226;0;0;0;0;0;0;0;0;0;0
22.00;49999946;51299;49705;0;0;178;0;0;0;0;0;0;0;0;0;0
24.00;49999946;51436;49712;0;0;271;0;0;0;0;0;0;0;0;0;0
26.00;49999946;51734;50060;0;0;239;0;0;0;0;0;0;0;0;0;0
28.00;49999946;52011;50380;0;0;261;0;0;0;0;0;0;0;0;0;0
30.00;49999946;51739;50061;0;0;273;0;0;0;0;0;0;0;0;0;0
32.01;49999946;50923;49282;0;0;227;0;0;0;0;0;0;0;0;0;0
34.01;49999946;51684;50304;0;0;223;0;0;0;0;0;0;0;0;0;0
36.01;49999946;51268;49937;0;0;175;0;0;0;0;0;0;0;0;0;0
38.01;49999946;51665;50017;0;0;221;0;0;0;0;0;0;0;0;0;0
40.01;49999947;50871;49186;0;0;239;0;0;0;0;0;0;0;0;0;0
42.01;49999946;50800;49213;0;0;235;0;0;0;0;0;0;0;0;0;0
44.01;49999946;50857;49425;0;0;222;0;0;0;0;0;0;0;0;0;0
46.01;49999946;51155;49491;0;0;269;0;0;0;0;0;0;0;0;0;0
48.01;49999946;51401;49956;0;0;269;0;0;0;0;0;0;0;0;0;0
50.01;49999946;51002;49508;0;0;231;0;0;0;0;0;0;0;0;0;0
52.01;49999946;51562;49884;0;0;310;0;0;0;0;0;0;0;0;0;0
54.01;49999945;52002;50400;0;0;269;0;0;0;0;0;0;0;0;0;0
56.01;49999946;51537;49826;0;0;245;0;0;0;0;0;0;0;0;0;0
58.01;49999946;50298;48863;0;0;195;0;0;0;0;0;0;0;0;0;0
60.01;49999946;51639;50039;0;0;262;0;0;0;0;0;0;0;0;0;0
62.01;49999946;50884;49303;0;0;252;0;0;0;0;0;0;0;0;0;0
64.01;49999946;50880;49043;0;0;251;0;0;0;0;0;0;0;0;0;0
66.01;49999946;51215;49462;0;0;233;0;0;0;0;0;0;0;0;0;0
68.01;49999945;50808;49035;0;0;207;0;0;0;0;0;0;0;0;0;0
70.01;49999946;51226;49772;0;0;245;0;0;0;0;0;0;0;0;0;0
