time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;4859;5004;0;0;35;0;0;0;0;0;0;0;0;0;0
2.00;49999946;4751;4997;0;0;39;0;0;0;0;0;0;0;0;0;0
4.00;49999946;4922;5185;0;0;47;0;0;0;0;0;0;0;0;0;0
6.00;49999945;4825;5033;0;0;63;0;0;0;0;0;0;0;0;0;0
8.00;49999946;4965;5097;0;0;52;0;0;0;0;0;0;0;0;0;0
10.00;49999946;4990;5148;0;0;54;0;0;0;0;0;0;0;0;0;0
12.00;49999945;4907;5130;0;0;58;0;0;0;0;0;0;0;0;0;0
14.00;49999945;4820;5229;0;0;54;0;0;0;0;0;0;0;0;0;0
16.00;49999946;4994;5228;0;0;45;0;0;0;0;0;0;0;0;0;0
18.00;49999946;4834;5050;0;0;46;0;0;0;0;0;0;0;0;0;0
20.00;49999946;4966;5133;0;0;49;0;0;0;0;0;0;0;0;0;0
22.00;49999946;4639;4940;0;0;49;0;0;0;0;0;0;0;0;0;0
24.00;49999946;4878;5137;0;0;54;0;0;0;0;0;0;0;0;0;0
26.00;49999946;4927;5048;0;0;60;0;0;0;0;0;0;0;0;0;0
28.00;49999945;5007;5095;0;0;57;0;0;0;0;0;0;0;0;0;0
30.00;49999945;4835;5214;0;0;53;0;0;0;0;0;0;0;0;0;0
32.00;49999946;4938;5122;0;0;53;0;0;0;0;0;0;0;0;0;0
34.00;49999945;4941;5034;0;0;49;0;0;0;0;0;0;0;0;0;0
36.01;49999945;4873;5204;0;0;54;0;0;0;0;0;0;0;0;0;0
38.01;49999946;4748;5241;0;0;35;0;0;0;0;0;0;0;0;0;0
40.01;49999946;4913;5250;0;0;51;0;0;0;0;0;0;0;0;0;0
42.01;49999946;4933;5250;0;0;52;0;0;0;0;0;0;0;0;0;0
44.01;49999946;5031;5252;0;0;57;0;0;0;0;0;0;0;0;0;0
46.01;49999945;5085;5311;0;0;52;0;0;0;0;0;0;0;0;0;0
