run_number,status,start_time_iso,elapsed_start_s,raw_csv,end_time_iso,elapsed_end_s,elapsed_midpoint_s,run_duration_s,measurement_slope_deg_per_hz,measurement_slope_std_deg_per_hz,calibration_slope_deg_per_hz,calibration_slope_std_deg_per_hz,slope_difference_deg_per_hz,slope_difference_std_deg_per_hz,group_delay_s,fibre_length_m,fibre_length_fit_std_m,fibre_length_ng_std_m,fibre_length_total_std_m,fit_r_squared,fit_residual_rms_deg,fit_points_used,fit_points_total,error_message,elapsed_midpoint_min,change_from_first_m,deviation_from_mean_m,change_from_first_mm,deviation_from_mean_mm,linear_drift_fit_m
1,ok,2026-08-04T09:31:41.170,0.0005412000000433181,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-04_09-30-46\FUT_run_001_2026-08-04_09-31-41-170.csv,2026-08-04T09:46:28.431,887.2614660999998,443.6310036499999,887.2609248999997,-5.288980321406912e-06,6.170561397638585e-10,3.6922464632725973e-06,1.1207348563613798e-09,-8.981226784679509e-06,1.2793767615068036e-09,2.4947852179665302e-08,5.094807852018064,0.0007257559492132236,0.0034705775558706163,0.003545649484809694,0.9999975635504317,0.21567634809015823,181,181,,7.393850060833332,0.0,8.421928173962812e-05,0.0,0.08421928173962812,5.0947613802554965
2,ok,2026-08-04T09:46:30.438,889.2689918000005,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-04_09-30-46\FUT_run_002_2026-08-04_09-46-30-438.csv,2026-08-04T10:01:16.838,1775.6684630999998,1332.4687274500002,886.3994712999993,-5.288668332866513e-06,5.83696226065119e-10,3.6922464632725973e-06,1.1207348563613798e-09,-8.98091479613911e-06,1.263624905811066e-09,2.4946985544830862e-08,5.094630869329232,0.0007168203460927906,0.0034704569954558803,0.0035437131889984046,0.9999978196149748,0.20401623502184513,181,181,,22.20781212416667,-0.0001769826888322612,-9.276340709263309e-05,-0.1769826888322612,-0.09276340709263309,5.094723671174989
3,ok,2026-08-04T10:01:18.840,1777.6711599999999,C:\Users\Experiment\Documents\Python\VQ_Instruments\Phase_OTDR\Data\FUT_repeated_length_2026-08-04_09-30-46\FUT_run_003_2026-08-04_10-01-18-840.csv,2026-08-04T10:16:11.547,2670.3779504000004,2224.0245551999997,892.7067904000005,-5.288846919763269e-06,5.385469500511319e-10,3.6922464632725973e-06,1.1207348563613798e-09,-8.981093383035866e-06,1.2434144263570127e-09,2.4947481619544074e-08,5.094732176861675,0.0007053554859034,0.0034705260060365634,0.003541479510045219,0.9999981440025623,0.1882354488954182,181,181,,37.06707591999999,-7.567515638928768e-05,8.544125350340437e-06,-0.07567515638928768,0.008544125350340437,5.094685846778492
