time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;127114;128057;0;0;2463;0;0;0;0;0;0;0;0;0;0
2.00;49999946;126982;127655;0;0;2430;0;0;0;0;0;0;0;0;0;0
4.00;49999946;127620;128194;0;0;2448;0;0;0;0;0;0;0;0;0;0
6.00;49999945;126803;127687;0;0;2491;0;0;0;0;0;0;0;0;0;0
8.00;49999946;126657;127320;0;0;2397;0;0;0;0;0;0;0;0;0;0
10.00;49999946;126295;127237;0;0;2476;0;0;0;0;0;0;0;0;0;0
12.00;49999946;126906;127808;0;0;2376;0;0;0;0;0;0;0;0;0;0
14.00;49999946;126456;127114;0;0;2452;0;0;0;0;0;0;0;0;0;0
16.00;49999946;126503;127627;0;0;2452;0;0;0;0;0;0;0;0;0;0
18.00;49999946;126434;127479;0;0;2477;0;0;0;0;0;0;0;0;0;0
20.00;49999946;126871;127908;0;0;2363;0;0;0;0;0;0;0;0;0;0
22.00;49999945;126462;126905;0;0;2366;0;0;0;0;0;0;0;0;0;0
24.00;49999946;126382;127269;0;0;2429;0;0;0;0;0;0;0;0;0;0
26.00;49999946;126379;127280;0;0;2427;0;0;0;0;0;0;0;0;0;0
28.00;49999946;126364;127314;0;0;2530;0;0;0;0;0;0;0;0;0;0
30.01;49999946;126279;126787;0;0;2405;0;0;0;0;0;0;0;0;0;0
32.01;49999946;126596;127751;0;0;2367;0;0;0;0;0;0;0;0;0;0
34.01;49999946;126391;127414;0;0;2430;0;0;0;0;0;0;0;0;0;0
36.01;49999946;126614;127725;0;0;2416;0;0;0;0;0;0;0;0;0;0
38.01;49999946;126178;127107;0;0;2428;0;0;0;0;0;0;0;0;0;0
40.01;49999946;126733;127695;0;0;2341;0;0;0;0;0;0;0;0;0;0
42.01;49999946;126582;127532;0;0;2390;0;0;0;0;0;0;0;0;0;0
44.01;49999946;126644;127243;0;0;2360;0;0;0;0;0;0;0;0;0;0
46.01;49999946;126845;127497;0;0;2478;0;0;0;0;0;0;0;0;0;0
48.01;49999946;126728;127739;0;0;2414;0;0;0;0;0;0;0;0;0;0
50.01;49999946;126730;127444;0;0;2401;0;0;0;0;0;0;0;0;0;0
52.01;49999946;127063;127929;0;0;2439;0;0;0;0;0;0;0;0;0;0
54.01;49999945;126850;127783;0;0;2440;0;0;0;0;0;0;0;0;0;0
56.01;49999946;127124;128000;0;0;2504;0;0;0;0;0;0;0;0;0;0
58.01;49999946;127378;128659;0;0;2450;0;0;0;0;0;0;0;0;0;0
60.01;49999946;127026;127689;0;0;2437;0;0;0;0;0;0;0;0;0;0
62.01;49999946;127566;128287;0;0;2426;0;0;0;0;0;0;0;0;0;0
64.01;49999946;126861;127529;0;0;2425;0;0;0;0;0;0;0;0;0;0
66.01;49999946;126682;127361;0;0;2442;0;0;0;0;0;0;0;0;0;0
68.01;49999946;127532;128121;0;0;2417;0;0;0;0;0;0;0;0;0;0
70.01;49999946;127567;128452;0;0;2478;0;0;0;0;0;0;0;0;0;0
72.01;49999946;127800;128605;0;0;2426;0;0;0;0;0;0;0;0;0;0
74.01;49999945;128678;129708;0;0;2648;0;0;0;0;0;0;0;0;0;0
76.01;49999946;127665;128719;0;0;2451;0;0;0;0;0;0;0;0;0;0
78.01;49999946;127725;128149;0;0;2428;0;0;0;0;0;0;0;0;0;0
80.01;49999946;126747;127516;0;0;2502;0;0;0;0;0;0;0;0;0;0
82.01;49999946;128103;128613;0;0;2531;0;0;0;0;0;0;0;0;0;0
84.02;49999946;127989;128790;0;0;2424;0;0;0;0;0;0;0;0;0;0
86.02;49999946;127385;128248;0;0;2451;0;0;0;0;0;0;0;0;0;0
88.02;49999946;127917;128843;0;0;2448;0;0;0;0;0;0;0;0;0;0
90.02;49999946;127969;129007;0;0;2512;0;0;0;0;0;0;0;0;0;0
92.02;49999946;127828;129075;0;0;2490;0;0;0;0;0;0;0;0;0;0
94.02;49999945;127931;128673;0;0;2474;0;0;0;0;0;0;0;0;0;0
96.02;49999946;127815;128791;0;0;2451;0;0;0;0;0;0;0;0;0;0
98.02;49999946;128153;128978;0;0;2372;0;0;0;0;0;0;0;0;0;0
100.02;49999946;128169;128836;0;0;2500;0;0;0;0;0;0;0;0;0;0
102.02;49999946;128285;128910;0;0;2448;0;0;0;0;0;0;0;0;0;0
104.02;49999946;128295;129217;0;0;2472;0;0;0;0;0;0;0;0;0;0
106.02;49999946;128766;129581;0;0;2584;0;0;0;0;0;0;0;0;0;0
108.02;49999946;128139;128955;0;0;2479;0;0;0;0;0;0;0;0;0;0
110.02;49999945;128661;129635;0;0;2593;0;0;0;0;0;0;0;0;0;0
112.02;49999946;128214;129033;0;0;2494;0;0;0;0;0;0;0;0;0;0
114.02;49999946;128151;129295;0;0;2472;0;0;0;0;0;0;0;0;0;0
116.02;49999946;129050;129800;0;0;2522;0;0;0;0;0;0;0;0;0;0
118.02;49999946;130256;130670;0;0;2544;0;0;0;0;0;0;0;0;0;0
