time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;96851;99413;0;0;2262;0;0;0;0;0;0;0;0;0;0
2.00;49999946;96488;98698;0;0;2287;0;0;0;0;0;0;0;0;0;0
4.00;49999946;96613;99377;0;0;2312;0;0;0;0;0;0;0;0;0;0
6.00;49999946;96040;98486;0;0;2275;0;0;0;0;0;0;0;0;0;0
8.00;49999945;96260;98907;0;0;2300;0;0;0;0;0;0;0;0;0;0
10.00;49999946;96609;98787;0;0;2329;0;0;0;0;0;0;0;0;0;0
12.00;49999946;97149;99683;0;0;2277;0;0;0;0;0;0;0;0;0;0
14.00;49999946;96036;98815;0;0;2184;0;0;0;0;0;0;0;0;0;0
16.00;49999946;96417;98922;0;0;2173;0;0;0;0;0;0;0;0;0;0
18.00;49999946;96751;98865;0;0;2319;0;0;0;0;0;0;0;0;0;0
20.00;49999946;96821;99743;0;0;2386;0;0;0;0;0;0;0;0;0;0
22.00;49999945;96769;99218;0;0;2389;0;0;0;0;0;0;0;0;0;0
24.00;49999946;96903;98879;0;0;2319;0;0;0;0;0;0;0;0;0;0
26.00;49999946;95915;98107;0;0;2284;0;0;0;0;0;0;0;0;0;0
28.00;49999946;96966;98998;0;0;2348;0;0;0;0;0;0;0;0;0;0
30.00;49999945;96455;98574;0;0;2281;0;0;0;0;0;0;0;0;0;0
32.00;49999946;96996;99179;0;0;2193;0;0;0;0;0;0;0;0;0;0
34.01;49999946;96023;98586;0;0;2295;0;0;0;0;0;0;0;0;0;0
36.01;49999946;96962;99079;0;0;2329;0;0;0;0;0;0;0;0;0;0
38.01;49999946;96321;98638;0;0;2289;0;0;0;0;0;0;0;0;0;0
40.01;49999946;96828;99365;0;0;2227;0;0;0;0;0;0;0;0;0;0
42.01;49999946;96883;99447;0;0;2298;0;0;0;0;0;0;0;0;0;0
44.01;49999946;97231;99395;0;0;2292;0;0;0;0;0;0;0;0;0;0
46.01;49999946;96591;98835;0;0;2227;0;0;0;0;0;0;0;0;0;0
48.01;49999946;97556;99756;0;0;2311;0;0;0;0;0;0;0;0;0;0
50.01;49999946;97022;99270;0;0;2283;0;0;0;0;0;0;0;0;0;0
52.01;49999946;97004;99852;0;0;2344;0;0;0;0;0;0;0;0;0;0
54.01;49999946;97036;99253;0;0;2403;0;0;0;0;0;0;0;0;0;0
56.01;49999946;97283;99793;0;0;2340;0;0;0;0;0;0;0;0;0;0
58.01;49999946;96683;99130;0;0;2295;0;0;0;0;0;0;0;0;0;0
60.01;49999946;96944;99373;0;0;2364;0;0;0;0;0;0;0;0;0;0
62.01;49999946;97306;99717;0;0;2355;0;0;0;0;0;0;0;0;0;0
64.01;49999946;96441;98538;0;0;2258;0;0;0;0;0;0;0;0;0;0
66.01;49999946;96218;98328;0;0;2258;0;0;0;0;0;0;0;0;0;0
68.01;49999945;96565;98871;0;0;2291;0;0;0;0;0;0;0;0;0;0
70.01;49999946;96386;98550;0;0;2298;0;0;0;0;0;0;0;0;0;0
72.01;49999946;96285;98621;0;0;2291;0;0;0;0;0;0;0;0;0;0
74.01;49999945;96351;98295;0;0;2289;0;0;0;0;0;0;0;0;0;0
76.01;49999946;95689;98233;0;0;2229;0;0;0;0;0;0;0;0;0;0
78.01;49999946;96479;98403;0;0;2202;0;0;0;0;0;0;0;0;0;0
80.01;49999946;96467;99028;0;0;2326;0;0;0;0;0;0;0;0;0;0
82.01;49999946;96063;98555;0;0;2291;0;0;0;0;0;0;0;0;0;0
84.01;49999946;96385;98496;0;0;2264;0;0;0;0;0;0;0;0;0;0
86.01;49999946;96363;98604;0;0;2270;0;0;0;0;0;0;0;0;0;0
88.01;49999946;96439;98766;0;0;2377;0;0;0;0;0;0;0;0;0;0
90.02;49999946;96916;99162;0;0;2317;0;0;0;0;0;0;0;0;0;0
92.02;49999946;95881;98729;0;0;2219;0;0;0;0;0;0;0;0;0;0
94.02;49999946;97136;99258;0;0;2235;0;0;0;0;0;0;0;0;0;0
96.02;49999946;96233;98820;0;0;2319;0;0;0;0;0;0;0;0;0;0
98.02;49999945;96124;98465;0;0;2291;0;0;0;0;0;0;0;0;0;0
100.02;49999946;95307;97706;0;0;2284;0;0;0;0;0;0;0;0;0;0
102.02;49999946;96932;98675;0;0;2336;0;0;0;0;0;0;0;0;0;0
104.02;49999946;95433;97328;0;0;2232;0;0;0;0;0;0;0;0;0;0
106.02;49999946;95773;98157;0;0;2279;0;0;0;0;0;0;0;0;0;0
108.02;49999946;95656;97617;0;0;2217;0;0;0;0;0;0;0;0;0;0
110.02;49999946;95759;97733;0;0;2261;0;0;0;0;0;0;0;0;0;0
112.02;49999946;95064;97349;0;0;2217;0;0;0;0;0;0;0;0;0;0
114.02;49999945;95566;97767;0;0;2296;0;0;0;0;0;0;0;0;0;0
116.02;49999946;95445;97593;0;0;2324;0;0;0;0;0;0;0;0;0;0
118.02;49999946;95892;98001;0;0;2364;0;0;0;0;0;0;0;0;0;0
