time;start;input 1;input 2;input 3;input 4;1/2;1/3;1/4;2/3;2/4;3/4;1/2/3;1/2/4;1/3/4;2/3/4;1/2/3/4
0.00;49999946;37618;40671;0;0;1071;0;0;0;0;0;0;0;0;0;0
2.00;49999946;38441;40974;0;0;1075;0;0;0;0;0;0;0;0;0;0
4.00;49999946;37626;40767;0;0;1074;0;0;0;0;0;0;0;0;0;0
6.00;49999946;37803;40804;0;0;1078;0;0;0;0;0;0;0;0;0;0
8.00;49999946;37491;40272;0;0;1021;0;0;0;0;0;0;0;0;0;0
10.00;49999946;38299;40942;0;0;1154;0;0;0;0;0;0;0;0;0;0
12.00;49999946;37913;40558;0;0;1055;0;0;0;0;0;0;0;0;0;0
14.00;49999946;37782;40863;0;0;1054;0;0;0;0;0;0;0;0;0;0
16.00;49999946;37883;40512;0;0;1108;0;0;0;0;0;0;0;0;0;0
18.00;49999945;37946;40890;0;0;1113;0;0;0;0;0;0;0;0;0;0
20.00;49999946;37724;40536;0;0;1090;0;0;0;0;0;0;0;0;0;0
22.00;49999946;38151;40904;0;0;1037;0;0;0;0;0;0;0;0;0;0
24.00;49999946;37402;40287;0;0;1039;0;0;0;0;0;0;0;0;0;0
26.00;49999946;37989;41300;0;0;1075;0;0;0;0;0;0;0;0;0;0
28.01;49999945;37928;40642;0;0;1128;0;0;0;0;0;0;0;0;0;0
30.01;49999946;38269;41032;0;0;1074;0;0;0;0;0;0;0;0;0;0
32.01;49999946;38144;40557;0;0;1033;0;0;0;0;0;0;0;0;0;0
34.01;49999946;38007;40689;0;0;1073;0;0;0;0;0;0;0;0;0;0
36.01;49999946;38065;40722;0;0;1109;0;0;0;0;0;0;0;0;0;0
38.01;49999945;38249;41057;0;0;1092;0;0;0;0;0;0;0;0;0;0
40.01;49999946;38421;41064;0;0;1097;0;0;0;0;0;0;0;0;0;0
42.01;49999946;38235;41107;0;0;1079;0;0;0;0;0;0;0;0;0;0
44.01;49999946;37870;40917;0;0;1094;0;0;0;0;0;0;0;0;0;0
46.01;49999946;38089;41271;0;0;1110;0;0;0;0;0;0;0;0;0;0
48.01;49999946;38364;41524;0;0;1062;0;0;0;0;0;0;0;0;0;0
50.01;49999946;38100;40992;0;0;1068;0;0;0;0;0;0;0;0;0;0
52.01;49999946;38151;41257;0;0;1074;0;0;0;0;0;0;0;0;0;0
54.01;49999946;37861;41407;0;0;1163;0;0;0;0;0;0;0;0;0;0
56.01;49999946;37912;41408;0;0;1189;0;0;0;0;0;0;0;0;0;0
58.01;49999946;37842;40985;0;0;1132;0;0;0;0;0;0;0;0;0;0
60.01;49999946;38249;41092;0;0;1125;0;0;0;0;0;0;0;0;0;0
62.01;49999946;38473;41192;0;0;1157;0;0;0;0;0;0;0;0;0;0
64.01;49999946;38133;41143;0;0;1146;0;0;0;0;0;0;0;0;0;0
66.01;49999946;38294;40990;0;0;1062;0;0;0;0;0;0;0;0;0;0
68.01;49999946;38649;41236;0;0;1076;0;0;0;0;0;0;0;0;0;0
70.01;49999946;38004;40996;0;0;1100;0;0;0;0;0;0;0;0;0;0
72.01;49999946;38427;41452;0;0;1079;0;0;0;0;0;0;0;0;0;0
74.01;49999946;38381;41342;0;0;1129;0;0;0;0;0;0;0;0;0;0
76.01;49999946;37705;41186;0;0;1063;0;0;0;0;0;0;0;0;0;0
78.01;49999946;37695;40838;0;0;1078;0;0;0;0;0;0;0;0;0;0
80.01;49999946;37900;41266;0;0;998;0;0;0;0;0;0;0;0;0;0
82.01;49999946;37709;40755;0;0;1118;0;0;0;0;0;0;0;0;0;0
84.02;49999946;37659;40752;0;0;1049;0;0;0;0;0;0;0;0;0;0
86.02;49999946;38255;40689;0;0;1133;0;0;0;0;0;0;0;0;0;0
88.02;49999946;38283;40791;0;0;1116;0;0;0;0;0;0;0;0;0;0
90.02;49999946;37981;40959;0;0;1104;0;0;0;0;0;0;0;0;0;0
92.02;49999945;38161;41230;0;0;1083;0;0;0;0;0;0;0;0;0;0
94.02;49999946;37651;40998;0;0;1078;0;0;0;0;0;0;0;0;0;0
96.02;49999946;38293;41134;0;0;1125;0;0;0;0;0;0;0;0;0;0
98.02;49999945;37897;41057;0;0;1097;0;0;0;0;0;0;0;0;0;0
100.02;49999946;37682;41004;0;0;1095;0;0;0;0;0;0;0;0;0;0
102.02;49999946;37457;40874;0;0;1048;0;0;0;0;0;0;0;0;0;0
104.02;49999946;37649;40980;0;0;1086;0;0;0;0;0;0;0;0;0;0
106.02;49999946;37139;40165;0;0;1093;0;0;0;0;0;0;0;0;0;0
108.02;49999946;37689;40625;0;0;1187;0;0;0;0;0;0;0;0;0;0
110.02;49999945;37579;40466;0;0;1033;0;0;0;0;0;0;0;0;0;0
112.02;49999946;37646;40909;0;0;1056;0;0;0;0;0;0;0;0;0;0
114.02;49999946;37305;40556;0;0;1064;0;0;0;0;0;0;0;0;0;0
116.02;49999945;37857;40208;0;0;1031;0;0;0;0;0;0;0;0;0;0
118.02;49999946;37364;40728;0;0;1080;0;0;0;0;0;0;0;0;0;0
